timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
6551271,-8.91,3.62,-1.6,-0.06,-0.03,0.18,19.75,-24.19,-12.38,0.04,0.12,0.01,-8.95,3.5,-1.61,0.01,0.72,-0.26,-0.65
6551311,-8.76,3.7,-1.56,-0.06,0.02,0.16,20.69,-24.38,-10.56,0.17,0.12,0.05,-8.93,3.57,-1.61,0.01,0.72,-0.26,-0.65
6551351,-8.6,3.81,-1.56,-0.05,-0.03,0.1,19.62,-24.75,-9.5,0.31,0.2,0.02,-8.91,3.61,-1.59,0.02,0.72,-0.26,-0.65
6551391,-8.72,3.81,-1.49,-0.02,-0.08,0.08,20.38,-25.12,-11.62,0.18,0.17,0.07,-8.91,3.64,-1.55,0.02,0.71,-0.27,-0.65
6551431,-8.68,3.81,-1.41,0.01,-0.03,0.09,19.25,-24.5,-11.81,0.21,0.14,0.14,-8.89,3.67,-1.55,0.02,0.71,-0.27,-0.65
6551471,-8.46,3.93,-1.53,-0.0,-0.0,0.03,19.56,-25.19,-10.5,0.43,0.24,0.02,-8.88,3.69,-1.55,0.02,0.71,-0.27,-0.65
6551512,-8.91,3.73,-1.68,-0.02,0.05,-0.05,20.44,-25.25,-10.44,-0.02,0.06,-0.12,-8.89,3.67,-1.55,0.02,0.71,-0.27,-0.65
6551551,-8.92,3.66,-1.64,-0.02,-0.01,-0.02,20.31,-24.75,-12.19,-0.02,-0.01,-0.09,-8.89,3.67,-1.55,0.02,0.71,-0.27,-0.65
6551591,-8.72,3.73,-1.6,-0.01,0.01,-0.04,20.38,-25.12,-11.62,0.18,0.07,-0.05,-8.9,3.66,-1.55,0.02,0.71,-0.27,-0.65
6551631,-8.76,3.77,-1.56,0.0,-0.03,-0.06,20.12,-24.94,-10.5,0.14,0.13,-0.02,-8.91,3.64,-1.55,0.02,0.71,-0.27,-0.65
6551673,-8.88,3.66,-1.49,0.04,-0.0,-0.07,19.88,-23.94,-9.0,0.04,0.04,0.06,-8.91,3.62,-1.55,0.02,0.71,-0.26,-0.65
6551711,-9.1,3.58,-1.79,0.02,0.03,-0.11,20.06,-24.06,-10.69,-0.18,0.01,-0.23,-8.93,3.57,-1.56,0.02,0.71,-0.26,-0.65
6551751,-9.26,3.54,-1.75,-0.01,-0.02,-0.02,20.25,-23.56,-12.94,-0.32,-0.02,-0.2,-8.94,3.56,-1.55,0.01,0.71,-0.26,-0.65
6551791,-8.88,3.77,-1.49,0.04,-0.05,0.0,20.31,-24.5,-12.25,0.05,0.2,0.06,-8.93,3.57,-1.55,0.01,0.71,-0.26,-0.65
6551833,-8.84,3.7,-1.64,0.03,0.02,-0.04,20.5,-24.94,-8.25,0.09,0.14,-0.09,-8.93,3.55,-1.55,0.01,0.71,-0.26,-0.65
6551872,-9.03,3.7,-1.79,-0.06,0.13,-0.09,20.94,-24.69,-10.5,-0.09,0.16,-0.21,-8.94,3.53,-1.59,0.01,0.71,-0.26,-0.65
6551912,-9.22,3.54,-1.75,-0.02,0.05,-0.01,20.0,-23.62,-12.44,-0.28,0.01,-0.16,-8.94,3.53,-1.59,0.01,0.72,-0.26,-0.65
6551952,-8.88,3.7,-1.68,0.01,-0.09,0.03,19.75,-23.94,-11.88,0.06,0.15,-0.11,-8.94,3.55,-1.57,0.01,0.72,-0.26,-0.65
6551994,-8.99,3.62,-1.87,-0.1,0.05,-0.08,20.12,-24.69,-10.56,-0.04,0.1,-0.29,-8.95,3.52,-1.58,0.01,0.72,-0.26,-0.65
6552032,-9.03,3.54,-1.72,-0.07,-0.02,-0.02,20.88,-24.06,-11.12,-0.07,0.02,-0.15,-8.95,3.52,-1.57,0.01,0.72,-0.26,-0.65
6552072,-8.72,3.73,-1.64,-0.05,-0.04,0.01,20.38,-24.38,-10.56,0.22,0.2,-0.09,-8.95,3.53,-1.55,0.02,0.72,-0.26,-0.65
6552112,-8.84,3.73,-1.56,-0.09,0.03,-0.07,19.56,-24.62,-10.62,0.12,0.22,-0.02,-8.95,3.52,-1.55,0.02,0.72,-0.26,-0.65
6552152,-9.26,3.47,-1.49,-0.06,0.02,0.01,20.06,-24.31,-11.12,-0.3,-0.05,0.06,-8.95,3.52,-1.55,0.02,0.72,-0.26,-0.65
6552192,-8.88,3.7,-1.37,-0.01,-0.05,0.06,20.56,-22.69,-10.88,0.07,0.14,0.16,-8.95,3.55,-1.53,0.02,0.72,-0.26,-0.65
6552232,-8.92,3.62,-1.45,-0.03,0.03,-0.02,20.88,-24.88,-11.62,0.03,0.07,0.08,-8.95,3.55,-1.53,0.02,0.72,-0.26,-0.65
6552272,-9.07,3.43,-1.6,-0.02,-0.02,0.04,20.0,-23.62,-12.44,-0.13,-0.14,-0.07,-8.94,3.57,-1.53,0.02,0.72,-0.26,-0.65
6552312,-8.8,3.58,-1.53,-0.05,0.02,0.01,20.5,-23.06,-13.0,0.14,0.01,-0.0,-8.94,3.57,-1.52,0.02,0.72,-0.26,-0.65
