timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
6612791,-9.33,-2.77,-0.99,-0.05,-0.0,0.0,23.62,-13.94,-8.75,-0.04,-0.09,-0.15,-9.29,-2.69,-0.84,0.28,-0.73,0.11,0.61
6612830,-9.05,-2.7,-0.64,-0.07,-0.05,0.02,22.75,-13.0,-9.0,0.24,-0.02,0.18,-9.3,-2.68,-0.83,0.28,-0.73,0.11,0.61
6612870,-9.06,-2.81,-0.57,-0.04,-0.03,0.0,23.19,-13.31,-11.75,0.24,-0.14,0.25,-9.3,-2.67,-0.82,0.28,-0.73,0.11,0.62
6612910,-9.17,-2.93,-0.76,-0.06,-0.01,-0.02,23.19,-12.5,-11.88,0.12,-0.25,0.06,-9.3,-2.68,-0.82,0.28,-0.73,0.11,0.62
6612950,-9.36,-2.85,-0.76,-0.04,-0.03,-0.0,22.88,-11.62,-11.44,-0.07,-0.17,0.05,-9.3,-2.68,-0.81,0.28,-0.73,0.11,0.62
6612990,-9.25,-2.58,-0.61,0.05,0.01,0.02,23.81,-13.31,-9.5,0.03,0.14,0.14,-9.28,-2.72,-0.74,0.28,-0.73,0.11,0.62
6613030,-9.48,-2.77,-0.84,0.06,0.04,0.04,22.31,-12.44,-12.0,-0.19,-0.08,-0.1,-9.29,-2.7,-0.73,0.28,-0.73,0.11,0.62
6613070,-9.4,-2.77,-0.76,0.06,0.05,0.1,22.31,-12.5,-11.38,-0.1,-0.1,-0.01,-9.3,-2.67,-0.75,0.28,-0.73,0.11,0.62
6613111,-9.02,-2.54,-0.68,0.1,0.02,0.03,22.94,-12.62,-10.19,0.29,0.11,0.06,-9.3,-2.66,-0.74,0.28,-0.73,0.11,0.62
6613150,-9.29,-2.81,-1.22,-0.01,0.03,-0.04,23.0,-12.88,-10.19,-0.01,-0.16,-0.46,-9.28,-2.66,-0.76,0.28,-0.73,0.11,0.61
6613190,-9.29,-2.7,-1.03,-0.03,-0.04,0.02,23.19,-13.12,-11.25,-0.02,-0.03,-0.24,-9.27,-2.66,-0.79,0.28,-0.73,0.11,0.61
6613230,-8.91,-2.39,-0.76,-0.05,-0.0,-0.04,23.5,-13.62,-11.69,0.34,0.28,0.06,-9.25,-2.67,-0.82,0.28,-0.73,0.11,0.62
6613271,-8.95,-2.46,-0.8,-0.11,-0.02,-0.16,23.44,-12.69,-12.38,0.27,0.25,0.03,-9.22,-2.72,-0.83,0.28,-0.73,0.11,0.62
6613310,-9.59,-3.04,-0.57,0.0,-0.06,-0.05,23.56,-12.69,-10.12,-0.38,-0.31,0.24,-9.22,-2.73,-0.81,0.28,-0.73,0.11,0.62
