timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
7674168,-3.43,4.12,7.43,0.22,-0.15,0.6,23.38,-8.94,-5.0,0.71,0.12,-0.59,-4.14,4.0,8.01,0.14,-0.19,0.24,0.94
7674210,-3.09,4.39,7.43,0.05,0.04,0.47,23.31,-9.94,-6.5,0.96,0.27,-0.57,-4.05,4.12,7.99,0.13,-0.18,0.25,0.94
7674249,-3.13,4.35,7.35,-0.15,0.21,0.32,22.5,-10.38,-7.62,0.93,0.22,-0.63,-4.05,4.13,7.98,0.12,-0.18,0.25,0.94
7674289,-3.24,4.28,7.61,0.03,0.09,0.1,23.12,-10.5,-6.44,0.83,0.11,-0.33,-4.07,4.16,7.95,0.12,-0.18,0.25,0.94
7674329,-3.36,4.35,7.23,-0.05,0.03,-0.03,21.5,-9.44,-4.56,0.72,0.19,-0.71,-4.08,4.16,7.94,0.12,-0.19,0.25,0.94
7674371,-3.89,4.09,7.69,-0.02,0.07,-0.08,22.12,-10.94,-4.19,0.21,-0.05,-0.23,-4.11,4.14,7.92,0.12,-0.19,0.25,0.94
7674409,-4.01,4.12,7.69,-0.11,0.04,-0.09,22.56,-10.75,-6.44,0.13,0.03,-0.24,-4.14,4.09,7.93,0.12,-0.19,0.25,0.94
7674449,-4.2,4.05,7.77,-0.15,0.01,-0.12,21.94,-10.62,-7.62,-0.05,0.02,-0.18,-4.16,4.02,7.95,0.12,-0.19,0.24,0.94
7674489,-4.32,3.93,8.03,-0.04,0.02,-0.09,23.0,-11.62,-3.5,-0.14,-0.05,0.08,-4.18,3.98,7.95,0.12,-0.19,0.24,0.94
7674529,-4.47,3.82,8.23,0.01,0.02,-0.0,22.25,-10.19,-6.56,-0.28,-0.17,0.29,-4.19,3.98,7.94,0.12,-0.19,0.24,0.94
7674569,-4.16,4.09,7.77,-0.06,0.01,-0.08,22.75,-9.31,-6.69,0.04,0.12,-0.17,-4.2,3.96,7.94,0.12,-0.19,0.24,0.94
7674609,-4.39,3.74,8.34,0.19,-0.08,0.05,22.75,-9.25,-7.31,-0.22,-0.25,0.4,-4.17,3.99,7.94,0.12,-0.19,0.24,0.94
7674649,-4.2,3.89,8.15,0.27,-0.17,0.04,23.75,-10.5,-3.62,-0.09,-0.2,0.24,-4.12,4.09,7.91,0.12,-0.19,0.25,0.94
7674689,-4.01,4.28,7.53,0.16,-0.1,-0.04,22.56,-10.25,-6.0,0.07,0.14,-0.36,-4.08,4.14,7.9,0.13,-0.19,0.25,0.94
7674729,-4.16,4.16,7.69,-0.0,0.22,-0.01,22.25,-9.31,-6.19,-0.03,0.0,-0.17,-4.13,4.16,7.86,0.13,-0.19,0.25,0.94
7674769,-4.43,4.09,7.8,0.01,-0.05,-0.04,23.12,-9.69,-6.06,-0.28,-0.05,-0.05,-4.15,4.14,7.85,0.13,-0.19,0.25,0.94
7674809,-4.32,4.09,7.85,0.02,0.0,0.02,22.06,-10.0,-4.94,-0.18,-0.07,-0.01,-4.14,4.16,7.85,0.13,-0.19,0.25,0.94
