timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
5840611,-7.91,-4.89,2.61,-0.39,-0.15,-0.24,-6.19,-25.0,0.06,0.04,0.26,0.01,-7.95,-5.16,2.6,0.17,-0.57,-0.21,0.78
5840651,-7.91,-4.97,2.73,-0.38,-0.08,-0.23,-5.69,-23.75,-2.0,-0.01,0.29,0.18,-7.9,-5.27,2.55,0.16,-0.57,-0.22,0.78
5840691,-7.99,-5.09,2.61,-0.29,-0.0,-0.19,-6.44,-24.38,-0.81,-0.14,0.27,0.11,-7.85,-5.35,2.5,0.16,-0.57,-0.23,0.77
5840732,-8.22,-5.47,2.42,-0.31,-0.02,-0.15,-6.75,-25.44,-2.06,-0.32,0.19,-0.02,-7.82,-5.43,2.44,0.16,-0.57,-0.24,0.77
5840771,-7.91,-5.59,2.61,-0.23,-0.09,-0.05,-5.69,-23.0,-1.56,-0.42,-0.01,0.0,-7.8,-5.46,2.42,0.16,-0.57,-0.24,0.77
5840811,-7.76,-5.78,2.69,-0.15,-0.01,-0.12,-6.69,-24.06,-2.0,0.01,-0.26,0.29,-7.77,-5.52,2.41,0.16,-0.56,-0.25,0.77
5840851,-7.6,-5.59,2.58,-0.04,-0.09,-0.1,-6.44,-25.44,-1.25,0.13,-0.02,0.16,-7.73,-5.56,2.42,0.16,-0.56,-0.25,0.77
5840893,-7.53,-5.89,2.69,-0.1,-0.0,-0.08,-6.0,-23.44,-2.0,0.38,0.01,0.16,-7.71,-5.59,2.41,0.16,-0.56,-0.25,0.77
5840931,-7.64,-5.78,2.46,0.09,0.05,-0.0,-6.81,-24.0,0.12,0.19,-0.3,0.27,-7.72,-5.59,2.42,0.16,-0.56,-0.25,0.77
5840971,-7.53,-5.51,2.46,0.04,0.03,-0.05,-5.38,-22.62,0.12,0.18,0.09,0.04,-7.71,-5.6,2.42,0.16,-0.56,-0.25,0.77
5841011,-7.6,-5.62,2.5,0.04,0.05,-0.09,-5.38,-23.69,-0.81,0.08,0.0,0.07,-7.69,-5.62,2.43,0.17,-0.56,-0.25,0.77
5841053,-7.88,-5.55,2.2,0.13,0.07,-0.05,-5.06,-23.62,0.5,-0.12,-0.22,0.1,-7.68,-5.63,2.44,0.17,-0.56,-0.25,0.77
5841091,-7.76,-5.43,2.16,-0.0,-0.03,-0.11,-6.44,-21.25,2.0,-0.22,0.12,-0.25,-7.66,-5.66,2.45,0.17,-0.56,-0.25,0.77
5841131,-7.95,-5.66,2.23,-0.02,0.01,-0.08,-6.12,-24.0,-0.31,-0.31,0.03,-0.22,-7.64,-5.7,2.45,0.17,-0.56,-0.25,0.77
5841171,-8.18,-5.47,1.96,-0.07,-0.11,-0.03,-6.12,-23.31,0.12,-0.56,0.24,-0.5,-7.62,-5.71,2.46,0.17,-0.56,-0.25,0.77
5841211,-8.22,-5.55,2.12,-0.24,-0.22,-0.06,-5.19,-22.06,-3.25,-0.63,0.2,-0.36,-7.59,-5.75,2.48,0.17,-0.56,-0.26,0.77
5841251,-7.42,-5.93,2.88,-0.08,-0.21,0.09,-6.0,-22.69,-1.12,-0.36,-0.43,0.13,-7.59,-5.73,2.52,0.17,-0.55,-0.26,0.77
5841291,-6.84,-5.43,2.92,0.0,-0.09,0.11,-5.25,-23.75,-2.94,0.77,0.27,0.38,-7.61,-5.7,2.54,0.16,-0.55,-0.26,0.77
5841332,-7.14,-5.39,2.58,0.01,0.07,-0.01,-3.94,-23.94,-2.12,0.46,0.31,0.05,-7.61,-5.7,2.53,0.16,-0.55,-0.26,0.77
5841372,-7.61,-5.86,2.58,0.05,0.04,-0.01,-4.5,-21.31,-1.94,0.0,-0.16,0.05,-7.61,-5.7,2.52,0.16,-0.55,-0.26,0.77
5841412,-7.57,-6.05,2.84,0.03,0.02,0.01,-5.31,-23.0,-1.56,-0.1,-0.35,0.13,-7.62,-5.7,2.52,0.16,-0.55,-0.26,0.77
