START
Lb=Q0.38,0.13,0.91,0.06
37109,GAMEROT,0.34,-0.19,0.90,0.18
37115,STAB,37117,ACCEL,-6.45,2.06,-6.64
37136,MAGCAL,-3.19,-61.56,102.37
37144,GYRO,0.03,-0.16,-0.11
37146,ROT,0.39,0.13,0.91,0.05
37149,GAMEROT,0.34,-0.19,0.90,0.18
37154,ACCEL,-6.41,1.83,-6.52
37156,GRAV,-6.59,1.91,-6.64
37158,LINACC,0.17,-0.08,0.13
37164,STAB,37176,MAGCAL,-3.19,-61.56,102.37
37178,ACCEL,-6.64,1.91,-6.55
37184,GYRO,-0.01,-0.20,-0.10
37186,ROT,0.39,0.13,0.91,0.05
37189,GAMEROT,0.35,-0.19,0.90,0.18
37193,GRAV,-6.65,1.87,-6.59
37195,LINACC,0.00,0.03,0.04
37200,STAB,37207,ACCEL,-6.64,1.87,-6.55
37216,MAGCAL,-7.25,-63.63,106.69
37224,GYRO,0.03,-0.24,-0.15
37226,ROT,0.39,0.12,0.91,0.05
37229,GAMEROT,0.35,-0.20,0.90,0.18
37233,GRAV,-6.72,1.82,-6.53
37235,LINACC,0.07,0.05,-0.02
37240,STAB,37243,ACCEL,-6.91,1.71,-6.59
37256,MAGCAL,-7.94,-64.75,106.87
37264,GYRO,-0.02,-0.10,-0.09
37266,ROT,0.40,0.12,0.91,0.05
37269,GAMEROT,0.36,-0.20,0.90,0.18
37274,ACCEL,-6.87,1.68,-6.55
37276,GRAV,-6.76,1.80,-6.50
37278,LINACC,-0.12,-0.13,-0.05
37284,STAB,37296,MAGCAL,-8.38,-64.81,108.25
37301,ACCEL,-6.80,1.56,-6.48
37305,GYRO,0.09,-0.37,-0.25
37307,ROT,0.40,0.12,0.91,0.05
37310,GAMEROT,0.36,-0.20,0.89,0.18
37314,GRAV,-6.84,1.74,-6.43
37316,LINACC,0.04,-0.18,-0.05
37321,STAB,37333,ACCEL,-7.30,1.71,-6.55
37338,MAGCAL,-8.88,-66.19,106.50
37344,GYRO,-0.04,-0.04,-0.02
37346,ROT,0.41,0.12,0.91,0.04
37349,GAMEROT,0.37,-0.20,0.89,0.18
37353,GRAV,-6.91,1.70,-6.37
37355,LINACC,-0.38,0.02,-0.19
37360,STAB,37366,ACCEL,-7.07,2.06,-6.40
37377,MAGCAL,-9.38,-65.87,108.44
37384,GYRO,0.11,-0.25,-0.07
37386,ROT,0.41,0.12,0.90,0.04
37389,GAMEROT,0.37,-0.20,0.89,0.18
37393,GRAV,-6.92,1.70,-6.36
37395,LINACC,-0.14,0.36,-0.04
37400,ACCEL,-6.46,1.79,-6.13
37403,STAB,37417,MAGCAL,-8.81,-66.94,108.37
37424,GYRO,0.07,-0.10,-0.06
37426,ROT,0.41,0.12,0.90,0.04
37429,GAMEROT,0.37,-0.20,0.89,0.18
37433,ACCEL,-7.33,1.64,-6.32
37435,GRAV,-6.98,1.65,-6.30
37437,LINACC,-0.35,-0.01,-0.02
