START
P	rbrbrj
1484388,STAB,1484396,GYRO,-0.05,-0.40,0.12
1484398,ROT,0.06,0.00,-0.99,0.09
1484401,GAMEROT,0.07,-0.16,-0.98,0.08
1484407,ACCEL,1.49,-1.99,-8.92
1484410,MAGCAL,3.06,10.94,49.56
1484427,GRAV,1.04,-1.62,-9.62
1484429,LINACC,0.45,-0.37,0.69
1484432,ACCEL,0.92,-2.11,-10.07
1484436,GYRO,-0.24,-0.07,0.16
1484438,ROT,0.05,-0.00,-1.00,0.08
1484441,GAMEROT,0.07,-0.16,-0.98,0.07
1484447,STAB,1484450,MAGCAL,3.75,11.00,48.44
1484461,ACCEL,1.07,-1.80,-9.80
1484476,GYRO,-0.21,-0.35,0.05
1484478,ROT,0.05,-0.00,-1.00,0.08
1484481,GAMEROT,0.06,-0.16,-0.98,0.07
1484487,GRAV,0.89,-1.51,-9.65
1484489,LINACC,0.18,-0.29,-0.16
1484492,MAGCAL,3.94,10.31,49.50
1484495,ACCEL,1.00,-1.42,-9.61
1484500,STAB,1484516,GYRO,-0.35,-0.56,0.02
1484518,ROT,0.04,-0.00,-1.00,0.07
1484521,GAMEROT,0.05,-0.16,-0.98,0.07
1484527,ACCEL,0.57,-1.34,-9.84
1484530,MAGCAL,3.62,10.63,50.00
1484538,GRAV,0.62,-1.35,-9.69
1484540,LINACC,-0.05,0.01,-0.16
1484548,STAB,1484556,GYRO,-0.09,-0.37,0.03
1484558,ROT,0.03,-0.00,-1.00,0.07
1484561,GAMEROT,0.04,-0.16,-0.98,0.06
1484567,ACCEL,0.34,-1.07,-10.11
1484570,MAGCAL,4.06,11.75,48.88
1484588,GRAV,0.44,-1.30,-9.70
1484590,LINACC,-0.09,0.22,-0.41
1484592,ACCEL,0.23,-1.38,-10.04
1484596,GYRO,-0.05,-0.08,0.03
1484598,ROT,0.02,-0.00,-1.00,0.07
1484601,GAMEROT,0.03,-0.16,-0.98,0.06
1484607,STAB,1484610,MAGCAL,4.87,10.75,49.25
1484619,ACCEL,0.42,-1.34,-9.81
1484636,GYRO,-0.08,-0.19,0.03
1484638,ROT,0.02,-0.01,-1.00,0.06
1484641,GAMEROT,0.03,-0.16,-0.98,0.06
1484646,GRAV,0.35,-1.25,-9.71
1484648,LINACC,0.07,-0.09,-0.09
1484651,ACCEL,0.46,-1.23,-9.77
1484653,MAGCAL,4.31,10.69,48.94
1484659,STAB,1484676,GYRO,-0.05,-0.29,-0.08
1484678,ROT,0.02,-0.00,-1.00,0.06
1484681,GAMEROT,0.03,-0.16,-0.98,0.06
1484686,ACCEL,0.54,-1.15,-9.46
1484690,MAGCAL,4.19,11.44,47.50
1484698,GRAV,0.22,-1.23,-9.71
1484700,LINACC,0.32,0.08,0.25
1484708,STAB,1484711,ACCEL,0.00,-1.38,-10.07
1484716,GYRO,-0.05,-0.02,-0.02
1484718,ROT,0.01,-0.00,-1.00,0.06
1484721,GAMEROT,0.02,-0.16,-0.98,0.06
1484728,MAGCAL,5.12,11.19,46.81
1484742,ACCEL,0.27,-1.15,-9.81
1484748,GRAV,0.17,-1.20,-9.71
1484750,LINACC,0.10,0.05,-0.09
1484756,GYRO,-0.05,-0.02,-0.02
1484758,ROT,0.01,-0.00,-1.00,0.06
1484761,GAMEROT,0.02,-0.16,-0.98,0.06
1484767,STAB,1484770,MAGCAL,4.56,10.69,49.88
1484774,ACCEL,0.11,-1.19,-9.92
1484796,GYRO,-0.02,-0.06,-0.03
1484798,ROT,0.01,-0.00,-1.00,0.06
1484801,GAMEROT,0.02,-0.16,-0.98,0.06
1484806,ACCEL,0.23,-1.07,-9.80
1484808,GRAV,0.15,-1.19,-9.71
1484810,LINACC,0.08,0.11,-0.09
1484813,MAGCAL,4.50,9.94,49.88
1484819,STAB,1484837,GYRO,0.01,0.09,0.07
1484839,ROT,0.01,-0.00,-1.00,0.06
1484842,GAMEROT,0.02,-0.16,-0.98,0.06
1484848,ACCEL,0.15,-1.19,-9.96
1484851,MAGCAL,4.56,10.00,49.44
1484858,GRAV,0.17,-1.19,-9.71
1484860,LINACC,-0.02,0.00,-0.25
1484869,STAB,1484871,ACCEL,0.27,-1.34,-9.77
1484877,GYRO,0.00,-0.01,-0.05
1484879,ROT,0.01,-0.00,-1.00,0.06
1484882,GAMEROT,0.02,-0.16,-0.98,0.06
1484889,MAGCAL,5.44,10.06,48.75
1484899,ACCEL,0.34,-1.23,-9.61
1484908,GRAV,0.16,-1.18,-9.71
1484910,LINACC,0.19,-0.05,0.10
1484917,GYRO,-0.04,-0.02,0.01
1484919,ROT,0.01,-0.00,-1.00,0.06
1484922,GAMEROT,0.02,-0.16,-0.98,0.06
1484928,STAB,1484931,ACCEL,0.19,-1.19,-9.81
1484933,MAGCAL,4.87,9.38,48.44
1484957,GYRO,-0.05,0.01,0.01
1484959,ROT,0.01,-0.00,-1.00,0.06
1484962,GAMEROT,0.02,-0.16,-0.98,0.06
1484968,ACCEL,0.19,-1.19,-9.84
1484970,GRAV,0.16,-1.16,-9.72
1484972,LINACC,0.03,-0.02,-0.13
1484976,MAGCAL,4.87,9.38,48.88
1484981,STAB,1484992,ACCEL,0.34,-1.07,-9.65
1484997,GYRO,-0.03,-0.03,0.03
1484999,ROT,0.01,-0.00,-1.00,0.06
1485002,GAMEROT,0.02,-0.16,-0.98,0.06
1485009,MAGCAL,5.19,10.75,49.75
1485018,GRAV,0.15,-1.15,-9.72
1485020,LINACC,0.20,0.07,0.07
1485024,ACCEL,0.30,-1.19,-9.69
1485030,STAB,1485037,GYRO,-0.05,0.02,0.05
1485039,ROT,0.01,-0.00,-1.00,0.06
1485042,GAMEROT,0.02,-0.16,-0.98,0.06
1485049,MAGCAL,5.19,10.00,49.31
1485056,ACCEL,0.19,-1.19,-9.93
1485069,GRAV,0.16,-1.14,-9.72
1485071,LINACC,0.04,-0.05,-0.20
1485077,GYRO,0.04,0.00,0.04
1485079,ROT,0.01,-0.01,-1.00,0.06
1485082,GAMEROT,0.02,-0.16,-0.98,0.06
1485088,MAGCAL,5.19,10.00,49.31
1485090,STAB,1485092,ACCEL,0.34,-1.04,-9.61
1485117,GYRO,-0.05,-0.08,0.08
1485119,ROT,0.01,-0.01,-1.00,0.06
1485122,GAMEROT,0.02,-0.17,-0.98,0.06
1485128,ACCEL,0.30,-1.27,-9.54
START
1487894,MAGCAL,7.31,3.94,47.75
1487897,ACCEL,-2.37,0.65,-9.38
1487914,GRAV,-2.42,0.62,-9.39
1487916,LINACC,0.05,0.03,0.00
1487922,GYRO,-0.00,0.01,-0.01
1487924,ROT,0.12,-0.05,0.99,0.04
1487927,GAMEROT,0.13,0.11,0.99,0.02
1487933,ACCEL,-2.49,0.57,-9.46
1487935,STAB,1487938,MAGCAL,8.25,4.37,47.63
1487960,ACCEL,-2.53,0.69,-9.50
1487963,GYRO,0.00,0.06,-0.01
1487965,ROT,0.12,-0.05,0.99,0.04
1487968,GAMEROT,0.13,0.11,0.99,0.02
1487973,GRAV,-2.41,0.62,-9.39
1487975,LINACC,-0.12,0.07,-0.11
1487978,MAGCAL,8.25,4.75,48.13
1487984,STAB,1487991,ACCEL,-2.37,0.73,-9.34
1488002,GYRO,-0.01,-0.01,-0.03
1488004,ROT,0.12,-0.05,0.99,0.04
1488007,GAMEROT,0.13,0.11,0.99,0.02
1488014,MAGCAL,8.56,5.06,48.00
1488024,GRAV,-2.41,0.62,-9.40
1488026,LINACC,0.03,0.10,0.05
1488028,ACCEL,-2.34,0.65,-9.34
1488034,STAB,1488042,GYRO,0.05,0.02,0.04
1488044,ROT,0.12,-0.05,0.99,0.04
1488047,GAMEROT,0.13,0.11,0.99,0.02
1488054,ACCEL,-2.34,0.61,-9.43
1488056,MAGCAL,7.62,4.69,48.25
1488074,GRAV,-2.39,0.61,-9.40
1488076,LINACC,0.05,0.00,-0.02
1488082,GYRO,0.01,0.02,0.01
1488084,ROT,0.12,-0.05,0.99,0.04
1488087,GAMEROT,0.13,0.11,0.99,0.02
1488092,ACCEL,-2.30,0.50,-9.39
1488095,STAB,1488098,MAGCAL,7.94,5.69,48.63
1488116,ACCEL,-2.41,0.69,-9.39
1488123,GYRO,0.06,0.03,0.10
1488125,ROT,0.12,-0.05,0.99,0.04
1488128,GAMEROT,0.13,0.11,0.99,0.02
1488133,GRAV,-2.42,0.65,-9.38
1488135,LINACC,0.01,0.04,-0.00
1488138,MAGCAL,8.38,5.44,47.13
1488144,STAB,1488147,ACCEL,-2.41,0.77,-9.42
1488163,GYRO,0.07,0.07,0.13
1488165,ROT,0.12,-0.05,0.99,0.04
1488168,GAMEROT,0.13,0.11,0.99,0.02
1488175,MAGCAL,8.06,4.00,46.69
1488178,ACCEL,-2.49,0.54,-9.61
1488184,GRAV,-2.37,0.62,-9.40
1488186,LINACC,-0.11,-0.08,-0.21
1488195,STAB,1488203,GYRO,0.12,0.13,0.06
1488205,ROT,0.12,-0.04,0.99,0.04
1488208,GAMEROT,0.12,0.11,0.99,0.02
1488214,ACCEL,-2.30,0.38,-9.39
1488217,MAGCAL,9.19,4.44,48.06
1488234,GRAV,-2.33,0.58,-9.42
1488236,LINACC,0.03,-0.20,0.04
1488242,ACCEL,-2.14,0.77,-9.35
1488245,GYRO,0.09,0.06,0.11
1488247,ROT,0.12,-0.04,0.99,0.03
1488250,GAMEROT,0.12,0.11,0.99,0.01
1488256,STAB,1488259,MAGCAL,8.56,6.50,46.13
1488275,ACCEL,-2.34,0.30,-9.58
1488283,GYRO,-0.00,-0.01,-0.08
1488285,ROT,0.12,-0.04,0.99,0.03
1488288,GAMEROT,0.12,0.12,0.99,0.01
1488293,GRAV,-2.28,0.55,-9.43
1488295,LINACC,-0.05,-0.25,-0.15
1488298,MAGCAL,7.75,5.75,47.19
1488305,STAB,1488307,ACCEL,-2.91,0.65,-9.88
1488323,GYRO,0.08,0.27,-0.02
1488325,ROT,0.11,-0.04,0.99,0.03
1488328,GAMEROT,0.12,0.12,0.99,0.01
1488335,ACCEL,-2.64,0.34,-10.07
1488337,MAGCAL,7.75,5.00,47.25
1488344,GRAV,-2.21,0.53,-9.45
1488346,LINACC,-0.43,-0.19,-0.62
1488355,STAB,1488363,GYRO,0.11,-0.27,-0.69
1488365,ROT,0.11,-0.05,0.99,0.03
1488368,GAMEROT,0.12,0.11,0.99,0.01
1488374,ACCEL,-3.56,0.77,-10.73
1488377,MAGCAL,8.44,5.06,46.63
1488394,GRAV,-2.21,0.37,-9.47
1488396,LINACC,-1.35,0.40,-1.26
1488398,ACCEL,-4.64,0.61,-11.98
1488403,GYRO,0.74,0.74,-0.18
1488405,ROT,0.11,-0.06,0.99,0.02
1488408,GAMEROT,0.11,0.10,0.99,0.00
1488414,STAB,1488417,MAGCAL,4.12,-0.31,54.63
1488428,ACCEL,-0.46,-1.34,-6.36
1488443,GYRO,2.95,-7.24,-2.41
1488445,ROT,0.15,-0.07,0.99,-0.04
1488448,GAMEROT,0.14,0.09,0.98,-0.06
1488454,GRAV,-3.52,-1.08,-9.01
1488456,LINACC,3.05,-0.26,2.65
1488459,MAGCAL,-5.69,-5.31,66.56
1488463,ACCEL,-2.11,-2.91,-4.64
1488473,STAB,1488483,GYRO,0.97,-1.40,0.55
1488485,ROT,0.26,-0.09,0.96,-0.04
1488488,GAMEROT,0.26,0.06,0.96,-0.08
1488494,ACCEL,-6.93,4.45,-13.64
1488497,MAGCAL,-21.31,-18.25,83.00
1488505,GRAV,-4.98,-1.47,-8.23
1488507,LINACC,-1.95,5.91,-5.41
1488515,STAB,1488522,ACCEL,-2.87,-2.57,-6.32
1488525,GYRO,1.99,-1.24,-1.72
1488527,ROT,0.28,-0.10,0.95,-0.08
1488530,GAMEROT,0.27,0.05,0.95,-0.13
1488536,MAGCAL,-29.25,-19.44,83.12
1488555,GRAV,-5.26,-2.35,-7.84
1488557,LINACC,2.39,-0.21,1.52
1488559,ACCEL,-5.67,-3.45,-7.77
1488563,GYRO,0.44,-0.05,0.36
1488565,ROT,0.30,-0.10,0.94,-0.10
1488568,GAMEROT,0.28,0.05,0.95,-0.14
1488574,STAB,1488577,MAGCAL,-32.75,-21.25,87.94
1488586,ACCEL,-3.33,-2.03,-7.43
1488603,GYRO,0.43,-0.58,0.11
1488605,ROT,0.31,-0.10,0.94,-0.11
1488608,GAMEROT,0.28,0.06,0.94,-0.15
1488613,GRAV,-5.47,-2.49,-7.65
1488615,LINACC,2.14,0.46,0.22
1488618,ACCEL,-3.60,-2.41,-6.79
1488620,MAGCAL,-33.19,-23.00,88.50
1488626,STAB,1488643,GYRO,0.09,-0.90,0.76
1488645,ROT,0.32,-0.09,0.94,-0.11
1488648,GAMEROT,0.30,0.06,0.94,-0.16
1488653,ACCEL,-4.60,-3.37,-7.17
1488657,MAGCAL,-33.13,-23.69,87.12
1488665,GRAV,-5.81,-2.39,-7.42
1488667,LINACC,1.21,-0.98,0.26
1488675,STAB,1488678,ACCEL,-6.97,-2.72,-7.66
1488683,GYRO,0.08,-0.35,-0.04
1488685,ROT,0.33,-0.08,0.93,-0.10
1488688,GAMEROT,0.31,0.07,0.93,-0.16
1488695,MAGCAL,-34.13,-23.75,88.25
1488709,ACCEL,-6.28,-2.64,-7.17
1488715,GRAV,-5.95,-2.37,-7.30
1488717,LINACC,-0.33,-0.27,0.14
1488723,GYRO,-0.11,-0.19,0.18
1488725,ROT,0.34,-0.08,0.93,-0.10
1488728,GAMEROT,0.32,0.07,0.93,-0.15
1488734,STAB,1488737,MAGCAL,-33.38,-24.00,86.69
1488740,ACCEL,-6.17,-2.03,-6.93
1488764,GYRO,-0.03,-0.26,0.18
1488766,ROT,0.34,-0.08,0.93,-0.10
1488769,GAMEROT,0.32,0.07,0.93,-0.15
1488775,ACCEL,-6.02,-2.26,-6.85
1488777,GRAV,-6.06,-2.29,-7.23
1488779,LINACC,0.05,0.03,0.38
1488783,MAGCAL,-33.38,-23.69,86.62
1488788,STAB,1488804,GYRO,-0.06,0.07,0.09
1488806,ROT,0.34,-0.08,0.93,-0.10
1488809,GAMEROT,0.33,0.07,0.93,-0.15
1488815,ACCEL,-6.86,-2.34,-7.28
1488818,MAGCAL,-32.69,-23.94,85.62
1488825,GRAV,-6.09,-2.23,-7.23
1488827,LINACC,-0.77,-0.10,-0.04
1488836,STAB,1488838,ACCEL,-5.67,-2.41,-6.82
1488844,GYRO,-0.05,-0.19,0.07
1488846,ROT,0.35,-0.08,0.93,-0.10
1488849,GAMEROT,0.33,0.07,0.93,-0.15
1488856,MAGCAL,-33.06,-24.69,86.19
1488866,ACCEL,-5.79,-2.34,-6.78
1488875,GRAV,-6.14,-2.19,-7.20
1488877,LINACC,0.36,-0.15,0.41
1488884,GYRO,-0.22,0.05,0.05
1488886,ROT,0.35,-0.08,0.93,-0.09
1488889,GAMEROT,0.33,0.07,0.93,-0.15
1488895,STAB,1488898,ACCEL,-7.01,-2.45,-7.39
1488900,MAGCAL,-32.81,-24.31,87.12
1488924,GYRO,-0.46,1.34,-0.07
1488926,ROT,0.34,-0.08,0.93,-0.09
1488929,GAMEROT,0.32,0.07,0.94,-0.14
1488935,ACCEL,-8.16,-1.76,-7.93
1488937,GRAV,-5.85,-2.03,-7.47
1488939,LINACC,-2.31,0.27,-0.46
1488943,MAGCAL,-30.87,-23.50,85.87
1488948,STAB,1488959,ACCEL,-5.13,-1.04,-7.27
1488964,GYRO,-0.15,1.55,-0.78
1488966,ROT,0.30,-0.08,0.95,-0.09
1488969,GAMEROT,0.29,0.07,0.95,-0.13
1488976,MAGCAL,-27.75,-20.44,82.94
1488987,GRAV,-5.16,-2.09,-7.95
1488989,LINACC,0.03,1.05,0.67
1488993,ACCEL,-4.21,-2.30,-7.74
1488998,STAB,1489004,GYRO,-0.27,3.64,-0.35
1489006,ROT,0.26,-0.09,0.96,-0.09
1489009,GAMEROT,0.25,0.06,0.96,-0.13
1489015,MAGCAL,-18.06,-12.88,73.31
1489022,ACCEL,-8.50,0.54,-13.53
1489036,GRAV,-2.59,-1.95,-9.14
1489038,LINACC,-5.91,2.49,-4.38
1489044,GYRO,0.08,12.68,0.11
1489046,ROT,0.08,-0.05,0.99,-0.10
1489049,GAMEROT,0.06,0.11,0.99,-0.11
1489055,ACCEL,-1.72,-3.41,-7.09
1489057,STAB,1489060,MAGCAL,-4.00,5.44,57.88
1489084,GYRO,0.95,4.55,1.26
1489086,ROT,0.08,0.02,-0.99,0.10
1489089,GAMEROT,0.10,-0.14,-0.98,0.09
1489094,ACCEL,5.56,0.11,-0.11
1489096,GRAV,1.89,-2.00,-9.31
1489098,LINACC,3.66,2.11,9.20
1489101,MAGCAL,-1.06,8.56,50.63
1489107,STAB,1489117,ACCEL,2.84,-3.95,-7.63
1489124,GYRO,-0.50,-0.74,1.15
1489126,ROT,0.11,-0.02,-0.99,0.11
1489129,GAMEROT,0.13,-0.18,-0.97,0.09
1489135,MAGCAL,1.31,11.25,48.81
1489146,GRAV,1.91,-2.00,-9.30
1489148,LINACC,0.93,-1.95,1.68
1489150,ACCEL,0.65,-2.95,-11.19
1489156,STAB,1489164,GYRO,-0.23,-1.16,0.04
1489166,ROT,0.09,-0.03,-0.99,0.10
1489169,GAMEROT,0.11,-0.19,-0.97,0.08
1489175,MAGCAL,2.87,11.31,48.63
1489177,ACCEL,1.30,-2.80,-9.88
1489196,GRAV,1.30,-1.87,-9.43
1489198,LINACC,-0.00,-0.93,-0.45
1489204,GYRO,-0.60,-0.93,-0.00
1489206,ROT,0.07,-0.02,-0.99,0.09
1489209,GAMEROT,0.08,-0.18,-0.98,0.08
1489214,ACCEL,0.23,-2.26,-11.30
1489217,STAB,1489220,MAGCAL,4.69,11.81,48.81
1489240,ACCEL,0.42,-1.76,-11.00
1489244,GYRO,-0.28,-0.08,-0.03
1489246,ROT,0.06,-0.02,-0.99,0.09
1489249,GAMEROT,0.08,-0.18,-0.98,0.08
1489254,GRAV,1.11,-1.66,-9.49
1489256,LINACC,-0.69,-0.11,-1.50
1489258,MAGCAL,4.69,11.81,48.81
1489264,STAB,1489271,ACCEL,1.15,-1.27,-10.15
1489285,GYRO,-0.12,-0.22,0.03
1489287,ROT,0.06,-0.02,-0.99,0.08
1489290,GAMEROT,0.07,-0.18,-0.98,0.07
1489296,GRAV,1.01,-1.58,-9.52
1489298,LINACC,0.14,0.31,-0.63
1489301,MAGCAL,4.69,11.44,48.38
1489304,ACCEL,1.07,-1.61,-9.61
1489309,STAB,1489325,GYRO,-0.29,-0.19,-0.02
1489327,ROT,0.05,-0.03,-1.00,0.08
1489330,GAMEROT,0.07,-0.18,-0.98,0.07
1489336,MAGCAL,4.69,11.44,48.38
1489338,ACCEL,1.00,-1.65,-9.73
1489346,GRAV,0.89,-1.45,-9.55
1489348,LINACC,0.11,-0.20,-0.18
1489356,STAB,1489365,GYRO,-0.11,-0.30,0.08
1489367,ROT,0.05,-0.03,-1.00,0.07
1489370,GAMEROT,0.06,-0.18,-0.98,0.07
1489376,ACCEL,1.15,-1.15,-9.61
1489379,MAGCAL,4.25,11.38,49.88
1489397,GRAV,0.78,-1.41,-9.58
1489399,LINACC,0.37,0.26,-0.04
1489401,ACCEL,0.73,-1.30,-9.88
1489405,GYRO,-0.05,-0.07,0.14
1489407,ROT,0.05,-0.03,-1.00,0.07
1489410,GAMEROT,0.06,-0.19,-0.98,0.06
1489416,STAB,1489419,MAGCAL,4.87,10.75,49.25
1489427,ACCEL,0.92,-1.57,-9.54
1489445,GYRO,-0.12,-0.13,-0.01
1489447,ROT,0.04,-0.03,-1.00,0.07
1489450,GAMEROT,0.05,-0.19,-0.98,0.06
1489456,GRAV,0.70,-1.36,-9.59
1489458,LINACC,0.22,-0.21,0.05
1489461,ACCEL,0.84,-1.42,-9.80
1489463,MAGCAL,4.56,9.38,48.44
1489468,STAB,1489485,GYRO,-0.05,-0.13,0.06
1489487,ROT,0.04,-0.03,-1.00,0.07
1489490,GAMEROT,0.05,-0.19,-0.98,0.06
1489496,ACCEL,0.88,-1.27,-9.77
1489499,MAGCAL,4.25,9.94,49.38
1489506,GRAV,0.62,-1.33,-9.60
1489508,LINACC,0.26,0.06,-0.17
1489517,STAB,1489521,ACCEL,0.84,-1.30,-9.46
1489525,GYRO,-0.05,-0.13,0.04
1489527,ROT,0.04,-0.03,-1.00,0.07
1489530,GAMEROT,0.05,-0.19,-0.98,0.06
1489537,MAGCAL,4.81,9.00,48.88
1489553,ACCEL,0.54,-1.46,-10.07
1489558,GRAV,0.56,-1.31,-9.62
1489560,LINACC,-0.03,-0.14,-0.46
1489565,GYRO,0.11,0.04,-0.14
1489567,ROT,0.04,-0.03,-1.00,0.07
1489570,GAMEROT,0.05,-0.19,-0.98,0.06
1489576,STAB,1489579,MAGCAL,4.19,8.25,49.00
1489584,ACCEL,0.77,-1.34,-9.93
1489605,GYRO,-0.02,-0.05,-0.04
1489607,ROT,0.04,-0.03,-1.00,0.07
1489610,GAMEROT,0.05,-0.19,-0.98,0.06
1489616,GRAV,0.56,-1.32,-9.62
1489618,LINACC,0.20,-0.02,-0.30
1489620,MAGCAL,4.19,8.25,49.00
1489622,ACCEL,0.80,-1.19,-9.58
1489628,STAB,1489645,GYRO,-0.12,-0.14,0.08
1489647,ROT,0.03,-0.03,-1.00,0.07
1489650,GAMEROT,0.04,-0.19,-0.98,0.06
1489655,ACCEL,0.69,-1.30,-9.69
1489659,MAGCAL,5.25,10.06,48.38
1489667,GRAV,0.48,-1.27,-9.63
1489669,LINACC,0.21,-0.04,-0.06
1489677,STAB,1489679,ACCEL,0.57,-1.19,-9.88
1489685,GYRO,0.01,-0.07,0.02
1489687,ROT,0.03,-0.03,-1.00,0.07
1489690,GAMEROT,0.04,-0.19,-0.98,0.06
1489697,MAGCAL,5.37,9.69,49.31
1489709,ACCEL,0.61,-1.42,-9.85
1489717,GRAV,0.45,-1.26,-9.63
1489719,LINACC,0.16,-0.16,-0.21
1489725,GYRO,-0.06,-0.08,-0.02
1489727,ROT,0.03,-0.03,-1.00,0.07
1489730,GAMEROT,0.04,-0.19,-0.98,0.06
1489736,STAB,1489739,MAGCAL,4.62,9.00,47.94
1489741,ACCEL,0.69,-1.34,-9.77
1489765,GYRO,-0.07,-0.18,-0.03
1489767,ROT,0.03,-0.03,-1.00,0.06
1489770,GAMEROT,0.04,-0.19,-0.98,0.06
1489775,ACCEL,0.69,-1.19,-9.54
1489777,GRAV,0.38,-1.22,-9.65
1489779,LINACC,0.31,0.03,0.11
1489782,MAGCAL,4.44,8.94,49.94
1489788,STAB,1489802,ACCEL,0.50,-1.27,-9.84
1489806,GYRO,-0.11,-0.19,-0.04
1489808,ROT,0.02,-0.03,-1.00,0.06
1489811,GAMEROT,0.03,-0.19,-0.98,0.06
1489818,MAGCAL,5.62,10.81,47.75
1489827,GRAV,0.30,-1.17,-9.66
1489829,LINACC,0.20,-0.09,-0.19
1489834,ACCEL,0.42,-1.15,-9.92
1489839,STAB,1489845,GYRO,-0.11,-0.20,-0.06
1489847,ROT,0.02,-0.03,-1.00,0.06
1489850,GAMEROT,0.03,-0.18,-0.98,0.06
1489857,MAGCAL,5.44,9.06,48.38
1489868,ACCEL,0.42,-1.19,-9.77
1489877,GRAV,0.19,-1.11,-9.68
1489879,LINACC,0.23,-0.08,-0.09
1489886,GYRO,-0.10,-0.19,-0.08
1489888,ROT,0.01,-0.02,-1.00,0.06
START
1491350,GRAV,-0.51,-0.61,-9.79
1491352,LINACC,0.01,-0.00,0.02
1491360,STAB,1491364,ACCEL,-0.50,-0.57,-9.73
1491368,GYRO,0.00,0.01,-0.01
1491370,ROT,0.03,0.01,1.00,-0.03
1491373,GAMEROT,0.02,0.17,0.98,-0.04
1491380,MAGCAL,7.31,10.19,49.00
1491395,ACCEL,-0.34,-0.80,-9.50
1491401,GRAV,-0.52,-0.60,-9.80
1491403,LINACC,0.18,-0.20,0.30
1491408,GYRO,-0.15,-0.23,-0.21
1491410,ROT,0.03,0.01,1.00,-0.03
1491413,GAMEROT,0.02,0.17,0.99,-0.03
1491419,STAB,1491422,MAGCAL,7.37,10.19,48.06
1491427,ACCEL,-0.11,-1.27,-9.16
1491448,GYRO,-0.40,-0.51,-0.43
1491450,ROT,0.04,0.00,1.00,-0.02
1491453,GAMEROT,0.03,0.16,0.99,-0.03
1491459,GRAV,-0.77,-0.42,-9.78
1491461,LINACC,0.66,-0.84,0.62
1491463,MAGCAL,7.37,10.19,48.06
1491466,ACCEL,-0.84,-0.46,-9.92
1491472,STAB,1491489,GYRO,-0.13,-0.21,-0.16
1491491,ROT,0.04,-0.01,1.00,-0.02
1491494,GAMEROT,0.04,0.15,0.99,-0.03
1491500,ACCEL,-0.88,-0.08,-9.89
1491503,MAGCAL,7.25,8.44,48.13
1491510,GRAV,-0.89,-0.34,-9.77
1491512,LINACC,0.01,0.27,-0.11
1491520,STAB,1491528,GYRO,-0.17,-0.24,-0.13
1491530,ROT,0.05,-0.01,1.00,-0.02
1491533,GAMEROT,0.05,0.15,0.99,-0.02
1491540,MAGCAL,7.87,9.56,48.50
1491551,ACCEL,-1.27,-0.11,-10.07
1491560,GRAV,-0.98,-0.28,-9.77
1491562,LINACC,-0.29,0.17,-0.31
1491569,GYRO,-0.08,-0.06,-0.08
1491571,ROT,0.05,-0.01,1.00,-0.01
1491574,GAMEROT,0.05,0.15,0.99,-0.02
1491580,STAB,1491583,ACCEL,-1.23,-0.15,-10.07
1491585,MAGCAL,7.56,9.19,48.06
1491609,GYRO,0.05,0.01,0.02
1491611,ROT,0.05,-0.01,1.00,-0.01
1491614,GAMEROT,0.05,0.15,0.99,-0.02
1491620,ACCEL,-1.00,-0.27,-9.73
1491622,GRAV,-0.99,-0.28,-9.76
1491624,LINACC,-0.00,0.01,0.03
1491628,MAGCAL,7.69,9.88,47.06
1491633,STAB,1491645,ACCEL,-0.88,-0.27,-9.54
1491649,GYRO,0.04,-0.06,0.05
1491651,ROT,0.05,-0.01,1.00,-0.01
1491654,GAMEROT,0.05,0.15,0.99,-0.02
1491661,MAGCAL,7.56,9.19,48.56
1491670,GRAV,-1.02,-0.30,-9.76
1491672,LINACC,0.14,0.03,0.22
1491677,ACCEL,-1.07,-0.65,-9.77
1491682,STAB,1491689,GYRO,-0.10,-0.44,-0.18
1491691,ROT,0.06,-0.01,1.00,-0.01
1491694,GAMEROT,0.05,0.15,0.99,-0.02
1491701,MAGCAL,7.87,8.50,48.06
1491711,ACCEL,-1.42,-0.50,-10.15
1491720,GRAV,-1.16,-0.26,-9.74
1491722,LINACC,-0.25,-0.24,-0.41
1491729,GYRO,-0.09,-0.10,0.06
1491731,ROT,0.06,-0.02,1.00,-0.01
1491734,GAMEROT,0.06,0.14,0.99,-0.02
1491740,MAGCAL,7.87,8.50,48.06
1491742,STAB,1491744,ACCEL,-1.42,0.04,-10.39
1491769,GYRO,-0.04,-0.20,0.21
1491771,ROT,0.06,-0.01,1.00,-0.01
1491774,GAMEROT,0.06,0.15,0.99,-0.02
1491780,ACCEL,-1.95,-0.23,-10.57
1491782,GRAV,-1.26,-0.20,-9.73
1491784,LINACC,-0.70,-0.04,-0.85
1491788,MAGCAL,6.31,7.94,51.63
1491793,STAB,1491801,ACCEL,-0.69,-0.11,-8.58
1491809,GYRO,1.02,-1.87,-0.44
1491811,ROT,0.08,-0.02,1.00,-0.02
1491814,GAMEROT,0.08,0.14,0.99,-0.03
1491820,MAGCAL,5.69,6.94,51.25
1491833,GRAV,-2.11,-0.69,-9.55
1491835,LINACC,1.42,0.57,0.97
1491839,ACCEL,-1.53,-3.07,-7.20
1491844,STAB,1491849,GYRO,0.03,-5.82,-2.38
1491851,ROT,0.16,-0.04,0.98,-0.04
1491854,GAMEROT,0.15,0.12,0.98,-0.07
1491860,MAGCAL,4.06,3.12,57.31
