timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
1759089,-9.19,-0.76,3.07,0.02,-0.01,-0.01,68.81,29.0,19.94,0.02,-0.0,0.0,-9.17,-0.76,3.07,0.78,-0.21,0.55,0.22
1759129,-9.23,-0.8,3.07,0.01,-0.01,0.0,70.19,29.38,20.06,-0.06,-0.04,0.01,-9.17,-0.76,3.06,0.78,-0.21,0.55,0.22
1759169,-9.15,-0.76,3.07,0.01,-0.0,0.0,69.25,29.31,19.62,0.03,-0.0,0.0,-9.18,-0.76,3.07,0.78,-0.21,0.55,0.22
1759209,-9.12,-0.73,3.07,0.01,-0.01,-0.01,68.44,28.94,20.62,0.05,0.03,-0.0,-9.17,-0.76,3.08,0.78,-0.21,0.55,0.22
1759250,-9.12,-0.73,3.0,0.01,0.01,-0.02,68.75,28.69,19.94,0.05,-0.0,-0.0,-9.16,-0.76,3.08,0.78,-0.21,0.55,0.22
1759290,-9.27,-0.73,2.96,-0.01,0.0,-0.0,67.25,28.62,18.69,-0.11,0.05,-0.11,-9.16,-0.77,3.07,0.78,-0.21,0.55,0.22
1759330,-9.27,-0.76,3.04,-0.01,-0.0,0.0,67.81,29.19,19.44,-0.11,0.0,-0.02,-9.16,-0.77,3.06,0.78,-0.21,0.55,0.22
1759370,-9.15,-0.73,3.04,0.01,-0.03,-0.01,67.69,29.44,20.88,0.02,0.04,-0.02,-9.17,-0.77,3.06,0.78,-0.21,0.55,0.22
1759410,-9.15,-0.76,3.07,-0.01,0.01,-0.01,68.69,29.0,19.19,0.02,-0.04,0.02,-9.17,-0.77,3.05,0.78,-0.21,0.55,0.22
1759450,-9.19,-0.76,3.07,0.01,-0.04,-0.02,67.25,28.06,19.0,-0.02,0.01,0.02,-9.17,-0.77,3.05,0.78,-0.21,0.55,0.22
1759490,-9.19,-0.8,3.15,0.08,0.01,-0.01,67.75,29.25,19.06,-0.02,-0.03,0.08,-9.17,-0.77,3.07,0.78,-0.21,0.55,0.22
1759530,-9.19,-0.84,3.04,-0.0,0.0,-0.0,67.94,28.25,20.56,-0.02,-0.07,-0.04,-9.17,-0.77,3.08,0.78,-0.21,0.55,0.22
1759570,-9.19,-0.84,3.11,0.07,-0.02,0.01,66.81,27.69,19.38,0.09,-0.03,0.07,-9.17,-0.77,3.08,0.78,-0.21,0.55,0.22
