timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
7443985,-5.71,-4.28,6.32,0.19,-0.13,0.04,12.31,-11.75,-26.81,1.9,-1.73,0.68,-7.61,-2.55,5.64,0.1,0.41,0.2,-0.88
7444025,-6.44,-2.41,4.14,-0.46,-0.95,-0.56,12.12,-12.19,-25.06,1.02,0.25,-1.64,-7.46,-2.66,5.77,0.1,0.41,0.2,-0.89
7444065,-6.29,-4.59,5.17,-0.22,-0.33,-0.14,11.62,-10.12,-28.25,0.98,-1.74,-0.75,-7.27,-2.85,5.92,0.1,0.39,0.21,-0.89
7444105,-6.13,-3.52,6.55,-0.24,0.44,-0.19,11.62,-11.81,-28.56,1.2,-0.56,0.76,-7.33,-2.95,5.79,0.09,0.39,0.21,-0.89
7444145,-7.09,-3.67,6.24,0.09,-0.01,-0.36,11.69,-10.81,-27.56,0.23,-0.6,0.5,-7.31,-3.07,5.74,0.09,0.4,0.22,-0.89
7444185,-7.7,-3.52,6.05,-0.05,0.11,-0.23,11.88,-11.94,-24.56,-0.43,-0.38,0.31,-7.27,-3.14,5.74,0.08,0.4,0.22,-0.89
7444225,-8.35,-3.25,5.63,-0.05,-0.21,-0.15,11.31,-10.44,-28.19,-1.12,-0.04,-0.13,-7.23,-3.2,5.76,0.08,0.4,0.22,-0.89
7444265,-7.7,-4.51,6.16,-0.13,-0.26,-0.21,11.06,-11.38,-29.75,-0.57,-1.19,0.36,-7.12,-3.32,5.8,0.08,0.39,0.22,-0.89
7444306,-7.31,-4.74,6.55,0.07,-0.51,0.04,11.06,-12.19,-30.69,-0.3,-1.43,0.61,-7.02,-3.31,5.94,0.08,0.38,0.22,-0.89
7444345,-6.05,-3.63,6.7,0.34,-0.45,-0.17,11.44,-13.0,-28.38,0.84,-0.34,0.59,-6.89,-3.29,6.11,0.08,0.37,0.22,-0.9
7444385,-5.86,-3.4,6.43,0.25,-0.2,-0.17,10.25,-12.25,-29.69,0.93,-0.13,0.21,-6.79,-3.27,6.23,0.07,0.37,0.22,-0.9
7444425,-6.32,-3.13,5.78,0.1,0.12,-0.21,12.19,-12.56,-29.94,0.45,0.17,-0.45,-6.77,-3.3,6.23,0.07,0.37,0.21,-0.9
7444465,-6.86,-3.55,5.97,0.16,0.04,-0.13,11.31,-12.25,-30.12,-0.09,-0.23,-0.25,-6.77,-3.32,6.22,0.07,0.37,0.21,-0.9
7444505,-6.63,-3.48,6.32,0.26,0.04,-0.15,11.94,-12.12,-28.5,0.12,-0.16,0.07,-6.75,-3.31,6.25,0.06,0.37,0.21,-0.9
7444545,-6.79,-3.44,6.55,0.28,0.14,-0.16,13.06,-13.88,-28.56,-0.03,-0.15,0.29,-6.75,-3.29,6.26,0.06,0.37,0.21,-0.9
7444585,-6.32,-4.09,6.93,0.1,0.05,-0.13,12.19,-12.38,-28.94,0.42,-0.79,0.68,-6.74,-3.3,6.26,0.05,0.37,0.21,-0.9
7444625,-6.02,-3.86,6.59,0.16,0.48,0.06,13.31,-13.81,-29.62,0.82,-0.6,0.41,-6.84,-3.26,6.17,0.05,0.38,0.2,-0.9
7444666,-6.2,-2.45,6.09,-0.07,0.79,0.02,13.38,-12.56,-27.62,0.79,0.82,0.11,-6.99,-3.27,5.98,0.05,0.39,0.2,-0.9
7444706,-6.93,-2.48,6.13,-0.22,1.17,0.09,13.88,-13.56,-23.5,0.32,0.82,0.48,-7.26,-3.3,5.65,0.04,0.41,0.21,-0.89
7444746,-8.24,-2.67,4.82,-0.16,0.61,0.12,14.12,-14.5,-25.56,-0.8,0.62,-0.57,-7.44,-3.3,5.4,0.05,0.42,0.21,-0.88
7444786,-8.73,-2.48,4.75,0.06,-0.05,-0.07,14.75,-14.88,-24.88,-1.27,0.83,-0.59,-7.47,-3.31,5.34,0.04,0.43,0.21,-0.88
7444826,-8.36,-2.56,5.32,-0.11,-0.11,0.1,14.69,-15.38,-25.38,-0.91,0.75,-0.07,-7.44,-3.31,5.4,0.04,0.42,0.21,-0.88
7444866,-7.77,-2.86,5.59,-0.21,0.16,0.13,15.06,-14.56,-22.06,-0.3,0.45,0.26,-7.48,-3.31,5.33,0.05,0.43,0.21,-0.88
7444906,-7.77,-3.59,5.29,-0.14,0.03,0.28,14.88,-13.94,-25.56,-0.26,-0.33,-0.01,-7.52,-3.27,5.3,0.05,0.43,0.22,-0.88
7444946,-7.35,-3.09,5.02,-0.11,-0.08,0.27,13.75,-13.81,-26.31,0.19,0.12,-0.27,-7.55,-3.21,5.29,0.06,0.43,0.22,-0.88
7444986,-6.75,-2.98,5.02,-0.17,0.09,0.21,14.12,-14.19,-25.62,0.84,0.19,-0.24,-7.59,-3.17,5.26,0.06,0.43,0.22,-0.87
7445026,-6.17,-2.71,4.86,-0.32,0.42,-0.0,13.69,-15.31,-23.25,1.5,0.51,-0.26,-7.66,-3.22,5.12,0.07,0.43,0.22,-0.87
7445066,-6.89,-3.71,4.56,-0.49,0.74,-0.05,13.69,-15.25,-23.81,0.89,-0.39,-0.3,-7.79,-3.32,4.86,0.07,0.44,0.23,-0.86
7445108,-7.47,-4.47,4.48,-0.36,0.83,-0.1,15.0,-15.0,-23.69,0.46,-1.06,-0.06,-7.93,-3.41,4.54,0.07,0.46,0.24,-0.86
7445146,-7.85,-5.12,4.79,0.15,0.42,-0.18,15.38,-15.69,-22.5,0.15,-1.66,0.41,-8.0,-3.46,4.38,0.06,0.47,0.24,-0.85
7445186,-7.43,-4.78,5.09,0.2,0.83,-0.16,13.88,-15.88,-19.75,0.66,-1.3,0.92,-8.09,-3.48,4.17,0.05,0.48,0.24,-0.84
7445226,-8.05,-4.82,5.59,0.67,0.72,-0.25,14.44,-16.38,-20.75,0.14,-1.35,1.6,-8.19,-3.47,3.99,0.04,0.49,0.24,-0.84
7445266,-8.58,-5.2,5.71,1.37,0.56,-0.17,15.62,-15.94,-17.38,-0.34,-1.84,1.74,-8.24,-3.36,3.97,0.03,0.5,0.22,-0.84
7445306,-8.66,-4.51,4.9,1.37,1.23,0.27,17.25,-18.5,-14.56,-0.24,-1.4,1.09,-8.41,-3.11,3.81,0.01,0.51,0.2,-0.84
7445346,-9.27,-3.86,3.64,1.45,1.08,0.48,18.12,-19.94,-9.19,-0.63,-1.09,0.06,-8.64,-2.77,3.58,0.0,-0.54,-0.17,0.83
7445386,-9.43,-3.21,2.6,1.76,0.89,0.55,18.25,-19.62,-6.94,-0.61,-0.86,-0.84,-8.82,-2.35,3.45,0.02,-0.55,-0.14,0.82
7445426,-9.54,-2.33,1.68,1.43,0.76,0.69,19.56,-21.44,-3.12,-0.55,-0.41,-1.61,-8.99,-1.91,3.3,0.03,-0.57,-0.1,0.82
7445466,-9.2,-1.45,1.64,1.26,0.46,0.49,20.81,-22.5,-1.75,-0.09,0.1,-1.54,-9.1,-1.55,3.19,0.03,-0.58,-0.08,0.81
7445506,-9.2,-0.87,1.45,0.88,0.22,0.35,21.25,-22.62,2.19,-0.03,0.42,-1.69,-9.16,-1.29,3.14,0.04,-0.58,-0.05,0.81
7445546,-9.16,0.01,1.61,0.48,0.01,0.1,21.19,-21.94,1.56,0.02,1.16,-1.55,-9.18,-1.16,3.16,0.04,-0.58,-0.04,0.81
7445586,-9.38,-0.8,2.03,0.3,-0.2,-0.02,21.31,-23.19,2.94,-0.22,0.33,-1.18,-9.16,-1.12,3.21,0.05,-0.58,-0.03,0.81
7445626,-9.39,-1.33,2.6,0.19,-0.3,0.02,21.56,-23.0,3.44,-0.26,-0.22,-0.72,-9.12,-1.11,3.32,0.05,-0.58,-0.03,0.81
7445666,-9.2,-1.68,3.33,0.34,-0.36,0.01,22.25,-23.44,4.75,-0.11,-0.61,-0.13,-9.09,-1.06,3.46,0.05,-0.57,-0.03,0.82
7445707,-8.82,-0.99,4.02,0.15,-0.09,0.11,22.31,-22.88,1.25,0.25,0.01,0.5,-9.06,-1.0,3.52,0.06,-0.57,-0.02,0.82
7445747,-8.88,-1.22,4.33,0.18,-0.13,0.17,23.25,-22.56,4.06,0.17,-0.28,0.77,-9.05,-0.94,3.56,0.06,-0.57,-0.02,0.82
7445787,-8.58,-1.29,4.59,0.25,-0.08,0.24,22.88,-22.44,2.94,0.46,-0.49,0.98,-9.05,-0.8,3.62,0.05,-0.56,-0.01,0.83
7445827,-8.12,-1.03,4.79,0.4,0.11,0.19,23.44,-23.69,7.12,0.94,-0.35,1.18,-9.06,-0.68,3.61,0.05,-0.56,-0.0,0.82
7445868,-8.5,-0.68,3.91,0.42,0.04,0.15,24.38,-23.31,4.88,0.57,-0.12,0.3,-9.08,-0.56,3.6,0.06,-0.56,0.01,0.82
7445907,-8.35,-0.68,4.29,0.53,0.25,0.14,25.56,-23.94,5.69,0.76,-0.23,0.74,-9.11,-0.45,3.55,0.06,-0.56,0.01,0.82
