timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
1843643,-3.26,-2.13,8.92,0.01,0.0,-0.02,39.06,33.25,-12.69,0.14,-0.12,-0.0,-3.4,-2.01,8.93,0.96,-0.14,0.15,0.21
1843683,-3.34,-1.94,8.82,-0.01,0.01,-0.01,38.94,33.81,-11.25,0.06,0.07,-0.12,-3.4,-2.02,8.94,0.96,-0.14,0.15,0.21
1843723,-3.38,-1.75,8.81,-0.03,0.01,-0.02,39.62,33.88,-11.88,0.11,0.27,-0.15,-3.45,-2.02,8.92,0.96,-0.14,0.15,0.21
1843763,-3.41,-1.94,8.81,0.01,-0.05,-0.03,39.56,33.56,-12.25,0.02,0.07,-0.1,-3.43,-2.02,8.91,0.96,-0.14,0.15,0.21
1843803,-3.45,-2.06,8.82,-0.03,-0.0,-0.0,39.44,34.38,-11.19,-0.04,-0.05,-0.09,-3.41,-2.01,8.91,0.96,-0.14,0.15,0.21
1843843,-3.53,-2.13,9.0,-0.02,0.01,0.05,38.38,33.75,-11.62,-0.12,-0.12,0.11,-3.41,-2.02,8.89,0.96,-0.14,0.15,0.21
1843884,-3.3,-2.13,9.04,-0.03,0.01,0.04,39.69,34.44,-11.94,0.02,-0.11,0.08,-3.43,-2.02,8.88,0.96,-0.14,0.15,0.21
1843923,-3.22,-2.17,9.16,-0.04,0.01,-0.04,38.94,34.38,-11.62,0.2,-0.13,0.27,-3.42,-2.04,8.89,0.96,-0.14,0.15,0.21
1843963,-3.3,-2.29,9.27,0.02,-0.01,-0.04,39.62,33.88,-11.88,0.11,-0.21,0.36,-3.41,-2.07,8.91,0.96,-0.14,0.15,0.21
1844003,-3.45,-2.25,9.31,0.12,-0.07,0.0,39.06,33.44,-10.12,-0.08,-0.18,0.35,-3.38,-2.07,8.96,0.96,-0.14,0.15,0.21
1844044,-3.19,-1.56,8.28,-0.01,0.01,-0.03,39.56,33.56,-12.25,-0.05,0.16,-0.34,-3.36,-2.06,9.0,0.96,-0.14,0.15,0.21
1844083,-3.3,-1.56,8.43,-0.11,-0.03,-0.08,39.06,32.62,-12.25,0.16,0.5,-0.69,-3.35,-2.06,8.96,0.96,-0.14,0.15,0.21
1844124,-3.53,-2.09,8.96,-0.08,-0.0,-0.01,39.12,32.62,-11.88,-0.2,0.01,0.03,-3.33,-2.1,8.94,0.96,-0.15,0.15,0.21
1844164,-3.49,-2.67,9.5,-0.01,-0.01,-0.0,40.5,34.44,-10.0,-0.16,-0.55,0.57,-3.34,-2.12,8.93,0.96,-0.15,0.15,0.21
1844205,-3.38,-2.55,9.43,0.03,0.04,0.11,39.38,35.31,-12.38,-0.16,-0.67,0.46,-3.33,-2.12,8.92,0.96,-0.15,0.15,0.21
1844244,-3.07,-2.17,9.23,0.07,0.08,0.07,39.38,33.81,-11.19,-0.02,-0.48,0.51,-3.36,-2.08,8.91,0.96,-0.14,0.15,0.21
1844284,-2.96,-1.94,9.0,0.13,-0.02,-0.09,39.38,33.81,-11.19,0.43,0.11,0.09,-3.38,-2.05,8.91,0.96,-0.14,0.15,0.21
1844324,-3.15,-1.75,8.66,0.03,-0.08,-0.15,40.5,33.88,-9.62,0.21,0.27,-0.27,-3.36,-2.02,8.92,0.96,-0.14,0.15,0.21
1844365,-3.76,-1.87,8.74,0.0,-0.02,-0.07,38.62,33.56,-12.75,-0.16,0.35,-0.46,-3.33,-2.02,8.93,0.96,-0.14,0.15,0.2
1844404,-3.84,-1.9,8.7,0.0,-0.04,0.01,39.31,33.25,-11.19,-0.45,0.16,-0.2,-3.31,-2.02,8.93,0.96,-0.14,0.15,0.2
1844444,-3.76,-1.98,8.54,-0.07,-0.01,0.16,39.31,33.25,-11.19,-0.46,0.05,-0.39,-3.3,-2.03,8.93,0.96,-0.14,0.15,0.21
1844484,-3.45,-1.87,8.66,-0.18,0.07,0.07,40.38,34.44,-10.75,-0.13,0.16,-0.26,-3.32,-2.03,8.91,0.96,-0.14,0.15,0.21
1844526,-3.41,-2.4,9.31,-0.1,-0.06,0.03,39.38,33.81,-11.19,0.18,0.27,-0.2,-3.33,-2.09,8.9,0.96,-0.15,0.15,0.21
1844564,-3.34,-2.67,9.5,-0.02,0.03,0.13,39.56,33.25,-11.88,-0.09,-0.3,0.41,-3.33,-2.1,8.9,0.96,-0.15,0.15,0.21
1844604,-3.03,-2.52,9.23,-0.02,0.04,0.1,39.0,33.44,-10.5,0.32,-0.42,0.35,-3.35,-2.09,8.88,0.95,-0.15,0.15,0.21
1844644,-2.88,-2.21,9.23,0.04,0.05,-0.01,40.56,34.38,-9.62,0.5,-0.12,0.35,-3.38,-2.09,8.88,0.95,-0.15,0.15,0.21
1844687,-3.07,-1.87,8.81,0.06,-0.06,-0.13,39.62,33.56,-11.88,0.5,0.13,0.16,-3.38,-2.07,8.88,0.95,-0.15,0.15,0.21
1844724,-3.38,-1.9,8.78,0.06,-0.06,-0.11,40.12,33.94,-11.81,0.27,0.2,-0.09,-3.34,-2.06,8.9,0.96,-0.14,0.15,0.21
1844765,-3.57,-1.9,8.62,-0.05,-0.01,-0.07,39.62,33.31,-12.19,-0.26,0.16,-0.28,-3.31,-2.06,8.9,0.96,-0.14,0.15,0.21
1844805,-3.8,-2.17,9.04,0.07,0.01,0.04,38.56,33.44,-10.19,-0.5,-0.09,0.15,-3.3,-2.09,8.89,0.96,-0.14,0.15,0.21
1844847,-3.41,-2.4,8.88,-0.01,0.04,0.09,39.69,35.06,-12.69,-0.4,-0.38,0.26,-3.32,-2.06,8.9,0.96,-0.14,0.15,0.21
1844884,-3.19,-2.21,9.04,-0.05,0.05,0.04,40.69,33.62,-11.0,-0.08,-0.34,-0.0,-3.34,-2.06,8.89,0.96,-0.14,0.15,0.21
1844925,-3.15,-2.13,9.27,0.06,-0.02,-0.03,40.25,34.19,-11.06,0.21,-0.07,0.39,-3.36,-2.06,8.88,0.96,-0.14,0.15,0.21
1844965,-3.19,-2.02,8.92,0.05,-0.05,-0.08,41.31,33.94,-10.19,0.16,0.03,0.04,-3.34,-2.05,8.89,0.96,-0.14,0.15,0.21
