timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
2093901,-9.8,0.95,0.66,-0.42,-0.02,-0.2,66.62,22.88,8.75,-0.04,-0.16,1.12,-9.77,1.12,-0.46,0.69,0.05,0.72,0.03
2093941,-9.46,1.11,-0.18,-0.37,0.13,-0.25,66.81,22.69,7.38,0.23,0.3,0.54,-9.77,1.03,-0.45,0.69,0.04,0.72,0.03
2093981,-9.73,0.84,-0.1,-0.1,0.07,-0.13,66.62,23.5,8.0,0.05,-0.11,0.39,-9.78,0.95,-0.49,0.69,0.04,0.72,0.03
2094021,-9.84,0.8,-0.52,-0.11,-0.21,-0.01,67.94,22.06,9.38,-0.05,-0.11,-0.05,-9.79,0.91,-0.48,0.69,0.03,0.72,0.03
2094061,-9.42,1.03,-0.71,-0.29,0.13,-0.16,66.19,23.19,8.69,0.36,0.13,-0.3,-9.79,0.9,-0.41,0.69,0.03,0.72,0.03
2094102,-9.12,1.03,-0.71,-0.44,0.33,-0.5,67.31,24.06,9.19,0.98,0.52,-0.28,-9.8,0.81,-0.48,0.69,0.02,0.72,0.03
2094141,-10.0,0.42,-0.37,-0.35,0.02,-0.23,67.38,23.19,10.31,-0.2,-0.23,0.2,-9.8,0.65,-0.57,0.69,0.01,0.73,0.04
2094181,-10.15,0.3,-0.41,-0.31,0.06,-0.13,66.75,25.75,10.12,-0.36,-0.28,0.16,-9.8,0.58,-0.56,0.69,0.0,0.73,0.04
2094221,-9.93,0.34,-0.6,-0.28,0.16,-0.13,68.38,26.12,11.31,-0.12,-0.18,-0.0,-9.8,0.52,-0.59,0.68,-0.0,0.73,0.04
2094261,-10.15,0.34,-0.75,-0.29,-0.02,0.03,67.94,27.25,10.5,-0.39,-0.27,-0.04,-9.8,0.5,-0.63,0.68,-0.01,0.73,0.04
2094301,-9.88,0.38,-0.45,-0.12,-0.04,0.03,67.56,26.94,11.19,-0.09,-0.13,0.17,-9.8,0.51,-0.62,0.68,-0.01,0.73,0.05
2094341,-9.88,0.46,-0.29,-0.05,-0.04,0.06,66.38,25.69,10.75,-0.09,-0.07,0.31,-9.8,0.53,-0.6,0.68,-0.01,0.73,0.05
2094381,-9.84,0.42,-0.21,-0.01,0.03,0.12,67.19,25.69,12.62,-0.05,-0.14,0.38,-9.8,0.56,-0.59,0.68,-0.01,0.73,0.05
2094421,-9.62,0.53,-0.6,0.0,-0.04,0.06,67.06,26.31,11.5,0.06,-0.14,0.2,-9.79,0.6,-0.6,0.68,-0.01,0.73,0.05
2094461,-9.54,0.61,-0.56,0.02,-0.09,0.03,69.38,26.81,11.75,0.25,0.0,0.01,-9.79,0.61,-0.57,0.68,-0.01,0.73,0.05
2094501,-9.65,0.5,-0.52,-0.01,0.01,-0.01,68.31,26.44,10.62,0.14,-0.12,0.02,-9.79,0.62,-0.55,0.69,-0.01,0.73,0.05
2094541,-9.77,0.5,-0.6,-0.04,-0.0,-0.0,67.69,26.88,11.94,0.02,-0.11,-0.04,-9.79,0.61,-0.55,0.68,-0.01,0.73,0.05
2094582,-9.62,0.72,-0.45,-0.03,-0.04,0.02,68.06,26.38,12.0,-0.09,-0.08,-0.02,-9.79,0.61,-0.55,0.69,-0.01,0.73,0.05
2094622,-9.5,0.69,-0.37,-0.06,0.03,-0.1,68.62,26.69,12.44,0.29,0.07,0.14,-9.79,0.62,-0.52,0.69,-0.01,0.73,0.05
2094662,-10.0,0.3,-0.33,0.07,-0.02,0.02,68.0,26.94,11.25,-0.21,-0.28,0.21,-9.79,0.58,-0.54,0.69,-0.01,0.73,0.05
2094702,-10.0,0.38,-0.56,0.01,0.0,-0.0,68.19,25.75,13.12,-0.21,-0.21,-0.03,-9.79,0.59,-0.53,0.69,-0.01,0.73,0.05
2094743,-9.84,0.46,-0.71,-0.05,-0.01,-0.0,68.06,26.69,11.56,0.06,-0.05,-0.38,-9.79,0.58,-0.53,0.69,-0.01,0.73,0.05
2094782,-9.96,0.38,-0.56,0.01,-0.12,0.07,68.0,26.38,11.62,-0.17,-0.21,-0.05,-9.79,0.59,-0.52,0.69,-0.01,0.73,0.05
2094822,-9.73,0.53,-0.56,-0.02,-0.06,0.01,67.38,25.44,11.25,0.06,-0.08,-0.09,-9.79,0.61,-0.47,0.69,-0.01,0.72,0.05
2094862,-9.54,0.65,-0.41,-0.06,0.03,-0.02,68.88,26.88,13.88,0.25,0.05,0.05,-9.79,0.6,-0.46,0.69,-0.01,0.72,0.05
2094903,-9.89,0.42,-0.52,0.0,-0.12,0.05,68.31,26.12,11.0,-0.09,-0.18,-0.02,-9.79,0.6,-0.46,0.69,-0.01,0.72,0.05
2094942,-9.62,0.61,-0.52,-0.02,-0.11,-0.01,68.38,26.75,10.94,0.17,-0.01,-0.12,-9.79,0.62,-0.4,0.69,-0.01,0.72,0.05
