timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
6734135,-9.23,-0.39,-3.32,-0.08,-0.03,-0.07,6.25,12.5,25.94,-0.04,-0.18,0.02,-9.19,-0.22,-3.34,0.39,-0.62,0.54,0.42
6734175,-9.12,-0.24,-3.09,-0.04,0.02,-0.11,6.38,12.0,28.25,0.06,0.01,0.25,-9.18,-0.25,-3.34,0.39,-0.62,0.54,0.42
6734217,-9.39,-0.36,-3.32,0.02,0.0,-0.07,6.25,12.56,25.38,-0.21,-0.07,0.01,-9.18,-0.28,-3.33,0.4,-0.62,0.53,0.42
6734255,-9.39,-0.43,-3.39,-0.05,0.02,-0.11,6.0,12.44,26.44,-0.21,-0.12,-0.05,-9.18,-0.31,-3.34,0.4,-0.62,0.53,0.42
6734295,-9.27,-0.43,-3.24,-0.01,0.0,-0.01,6.19,13.44,25.25,-0.09,-0.11,0.1,-9.18,-0.32,-3.34,0.4,-0.62,0.53,0.42
6734335,-8.92,-0.28,-3.47,-0.05,-0.02,-0.01,6.12,12.5,28.69,0.25,0.04,-0.15,-9.18,-0.31,-3.32,0.39,-0.62,0.53,0.42
6734378,-8.92,-0.47,-3.66,-0.06,0.01,-0.14,5.75,12.19,26.5,0.25,-0.11,-0.32,-9.17,-0.36,-3.34,0.39,-0.62,0.53,0.42
6734416,-9.5,-0.66,-3.62,-0.03,-0.01,-0.08,5.31,13.75,25.12,-0.33,-0.27,-0.29,-9.17,-0.39,-3.34,0.39,-0.62,0.53,0.42
6734456,-9.77,-0.74,-3.62,-0.08,0.0,0.13,6.31,11.56,26.62,-0.6,-0.39,-0.29,-9.17,-0.35,-3.34,0.39,-0.62,0.53,0.42
6734496,-9.23,-0.36,-3.43,-0.09,-0.02,0.12,6.56,12.88,27.56,-0.06,-0.07,-0.1,-9.17,-0.29,-3.33,0.39,-0.62,0.53,0.42
6734537,-8.88,-0.05,-3.12,-0.03,0.06,-0.0,5.75,12.12,27.12,0.29,0.23,0.22,-9.17,-0.27,-3.34,0.39,-0.62,0.53,0.42
6734576,-9.23,-0.28,-3.32,-0.04,0.02,0.04,6.0,12.0,25.5,-0.07,-0.01,0.04,-9.16,-0.27,-3.35,0.39,-0.62,0.53,0.42
6734616,-9.08,-0.24,-3.32,-0.05,0.02,0.01,5.94,13.12,25.25,0.08,0.01,0.05,-9.16,-0.25,-3.37,0.39,-0.62,0.53,0.42
6734656,-9.08,-0.24,-3.24,-0.03,0.02,-0.02,5.69,12.56,25.31,0.08,0.01,0.14,-9.16,-0.25,-3.38,0.39,-0.62,0.53,0.42
6734697,-9.16,-0.24,-3.36,0.01,0.01,0.0,6.31,12.12,27.06,0.0,0.02,0.03,-9.16,-0.26,-3.38,0.39,-0.62,0.53,0.42
6734736,-9.08,-0.39,-3.47,-0.01,-0.01,0.0,5.12,12.81,25.75,0.08,-0.13,-0.09,-9.16,-0.27,-3.38,0.39,-0.62,0.53,0.42
6734776,-9.0,-0.43,-3.32,0.02,-0.0,-0.0,5.81,11.88,27.06,0.15,-0.17,0.07,-9.16,-0.26,-3.38,0.39,-0.62,0.53,0.42
6734817,-8.96,-0.43,-3.39,0.02,-0.03,-0.02,5.56,11.44,28.25,0.2,-0.16,-0.02,-9.16,-0.27,-3.37,0.39,-0.62,0.53,0.42
6734857,-9.12,-0.47,-3.36,0.0,-0.06,0.03,6.69,11.56,29.5,0.05,-0.2,-0.0,-9.17,-0.27,-3.35,0.39,-0.62,0.53,0.42
6734897,-8.85,-0.32,-3.39,-0.03,-0.01,-0.06,6.75,12.31,24.88,0.24,-0.02,-0.09,-9.09,-0.3,-3.3,0.39,-0.62,0.53,0.42
6734937,-9.2,-0.43,-3.36,-0.03,-0.01,-0.09,6.31,12.75,26.44,-0.12,-0.11,-0.04,-9.07,-0.32,-3.31,0.39,-0.62,0.53,0.42
6734977,-9.34,-0.47,-3.39,-0.06,-0.01,-0.02,6.56,11.81,27.12,-0.27,-0.12,-0.08,-9.08,-0.34,-3.31,0.39,-0.62,0.53,0.42
6735017,-9.16,-0.36,-3.36,-0.05,0.01,-0.04,6.62,12.06,27.75,-0.06,-0.0,-0.04,-9.09,-0.35,-3.32,0.39,-0.63,0.53,0.42
6735056,-9.16,-0.39,-3.47,-0.1,0.02,-0.07,5.44,12.75,26.38,-0.05,-0.03,-0.13,-9.1,-0.37,-3.34,0.39,-0.63,0.53,0.42
6735097,-9.2,-0.47,-3.59,-0.24,-0.08,-0.09,5.75,11.62,26.56,-0.09,-0.09,-0.26,-9.11,-0.38,-3.33,0.39,-0.63,0.52,0.43
6735137,-9.08,-0.47,-3.66,-0.52,0.05,-0.24,6.12,12.0,28.25,0.02,-0.09,-0.32,-9.1,-0.38,-3.34,0.38,-0.63,0.52,0.43
6735176,-9.04,-0.43,-4.0,-0.9,0.12,-0.35,6.19,10.81,28.44,0.05,-0.02,-0.61,-9.09,-0.41,-3.4,0.37,-0.64,0.51,0.43
6735216,-9.35,-0.78,-4.54,-1.38,0.26,-0.36,5.88,10.12,27.38,-0.29,-0.41,-1.04,-9.05,-0.37,-3.5,0.36,-0.66,0.5,0.44
6735257,-9.16,-1.0,-3.74,-1.26,0.3,-0.12,6.19,8.69,27.12,-0.16,-0.76,-0.1,-9.0,-0.24,-3.64,0.34,-0.67,0.48,0.45
6735297,-9.12,-0.81,-2.93,-0.87,0.15,-0.13,6.06,6.56,28.62,-0.14,-0.66,0.79,-8.98,-0.16,-3.73,0.33,-0.68,0.47,0.45
