timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
7808409,-9.11,-1.27,-3.39,-0.0,0.04,-0.03,8.31,8.38,58.88,0.04,-0.03,-0.12,-9.15,-1.24,-3.27,0.32,-0.74,0.35,0.48
7808449,-9.15,-1.27,-3.39,-0.01,-0.02,-0.01,8.75,7.94,57.31,-0.0,-0.02,-0.12,-9.15,-1.25,-3.27,0.32,-0.74,0.35,0.48
7808493,-9.11,-1.16,-3.28,-0.01,0.0,-0.01,9.06,7.94,57.38,-0.0,-0.02,-0.0,-9.15,-1.25,-3.27,0.32,-0.74,0.35,0.48
7808530,-9.15,-1.27,-3.28,-0.05,0.04,-0.02,8.31,8.12,58.38,-0.0,-0.02,0.0,-9.15,-1.25,-3.28,0.32,-0.74,0.35,0.48
7808570,-9.15,-1.27,-3.16,-0.04,-0.03,-0.02,7.75,8.12,58.38,-0.01,-0.02,0.11,-9.14,-1.26,-3.27,0.32,-0.74,0.35,0.48
7808610,-9.23,-1.16,-3.24,-0.0,-0.0,-0.0,8.19,8.31,56.69,-0.09,0.1,0.04,-9.14,-1.26,-3.27,0.32,-0.74,0.35,0.48
7808653,-9.15,-1.35,-3.28,0.0,-0.03,-0.02,9.0,8.81,57.19,-0.0,-0.02,-0.07,-9.15,-1.25,-3.25,0.32,-0.74,0.35,0.48
7808690,-9.11,-1.2,-3.28,0.01,0.0,0.01,8.62,7.94,60.12,0.04,0.06,-0.02,-9.16,-1.26,-3.26,0.32,-0.74,0.35,0.48
7808730,-9.11,-1.23,-3.2,0.03,-0.04,-0.02,9.12,8.62,58.94,0.04,0.04,0.04,-9.16,-1.27,-3.24,0.32,-0.74,0.35,0.48
7808770,-9.27,-1.35,-3.2,0.06,-0.05,-0.03,8.56,8.06,59.0,-0.11,-0.07,0.02,-9.16,-1.28,-3.22,0.32,-0.74,0.35,0.48
7808813,-9.04,-1.2,-3.24,0.04,-0.01,0.08,8.88,8.56,59.5,-0.1,-0.05,-0.03,-9.17,-1.27,-3.21,0.32,-0.74,0.35,0.48
7808850,-9.07,-1.27,-3.24,0.01,0.0,0.0,8.88,8.0,59.56,0.09,0.0,-0.01,-9.16,-1.27,-3.23,0.32,-0.74,0.35,0.48
7808890,-9.27,-1.27,-3.39,0.01,0.04,0.0,8.25,8.44,58.38,-0.11,-0.01,-0.16,-9.16,-1.27,-3.23,0.32,-0.74,0.35,0.48
7808930,-9.04,-1.2,-3.43,-0.09,0.02,-0.02,9.38,9.19,58.81,0.12,0.06,-0.18,-9.16,-1.26,-3.25,0.32,-0.74,0.35,0.48
7808973,-9.15,-1.16,-3.7,-0.13,-0.03,-0.04,9.62,7.88,58.06,0.01,-0.07,-0.17,-9.16,-1.24,-3.26,0.32,-0.74,0.35,0.48
7809009,-9.81,-1.54,-4.43,-0.52,0.05,-0.01,8.25,5.94,61.06,-0.63,-0.4,-1.13,-9.17,-1.14,-3.3,0.31,-0.74,0.35,0.49
7809050,-9.43,-1.27,-4.7,-0.92,-0.21,0.38,9.19,5.62,57.75,-0.19,-0.4,-1.51,-9.23,-0.88,-3.19,0.3,-0.74,0.34,0.49
7809090,-8.12,-0.36,-3.93,-0.99,-0.58,0.29,9.75,3.69,57.12,1.18,0.32,-0.88,-9.3,-0.67,-3.05,0.29,-0.74,0.33,0.51
7809133,-8.16,-0.09,-3.47,-1.09,-0.47,-0.29,9.44,2.19,55.06,1.43,0.36,-0.58,-9.35,-0.72,-2.89,0.27,-0.74,0.32,0.52
7809169,-8.69,-1.0,-2.55,-1.15,-0.62,-0.81,8.44,0.5,55.88,0.68,-0.09,0.18,-9.38,-0.91,-2.73,0.27,-0.74,0.3,0.53
7809210,-9.46,-1.85,-1.75,-0.86,-0.52,-1.0,9.69,0.12,53.25,-0.06,-0.65,0.79,-9.4,-1.2,-2.54,0.26,-0.75,0.27,0.54
7809265,-9.57,-2.04,-1.94,-0.79,-0.99,-0.78,9.81,-0.31,48.81,-0.04,-0.43,0.57,-9.42,-1.41,-2.31,0.26,-0.75,0.22,0.56
7809298,-9.42,-1.81,-1.29,-0.38,-0.99,-0.66,10.31,-0.62,48.88,-0.11,-0.4,0.0,-9.47,-1.64,-1.94,0.27,-0.74,0.2,0.58
7809336,-9.39,-1.66,-1.75,-0.78,-0.18,-0.61,11.31,-2.44,49.94,0.09,0.19,-0.04,-9.48,-1.84,-1.7,0.27,-0.74,0.18,0.59
7809376,-9.61,-2.8,-0.67,-0.32,-0.07,-0.25,10.31,-1.44,48.5,-0.18,-0.79,1.03,-9.44,-2.02,-1.7,0.27,-0.75,0.16,0.59
7809416,-10.11,-2.69,-1.75,-0.77,-0.27,-0.15,9.88,-1.38,45.12,-0.67,-0.64,-0.07,-9.44,-2.05,-1.68,0.26,-0.75,0.15,0.59
7809458,-9.54,-2.69,-0.25,-0.35,-0.22,-0.1,10.5,-2.5,45.38,-0.21,0.54,-0.68,-9.44,-2.08,-1.64,0.26,-0.75,0.14,0.59
7809504,-9.88,-2.27,-0.82,-0.37,-0.04,0.1,10.81,-3.62,44.44,-0.43,-0.2,0.79,-9.45,-2.07,-1.61,0.25,-0.75,0.14,0.6
7809537,-9.53,-1.5,-1.32,-0.22,-0.13,-0.03,10.19,-3.25,43.75,-0.08,0.51,0.31,-9.45,-2.02,-1.63,0.25,-0.75,0.14,0.6
7809577,-9.38,-2.23,-0.52,0.02,0.06,-0.0,10.88,-5.31,44.19,0.07,-0.21,1.08,-9.45,-2.02,-1.6,0.25,-0.75,0.14,0.6
7809619,-9.49,-1.77,-1.67,-0.17,0.1,-0.11,9.94,-3.56,44.31,-0.05,0.1,0.47,-9.45,-2.02,-1.64,0.24,-0.75,0.13,0.6
7809658,-9.46,-2.35,-1.55,-0.01,0.08,0.0,10.94,-4.88,45.81,-0.02,-0.29,0.12,-9.44,-2.05,-1.68,0.24,-0.75,0.13,0.6
7809697,-9.54,-2.31,-1.78,-0.01,0.03,0.09,10.31,-4.0,45.62,-0.1,-0.27,-0.08,-9.44,-2.04,-1.7,0.24,-0.75,0.13,0.6
7809737,-9.34,-1.89,-2.01,-0.18,0.06,-0.01,9.62,-3.88,42.12,0.09,0.11,-0.29,-9.44,-2.0,-1.72,0.24,-0.75,0.13,0.6
7809779,-9.3,-2.12,-1.44,-0.02,0.05,-0.04,9.38,-4.25,42.75,0.24,0.27,-0.14,-9.43,-2.01,-1.76,0.24,-0.76,0.13,0.59
7809818,-9.65,-2.16,-1.52,-0.01,0.03,0.07,9.94,-4.38,43.94,-0.22,-0.15,0.26,-9.43,-2.01,-1.77,0.24,-0.76,0.13,0.59
7809857,-9.43,-1.7,-2.01,-0.09,-0.03,-0.03,10.25,-4.44,44.5,0.01,0.3,-0.24,-9.43,-1.99,-1.77,0.24,-0.76,0.13,0.59
7809897,-9.23,-2.08,-1.59,0.08,0.11,0.11,11.31,-4.81,41.94,0.2,-0.09,0.2,-9.43,-1.98,-1.79,0.24,-0.76,0.13,0.59
7809939,-9.46,-1.77,-1.9,-0.02,0.07,0.1,10.38,-3.12,42.62,-0.25,-0.36,0.26,-9.44,-1.95,-1.81,0.24,-0.76,0.14,0.59
7809978,-9.3,-2.0,-1.67,0.03,0.12,0.09,10.81,-4.94,43.62,0.13,-0.08,0.18,-9.44,-1.92,-1.84,0.24,-0.76,0.14,0.59
7810017,-9.42,-1.89,-2.05,-0.04,0.06,0.07,10.31,-4.31,46.19,0.02,-0.0,-0.18,-9.44,-1.88,-1.88,0.23,-0.76,0.14,0.59
7810057,-9.15,-1.62,-2.13,-0.04,-0.01,-0.04,10.25,-4.44,44.5,0.28,0.25,-0.23,-9.43,-1.87,-1.9,0.23,-0.76,0.14,0.59
7810099,-9.39,-1.85,-1.86,-0.02,0.0,-0.04,9.94,-3.88,44.38,0.2,0.11,-0.11,-9.43,-1.88,-1.9,0.23,-0.76,0.14,0.59
7810138,-9.42,-1.89,-1.9,-0.01,0.0,-0.03,9.94,-5.19,43.56,0.01,0.0,0.01,-9.43,-1.89,-1.91,0.23,-0.76,0.14,0.59
7810177,-9.46,-1.93,-1.94,-0.0,-0.02,-0.01,11.0,-5.62,47.62,-0.04,-0.03,-0.04,-9.42,-1.9,-1.9,0.23,-0.76,0.14,0.59
7810217,-9.46,-1.89,-1.94,-0.04,-0.01,-0.02,9.75,-3.88,44.38,-0.04,0.02,-0.04,-9.42,-1.91,-1.9,0.23,-0.76,0.14,0.59
7810260,-9.35,-1.89,-1.9,-0.02,0.0,-0.02,8.25,-4.19,42.62,0.04,0.02,0.03,-9.42,-1.91,-1.89,0.23,-0.76,0.14,0.59
7810299,-9.46,-1.96,-1.94,0.01,-0.03,0.04,10.88,-5.38,44.75,0.08,0.02,0.0,-9.42,-1.91,-1.9,0.23,-0.76,0.14,0.59
7810337,-9.39,-1.85,-1.78,-0.02,0.07,0.05,9.56,-4.56,46.19,0.04,0.04,0.1,-9.42,-1.89,-1.88,0.23,-0.76,0.14,0.59
7810377,-9.73,-2.27,-1.52,-0.04,0.06,0.25,9.5,-4.69,44.5,-0.3,-0.42,0.41,-9.42,-1.85,-1.93,0.23,-0.76,0.14,0.59
7810419,-9.31,-1.54,-1.94,0.0,-0.04,0.22,9.5,-5.56,44.62,-0.51,-0.31,0.11,-9.45,-1.77,-1.93,0.23,-0.76,0.14,0.59
7810459,-8.89,-1.43,-2.01,0.03,0.14,0.03,9.81,-3.75,41.0,0.15,0.15,-0.01,-9.45,-1.7,-1.93,0.23,-0.76,0.14,0.59
7810498,-9.04,-1.46,-2.39,0.0,0.0,-0.06,10.19,-4.75,47.94,0.41,0.23,-0.43,-9.45,-1.7,-1.97,0.23,-0.76,0.14,0.59
7810538,-9.43,-1.73,-2.36,-0.03,-0.04,-0.03,10.25,-4.94,43.56,0.02,-0.02,-0.41,-9.45,-1.72,-1.95,0.23,-0.76,0.14,0.59
7810581,-9.39,-1.73,-1.82,-0.03,0.0,-0.07,9.88,-5.69,45.88,0.06,0.07,-0.18,-9.45,-1.73,-1.95,0.23,-0.76,0.14,0.59
7810620,-9.61,-1.89,-1.71,0.01,-0.0,0.01,9.94,-4.38,43.94,0.05,0.02,0.12,-9.44,-1.75,-1.95,0.23,-0.76,0.14,0.59
7810658,-9.57,-1.81,-1.86,0.02,-0.0,0.04,9.81,-4.75,45.19,-0.14,-0.07,0.09,-9.44,-1.73,-1.95,0.23,-0.76,0.14,0.59
7810698,-9.54,-1.81,-1.9,-0.01,0.08,0.14,10.5,-4.06,43.94,-0.09,-0.09,0.05,-9.45,-1.72,-1.95,0.23,-0.76,0.14,0.59
7810741,-9.42,-1.46,-2.28,0.03,0.02,0.22,9.19,-5.19,43.5,-0.31,-0.34,0.23,-9.45,-1.66,-1.98,0.22,-0.76,0.15,0.59
7810780,-8.93,-1.35,-2.13,-0.03,0.07,0.01,10.19,-4.88,42.94,0.04,0.14,-0.3,-9.46,-1.6,-1.98,0.22,-0.76,0.15,0.59
7810818,-9.3,-1.58,-2.28,-0.05,0.01,-0.0,10.12,-5.25,46.94,0.15,0.01,-0.28,-9.45,-1.59,-2.0,0.22,-0.76,0.15,0.59
7810858,-9.5,-1.58,-2.01,-0.01,-0.0,0.01,8.62,-5.38,43.5,-0.04,0.01,-0.01,-9.45,-1.59,-2.0,0.22,-0.76,0.15,0.59
7810898,-9.49,-1.58,-1.78,-0.04,0.02,-0.01,9.19,-5.44,44.06,-0.04,0.0,0.23,-9.45,-1.59,-2.02,0.22,-0.76,0.15,0.59
