timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
7127442,-3.9,0.07,9.22,1.24,-0.47,0.41,-27.19,-11.62,-73.31,-1.59,-2.26,0.18,-2.3,2.34,9.04,0.22,0.14,-0.09,-0.96
7127482,-2.1,0.73,10.61,1.49,0.62,-0.11,-24.31,-14.12,-66.5,0.29,-2.15,1.74,-2.38,2.88,8.86,0.22,0.16,-0.12,-0.96
7127522,-1.71,2.75,9.72,1.82,1.24,-0.54,-19.06,-16.38,-56.69,1.02,-0.67,1.16,-2.73,3.42,8.56,0.21,0.18,-0.15,-0.95
7127566,-1.79,3.98,8.84,1.85,0.97,-0.69,-9.88,-20.38,-33.88,1.45,0.02,0.68,-3.23,3.96,8.16,0.19,0.21,-0.17,-0.94
7127602,-2.59,4.32,8.04,1.96,0.64,-0.46,0.56,-20.88,-21.75,0.97,-0.19,0.32,-3.56,4.52,7.71,0.17,0.24,-0.21,-0.93
7127642,-3.63,4.63,6.77,1.11,0.1,-0.26,4.62,-20.94,-16.31,0.11,-0.29,-0.61,-3.73,4.92,7.38,0.16,0.25,-0.23,-0.93
7127688,-4.82,4.98,6.43,0.84,0.4,0.14,5.75,-20.38,-17.0,-1.01,-0.2,-0.73,-3.8,5.18,7.16,0.16,0.26,-0.25,-0.92
7127722,-4.66,5.97,5.51,0.33,0.39,0.08,6.75,-21.12,-12.88,-0.75,0.61,-1.46,-3.91,5.36,6.97,0.16,0.27,-0.26,-0.92
7127762,-4.62,6.05,5.59,0.23,0.03,-0.2,6.12,-20.69,-14.06,-0.65,0.61,-1.29,-3.98,5.44,6.88,0.16,0.27,-0.26,-0.91
7127802,-4.24,6.13,5.81,-0.06,-0.34,-0.37,7.81,-20.81,-13.31,-0.26,0.71,-1.07,-3.98,5.41,6.88,0.15,0.27,-0.26,-0.91
7127842,-3.78,4.94,7.35,-0.14,0.04,-0.03,7.75,-20.44,-14.56,0.21,-0.41,0.41,-3.99,5.34,6.94,0.14,0.27,-0.26,-0.92
7127882,-3.36,5.4,7.34,-0.11,0.28,-0.28,7.81,-20.31,-12.88,0.72,0.1,0.43,-4.08,5.3,6.92,0.14,0.27,-0.26,-0.92
