timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
5684130,-7.48,-4.86,4.12,0.13,0.03,0.05,10.75,-3.75,32.69,0.03,-0.04,0.0,-7.55,-4.94,4.0,0.25,-0.53,-0.15,0.8
5684170,-7.48,-4.9,4.04,0.11,0.03,0.06,10.25,-1.81,31.12,0.08,0.0,0.01,-7.56,-4.9,4.03,0.25,-0.53,-0.15,0.8
5684210,-7.48,-4.82,4.04,0.03,-0.08,0.04,9.12,-3.88,30.25,0.08,0.06,-0.02,-7.56,-4.88,4.06,0.25,-0.53,-0.15,0.8
5684251,-7.41,-4.75,4.2,0.01,-0.11,0.03,10.25,-3.56,29.31,0.15,0.12,0.09,-7.55,-4.87,4.1,0.25,-0.52,-0.15,0.8
5684291,-7.53,-4.79,4.2,-0.03,-0.15,0.01,10.94,-3.19,30.19,0.04,0.05,0.05,-7.52,-4.88,4.14,0.25,-0.52,-0.15,0.8
5684331,-7.48,-4.82,4.2,-0.09,-0.11,-0.01,9.12,-4.31,29.38,0.02,0.07,0.04,-7.5,-4.89,4.16,0.25,-0.52,-0.15,0.8
5684371,-7.33,-4.75,4.2,-0.09,-0.09,-0.02,9.56,-3.31,29.38,0.15,0.16,0.03,-7.48,-4.91,4.16,0.25,-0.52,-0.15,0.8
5684411,-7.29,-4.82,4.16,-0.12,-0.04,-0.04,10.62,-2.56,28.94,0.18,0.11,0.01,-7.47,-4.93,4.15,0.25,-0.52,-0.15,0.8
5684451,-7.21,-4.75,4.16,-0.12,0.02,-0.01,10.5,-3.81,30.62,0.09,-0.02,0.08,-7.46,-4.96,4.12,0.25,-0.52,-0.15,0.8
5684491,-7.14,-4.82,4.12,-0.12,0.04,-0.05,10.25,-3.88,29.81,0.31,0.17,0.02,-7.45,-4.99,4.09,0.25,-0.52,-0.16,0.8
5684531,-7.37,-5.13,4.2,-0.08,0.05,-0.07,9.56,-2.62,29.44,0.07,-0.1,0.13,-7.45,-5.03,4.06,0.25,-0.52,-0.16,0.8
5684571,-7.56,-5.28,4.23,-0.03,0.08,-0.03,9.88,-3.56,29.81,-0.12,-0.24,0.2,-7.45,-5.04,4.04,0.25,-0.52,-0.16,0.8
5684611,-7.52,-5.09,4.16,0.04,0.11,0.0,9.44,-3.88,31.06,-0.17,-0.18,0.19,-7.47,-5.03,4.01,0.25,-0.52,-0.16,0.8
5684651,-7.49,-4.94,4.04,0.07,0.16,-0.0,9.19,-2.56,30.31,0.01,0.08,0.07,-7.49,-5.02,3.98,0.25,-0.52,-0.16,0.8
5684692,-7.33,-4.75,4.0,0.06,0.13,-0.04,9.81,-3.19,31.06,0.17,0.28,0.04,-7.5,-5.02,3.96,0.25,-0.53,-0.16,0.8
5684731,-7.14,-4.82,3.81,0.0,0.14,-0.14,10.88,-3.5,30.62,0.36,0.24,-0.1,-7.5,-5.06,3.91,0.25,-0.53,-0.15,0.8
5684772,-7.52,-5.05,3.81,-0.06,0.07,-0.1,10.56,-2.12,31.56,-0.04,-0.21,-0.19,-7.48,-5.11,3.88,0.25,-0.53,-0.16,0.79
5684812,-7.33,-4.94,3.73,-0.06,0.03,-0.12,10.25,-2.88,29.81,0.13,0.22,-0.12,-7.46,-5.16,3.85,0.26,-0.53,-0.16,0.79
5684852,-7.37,-5.02,3.81,-0.15,0.07,-0.18,9.19,-2.19,30.75,0.05,0.21,0.0,-7.42,-5.23,3.81,0.26,-0.53,-0.16,0.79
5684891,-7.29,-5.09,3.93,-0.02,0.04,-0.2,9.94,-1.81,30.75,0.1,0.2,0.14,-7.39,-5.29,3.79,0.26,-0.53,-0.17,0.79
5684932,-6.68,-3.79,4.2,0.34,0.16,-0.42,11.19,-2.75,31.94,0.37,0.59,0.43,-7.32,-5.38,3.8,0.26,-0.53,-0.17,0.79
5684971,-7.21,-5.97,5.0,0.82,0.61,-0.59,12.0,-1.06,32.38,0.61,1.59,0.35,-7.29,-5.38,3.84,0.28,-0.53,-0.16,0.78
5685011,-7.64,-5.86,5.23,2.72,0.29,0.45,15.31,0.06,30.56,-0.21,-1.02,0.94,-7.42,-4.84,4.29,0.3,-0.53,-0.13,0.78
5685051,-7.18,-3.64,4.04,2.47,-0.02,0.64,19.94,0.19,29.5,0.36,0.49,-0.75,-7.54,-4.12,4.79,0.32,-0.51,-0.08,0.79
5685093,-7.99,-3.98,4.27,3.47,-0.59,1.07,23.94,-0.44,27.5,-0.59,-1.38,-0.8,-7.55,-3.18,5.45,0.34,-0.49,-0.03,0.8
5685131,-7.59,-3.64,6.53,2.18,-1.21,0.69,23.25,-0.19,26.25,-0.63,-1.54,-1.79,-7.35,-2.44,6.05,0.35,-0.46,0.02,0.82
5685171,-7.63,-2.37,6.53,2.49,-0.94,1.08,27.0,1.12,22.31,-0.43,-0.81,0.03,-7.2,-1.56,6.5,0.36,-0.42,0.06,0.83
