timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
1096959,7.29,-3.41,5.51,-0.04,-0.1,-0.01,3.19,33.88,-12.88,-0.12,-0.1,0.05,7.41,-3.3,5.46,0.81,0.0,-0.47,0.36
1097000,7.18,-3.44,5.62,-0.07,-0.09,0.07,4.12,32.75,-11.62,-0.25,-0.12,0.2,7.43,-3.32,5.42,0.8,0.0,-0.47,0.36
1097041,7.41,-3.44,5.43,-0.01,-0.05,0.05,4.62,32.56,-14.06,-0.11,-0.1,0.07,7.44,-3.34,5.4,0.8,0.0,-0.47,0.36
1097080,7.48,-3.37,5.36,-0.07,-0.07,0.0,4.5,34.94,-13.81,0.04,0.0,-0.02,7.44,-3.37,5.38,0.8,0.0,-0.47,0.36
1097121,7.56,-3.41,5.43,-0.04,-0.04,-0.01,3.06,33.56,-13.19,0.11,-0.02,0.08,7.45,-3.38,5.35,0.8,-0.0,-0.48,0.36
1097161,7.59,-3.33,5.39,-0.05,-0.04,-0.05,4.19,33.62,-12.0,0.13,0.05,0.06,7.47,-3.38,5.33,0.8,-0.0,-0.48,0.36
1097201,7.41,-3.37,5.47,-0.03,0.02,-0.08,3.5,33.94,-13.56,0.12,0.02,0.07,7.48,-3.39,5.32,0.8,-0.0,-0.48,0.36
1097240,7.13,-3.41,5.39,0.01,-0.05,-0.01,3.44,34.25,-14.31,0.03,0.04,-0.03,7.38,-3.41,5.5,0.8,-0.0,-0.48,0.36
1097281,7.18,-3.37,5.36,-0.0,0.03,0.03,5.19,33.81,-14.44,-0.2,0.04,-0.13,7.38,-3.41,5.48,0.8,-0.0,-0.48,0.36
1097321,7.25,-3.41,5.28,-0.04,0.0,0.02,2.94,34.44,-12.19,-0.09,0.01,-0.2,7.34,-3.41,5.48,0.8,-0.0,-0.48,0.36
1097362,7.44,-3.41,5.28,-0.08,-0.02,0.04,3.56,33.06,-12.81,-0.04,0.03,-0.17,7.33,-3.44,5.45,0.8,-0.0,-0.48,0.36
1097401,7.55,-3.44,5.36,-0.08,0.02,0.02,3.94,34.25,-13.88,0.12,0.05,-0.13,7.32,-3.45,5.41,0.8,-0.01,-0.48,0.36
1097441,7.52,-3.48,5.39,-0.08,-0.06,0.01,3.94,34.25,-13.88,0.19,-0.0,0.01,7.33,-3.48,5.38,0.8,-0.01,-0.48,0.36
1097481,7.56,-3.52,5.39,-0.05,0.01,-0.02,4.94,34.19,-10.81,0.2,-0.04,0.04,7.36,-3.48,5.35,0.8,-0.01,-0.48,0.36
1097522,7.44,-3.52,5.36,-0.07,0.02,0.0,4.56,34.0,-12.69,0.18,-0.02,0.12,7.38,-3.5,5.35,0.8,-0.01,-0.48,0.36
1097561,7.41,-3.48,5.39,-0.02,0.0,-0.04,3.62,33.31,-12.44,0.04,-0.01,0.0,7.4,-3.51,5.35,0.8,-0.01,-0.48,0.36
1097601,7.21,-3.44,5.2,-0.06,-0.02,0.0,3.62,33.31,-12.44,-0.2,0.07,-0.14,7.41,-3.51,5.34,0.8,-0.01,-0.48,0.36
1097641,7.33,-3.52,5.28,-0.08,-0.0,0.02,4.5,34.19,-10.56,-0.08,0.0,-0.05,7.41,-3.52,5.33,0.8,-0.01,-0.48,0.36
1097683,7.41,-3.56,5.28,-0.04,-0.03,-0.01,4.19,34.56,-12.75,0.04,0.02,-0.03,7.41,-3.54,5.3,0.8,-0.01,-0.48,0.36
1097721,7.41,-3.6,5.32,-0.02,-0.03,0.02,2.81,33.25,-12.12,-0.01,-0.01,-0.01,7.41,-3.55,5.29,0.8,-0.01,-0.48,0.36
