timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1545347,-1.3,-3.41,9.03,0.01,0.12,0.06,18.94,0.69,-24.0,-0.13,0.11,-0.04,-1.34,-3.36,9.02,0.62,-0.16,-0.09,0.76,12
1545387,-1.45,-3.26,9.1,-0.02,0.1,0.03,18.69,-0.44,-24.31,0.04,-0.05,0.01,-1.38,-3.37,9.01,0.62,-0.17,-0.09,0.76,12
1545428,-1.41,-3.3,8.98,-0.0,0.04,0.02,18.5,0.06,-23.31,-0.08,0.11,0.09,-1.39,-3.37,9.01,0.62,-0.17,-0.09,0.76,12
1545467,-1.49,-3.37,9.03,-0.0,0.08,0.03,18.38,0.12,-24.06,-0.02,0.07,-0.02,-1.42,-3.37,9.0,0.62,-0.17,-0.09,0.76,12
1545507,-1.57,-3.22,9.07,-0.01,0.05,0.01,18.0,0.62,-23.75,-0.07,-0.0,0.03,-1.44,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545547,-1.53,-3.26,9.03,-0.01,-0.0,0.0,17.56,0.94,-24.56,-0.13,0.15,0.07,-1.45,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545589,-1.49,-3.3,9.07,0.0,0.04,0.02,20.12,0.12,-21.62,-0.08,0.11,0.04,-1.47,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545627,-1.61,-3.22,9.02,-0.01,0.05,0.01,18.0,-0.56,-22.94,-0.02,0.07,0.07,-1.48,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545667,-1.61,-3.3,8.99,-0.0,-0.02,-0.01,18.31,-0.19,-24.06,-0.12,0.15,0.04,-1.48,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545708,-1.53,-3.3,9.02,-0.01,-0.01,-0.01,18.12,-1.0,-24.75,-0.13,0.07,-0.0,-1.48,-3.37,8.99,0.62,-0.17,-0.09,0.76,12
1545749,-1.49,-3.34,8.99,-0.01,0.01,0.01,19.06,0.69,-22.88,-0.05,0.07,0.04,-1.48,-3.37,8.98,0.62,-0.17,-0.09,0.76,12
1545788,-1.61,-3.3,9.03,-0.01,0.04,0.01,18.88,0.12,-24.0,-0.01,0.03,0.0,-1.5,-3.37,8.98,0.62,-0.17,-0.09,0.76,12
1545829,-1.57,-3.3,9.03,-0.0,0.0,-0.0,18.81,-0.12,-24.0,-0.11,0.07,0.04,-1.52,-3.29,9.02,0.62,-0.17,-0.09,0.76,12
1545869,-1.49,-3.34,8.99,0.01,0.02,0.02,19.19,-0.44,-24.25,-0.04,-0.01,0.0,-1.53,-3.29,9.02,0.62,-0.17,-0.09,0.76,12
1545910,-1.68,-3.26,9.03,0.0,0.04,0.02,18.06,0.06,-23.0,0.04,-0.05,-0.03,-1.55,-3.3,9.01,0.62,-0.17,-0.09,0.76,12
1545949,-1.61,-3.3,9.03,-0.0,-0.02,-0.0,19.94,1.06,-23.56,-0.14,0.04,0.02,-1.55,-3.29,9.01,0.62,-0.17,-0.09,0.76,12
1545989,-1.57,-3.34,8.98,0.0,0.01,-0.0,19.44,-0.12,-22.81,-0.05,-0.01,0.02,-1.56,-3.3,9.02,0.62,-0.17,-0.09,0.76,12
1546029,-1.57,-3.26,9.02,-0.0,0.02,0.0,17.69,-0.19,-25.19,-0.0,-0.04,-0.03,-1.58,-3.3,9.01,0.62,-0.17,-0.09,0.76,12
1546071,-1.57,-3.37,8.95,-0.01,0.02,0.01,19.0,-0.19,-22.88,0.01,0.04,0.02,-1.59,-3.3,9.01,0.62,-0.17,-0.09,0.76,12
1546109,-1.64,-3.34,8.95,0.01,0.04,0.01,19.12,0.69,-22.56,0.02,-0.07,-0.06,-1.6,-3.3,9.0,0.62,-0.17,-0.08,0.76,12
1546149,-1.64,-3.22,9.03,0.01,0.01,-0.0,18.94,0.69,-24.0,-0.04,-0.04,-0.05,-1.6,-3.3,8.99,0.62,-0.17,-0.08,0.76,12
1546189,-1.68,-3.26,9.06,-0.01,-0.04,-0.03,19.5,0.12,-22.81,-0.04,0.09,0.04,-1.59,-3.3,9.0,0.62,-0.17,-0.08,0.76,12
1546231,-1.41,-3.34,8.99,-0.01,-0.04,-0.01,18.44,-0.19,-23.25,-0.09,0.04,0.07,-1.59,-3.3,9.0,0.62,-0.17,-0.09,0.76,12
1546269,-1.53,-3.41,8.99,0.01,0.08,0.04,21.75,0.88,-22.94,0.17,-0.03,-0.01,-1.61,-3.3,9.0,0.62,-0.17,-0.08,0.76,12
1546309,-1.88,-3.26,8.99,0.0,0.0,-0.02,19.75,-0.06,-23.88,0.08,-0.11,-0.01,-1.6,-3.31,8.99,0.62,-0.17,-0.08,0.76,12
1546349,-1.61,-3.26,8.95,0.0,-0.1,-0.03,20.81,0.25,-22.69,-0.27,0.05,-0.0,-1.58,-3.31,9.0,0.62,-0.17,-0.08,0.76,12
1546389,-1.34,-3.34,9.03,0.0,0.1,0.03,19.94,0.5,-23.12,-0.03,0.05,-0.05,-1.6,-3.31,8.99,0.62,-0.17,-0.08,0.76,12
1546429,-1.8,-3.22,8.98,-0.01,0.0,0.0,19.44,0.5,-23.56,0.27,-0.02,0.04,-1.6,-3.31,8.99,0.62,-0.18,-0.08,0.76,12
1546469,-1.57,-3.34,8.98,0.0,-0.05,-0.0,19.56,0.69,-22.81,-0.2,0.09,-0.0,-1.59,-3.3,9.0,0.62,-0.17,-0.08,0.76,12
1546509,-1.45,-3.41,9.03,-0.0,0.1,0.02,17.69,-0.19,-25.19,0.03,-0.03,-0.01,-1.62,-3.3,9.0,0.62,-0.17,-0.08,0.76,12
1546549,-1.8,-3.3,8.99,-0.03,-0.04,-0.01,17.75,0.56,-23.06,0.16,-0.11,0.03,-1.61,-3.31,8.99,0.62,-0.18,-0.08,0.76,12
1546589,-1.53,-3.34,8.99,-0.0,0.02,0.02,18.56,0.06,-22.94,-0.19,0.02,-0.0,-1.63,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1546629,-1.61,-3.22,9.07,0.0,0.06,0.02,17.94,0.62,-24.5,0.11,-0.02,-0.0,-1.65,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1546669,-1.72,-3.22,9.06,-0.02,-0.01,-0.02,20.25,1.44,-24.62,0.04,0.1,0.07,-1.65,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1546709,-1.72,-3.37,8.95,-0.01,-0.03,-0.02,19.75,-0.38,-23.5,-0.07,0.1,0.07,-1.64,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1546750,-1.49,-3.37,8.95,-0.01,0.03,0.02,18.94,1.31,-24.38,-0.08,-0.05,-0.04,-1.66,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1546790,-1.76,-3.34,8.99,0.0,0.05,0.02,19.0,0.44,-23.25,0.16,-0.05,-0.04,-1.66,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1546830,-1.8,-3.26,9.02,-0.01,-0.08,-0.03,19.19,-0.44,-24.25,-0.09,-0.01,0.0,-1.64,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1546870,-1.49,-3.37,8.99,0.01,0.02,0.01,19.06,0.44,-22.88,-0.16,0.07,0.04,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1546910,-1.76,-3.3,8.98,0.0,0.02,0.0,20.44,1.12,-23.5,0.16,-0.04,-0.0,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1546950,-1.64,-3.26,9.06,-0.0,-0.05,-0.02,18.25,-0.19,-24.38,-0.11,0.03,-0.0,-1.63,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1546990,-1.57,-3.34,8.95,0.0,0.02,0.0,18.94,0.69,-23.69,-0.01,0.07,0.07,-1.63,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547030,-1.72,-3.45,8.95,0.0,0.01,-0.0,18.38,0.69,-24.44,0.07,-0.01,-0.04,-1.63,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547070,-1.64,-3.26,8.99,0.01,-0.01,-0.01,20.06,1.38,-23.12,-0.09,-0.12,-0.04,-1.63,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1547110,-1.61,-3.37,8.95,-0.0,-0.02,-0.01,19.25,0.19,-24.25,-0.01,0.07,0.0,-1.62,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547150,-1.64,-3.34,8.99,0.01,0.01,0.0,17.94,0.62,-24.5,0.02,-0.03,-0.04,-1.63,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547190,-1.61,-3.18,9.06,0.0,-0.01,0.02,20.25,-0.38,-23.38,-0.01,0.0,0.0,-1.63,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547230,-1.68,-3.41,8.99,-0.0,0.04,0.01,18.0,0.94,-24.12,0.03,0.15,0.07,-1.64,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1547270,-1.76,-3.41,8.91,0.0,-0.01,-0.01,19.25,0.75,-24.69,-0.04,-0.09,-0.0,-1.64,-3.32,8.99,0.62,-0.18,-0.08,0.76,12
1547310,-1.61,-3.3,9.03,-0.01,-0.02,-0.01,19.88,0.5,-23.56,-0.12,-0.09,-0.08,-1.63,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1547350,-1.61,-3.37,8.91,-0.0,0.01,0.0,19.12,-0.38,-24.69,0.03,0.03,0.04,-1.64,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1547390,-1.72,-3.22,9.06,-0.01,0.0,-0.0,19.0,0.12,-22.88,0.04,-0.04,-0.07,-1.64,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547430,-1.49,-3.22,9.06,-0.0,-0.03,0.01,19.88,-0.12,-23.12,-0.08,0.12,0.09,-1.63,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547470,-1.57,-3.3,9.06,-0.0,0.08,0.03,19.81,0.19,-23.5,0.14,0.12,0.08,-1.65,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1547510,-1.76,-3.34,9.03,-0.01,-0.02,-0.01,20.69,0.88,-23.81,0.08,0.03,0.08,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547550,-1.57,-3.41,8.91,-0.01,-0.01,-0.01,19.75,-0.06,-23.88,-0.11,-0.01,0.04,-1.64,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547590,-1.64,-3.34,8.95,0.0,0.03,0.01,19.19,-1.0,-23.88,0.07,-0.08,-0.08,-1.66,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547630,-1.72,-3.26,9.06,0.0,-0.01,-0.0,19.12,1.94,-23.69,0.01,0.0,-0.04,-1.65,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547671,-1.64,-3.3,9.02,0.0,-0.02,-0.01,19.81,0.81,-24.25,-0.07,0.08,0.08,-1.64,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547710,-1.68,-3.45,8.88,0.0,0.02,0.01,19.06,0.12,-22.5,-0.0,0.03,0.04,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547750,-1.64,-3.34,8.95,0.01,0.0,0.0,18.88,1.0,-24.38,-0.04,-0.12,-0.12,-1.65,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547791,-1.64,-3.22,9.06,-0.01,0.0,0.0,18.62,-1.0,-24.31,0.0,0.0,-0.04,-1.65,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547831,-1.61,-3.26,9.02,-0.0,0.0,0.0,17.56,0.94,-24.56,0.0,0.12,0.08,-1.65,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547871,-1.68,-3.34,8.99,0.0,0.02,0.0,20.06,-0.44,-21.62,0.04,0.08,0.04,-1.66,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1547911,-1.68,-3.3,8.98,-0.0,-0.02,-0.01,19.75,0.56,-24.25,-0.03,0.0,0.0,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547951,-1.57,-3.37,8.98,-0.0,0.01,0.0,21.12,0.0,-23.38,-0.04,0.03,-0.0,-1.65,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1547991,-1.64,-3.3,8.98,0.0,0.0,-0.01,18.81,-0.75,-23.62,0.08,-0.04,-0.0,-1.64,-3.33,8.98,0.62,-0.18,-0.08,0.76,12
1548031,-1.61,-3.37,8.95,0.01,-0.06,-0.03,19.0,1.0,-23.69,-0.0,0.03,0.0,-1.62,-3.33,8.99,0.62,-0.18,-0.08,0.76,12
1548071,-1.53,-3.53,8.88,0.0,0.02,-0.0,19.25,0.19,-24.25,0.02,-0.04,-0.04,-1.63,-3.34,8.99,0.62,-0.18,-0.08,0.76,12
1548111,-1.76,-3.34,8.95,0.0,-0.0,-0.01,19.38,0.19,-23.56,0.11,-0.19,-0.12,-1.63,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1548151,-1.68,-3.34,8.99,-0.01,-0.06,-0.01,19.88,1.69,-24.25,-0.12,0.01,-0.04,-1.62,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548191,-1.57,-3.41,8.98,-0.01,0.07,0.04,19.94,0.19,-22.75,-0.07,0.02,0.01,-1.64,-3.36,8.98,0.62,-0.18,-0.08,0.76,12
1548231,-1.72,-3.22,9.06,-0.03,0.04,0.02,18.38,1.31,-24.88,0.07,-0.05,0.01,-1.66,-3.37,8.97,0.62,-0.18,-0.08,0.76,12
1548271,-1.72,-3.22,9.1,-0.01,-0.06,-0.01,20.25,-0.06,-23.81,-0.06,0.15,0.1,-1.64,-3.36,8.98,0.62,-0.18,-0.08,0.76,12
1548311,-1.53,-3.45,8.91,0.0,0.04,0.02,18.88,0.75,-24.38,-0.08,0.14,0.12,-1.65,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548351,-1.84,-3.37,8.95,-0.01,0.03,0.01,19.62,1.94,-23.25,0.12,-0.1,-0.07,-1.66,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548392,-1.64,-3.41,8.95,-0.0,-0.03,-0.01,19.88,0.75,-23.88,-0.18,-0.02,-0.04,-1.65,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1548432,-1.61,-3.37,8.95,-0.0,0.02,-0.0,19.5,1.06,-23.62,0.0,-0.07,-0.04,-1.66,-3.35,8.99,0.62,-0.18,-0.08,0.76,12
1548472,-1.68,-3.3,8.95,-0.0,-0.03,-0.0,19.5,1.06,-23.62,0.05,-0.02,-0.04,-1.65,-3.36,8.98,0.62,-0.18,-0.08,0.76,12
1548511,-1.57,-3.41,9.07,0.01,0.01,0.01,19.94,1.38,-23.94,-0.04,0.06,-0.03,-1.66,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548552,-1.8,-3.26,9.07,0.0,0.03,0.01,20.38,1.12,-23.88,0.09,-0.06,0.09,-1.66,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548592,-1.68,-3.3,8.98,-0.01,-0.06,-0.01,18.44,1.0,-24.44,-0.14,0.09,0.09,-1.65,-3.35,8.99,0.62,-0.18,-0.08,0.76,12
1548632,-1.53,-3.49,8.84,0.01,0.02,0.01,18.44,1.0,-24.44,-0.04,0.05,-0.0,-1.66,-3.35,8.99,0.62,-0.18,-0.08,0.76,12
1548671,-1.72,-3.34,8.99,0.01,0.01,0.01,20.38,-0.06,-23.06,0.13,-0.14,-0.16,-1.66,-3.34,8.98,0.62,-0.18,-0.08,0.76,12
1548712,-1.61,-3.3,8.99,0.0,-0.02,0.0,18.5,1.25,-24.06,-0.05,0.01,0.01,-1.66,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548752,-1.61,-3.41,8.88,-0.01,0.03,0.01,19.81,0.5,-23.88,0.05,0.05,0.01,-1.66,-3.35,8.98,0.62,-0.18,-0.08,0.76,12
1548792,-1.72,-3.49,8.91,-0.0,0.01,-0.0,19.88,-0.12,-23.12,0.06,-0.06,-0.1,-1.66,-3.36,8.96,0.62,-0.18,-0.08,0.76,12
1548833,-1.61,-3.37,8.98,-0.04,0.05,0.04,18.44,0.44,-23.69,-0.05,-0.13,-0.05,-1.69,-3.38,8.95,0.62,-0.18,-0.08,0.76,12
1548873,-1.72,-3.26,9.03,-0.11,0.14,0.03,19.94,0.75,-23.56,0.08,0.0,0.04,-1.73,-3.4,8.95,0.62,-0.18,-0.08,0.76,12
1548913,-1.84,-3.18,8.95,-0.04,-0.05,-0.02,20.12,1.06,-22.44,0.01,0.14,0.08,-1.71,-3.41,8.95,0.62,-0.18,-0.08,0.76,12
1548953,-1.57,-3.45,8.99,-0.02,0.04,0.02,20.25,0.81,-24.19,-0.12,0.23,0.0,-1.72,-3.41,8.95,0.62,-0.18,-0.08,0.76,12
1548993,-1.8,-3.37,8.8,-0.02,0.04,0.01,19.94,1.69,-23.94,0.15,-0.04,0.04,-1.73,-3.41,8.94,0.62,-0.18,-0.08,0.76,12
1550835,0.85,-7.47,6.3,0.04,-0.09,0.01,-3.62,17.0,-25.12,-0.14,0.11,0.13,0.48,-7.47,6.17,0.63,-0.28,-0.33,0.65,12
1550875,0.77,-7.39,6.3,0.04,-0.11,0.0,-2.88,17.38,-26.5,0.26,0.07,0.12,0.51,-7.46,6.19,0.63,-0.27,-0.33,0.65,12
1550916,0.5,-7.32,6.3,0.01,0.02,0.03,-4.12,16.0,-25.12,-0.03,0.13,0.11,0.53,-7.45,6.2,0.63,-0.27,-0.33,0.65,12
1550956,0.77,-7.29,6.46,0.02,0.1,0.02,-4.69,17.56,-26.75,0.33,0.04,0.17,0.52,-7.44,6.21,0.63,-0.27,-0.33,0.65,12
1550996,0.43,-7.29,6.34,0.03,-0.01,0.04,-3.44,17.06,-26.94,0.28,0.16,0.25,0.49,-7.44,6.21,0.63,-0.27,-0.33,0.65,12
1551036,0.69,-7.39,6.34,0.01,0.13,0.07,-5.19,16.94,-26.75,0.21,0.04,0.12,0.48,-7.43,6.23,0.63,-0.28,-0.32,0.65,12
1551076,0.5,-7.36,6.34,0.0,0.03,0.04,-5.44,16.81,-25.38,0.06,0.07,0.11,0.44,-7.42,6.23,0.63,-0.28,-0.32,0.65,12
1551116,0.39,-7.25,6.42,0.01,0.01,-0.01,-5.0,16.06,-27.44,-0.14,0.1,0.03,0.41,-7.42,6.24,0.63,-0.28,-0.32,0.65,12
1551156,0.39,-7.24,6.46,0.02,-0.06,-0.05,-3.25,16.5,-27.94,-0.03,0.18,0.18,0.41,-7.42,6.24,0.63,-0.28,-0.32,0.65,12
1551196,0.54,-7.35,6.3,0.01,0.01,-0.02,-4.25,17.31,-26.69,0.09,0.05,0.05,0.45,-7.41,6.26,0.63,-0.28,-0.32,0.65,12
1551236,0.62,-7.36,6.38,0.01,-0.02,-0.02,-4.25,16.69,-26.31,0.16,0.05,0.12,0.45,-7.41,6.26,0.63,-0.27,-0.32,0.65,12
1551277,0.46,-7.28,6.34,0.01,-0.08,-0.03,-3.12,16.5,-27.25,0.04,0.16,0.16,0.46,-7.4,6.27,0.63,-0.27,-0.32,0.65,12
1551317,0.81,-7.35,6.42,0.02,0.03,0.02,-4.44,15.5,-26.62,-0.03,0.12,0.08,0.49,-7.4,6.27,0.63,-0.27,-0.32,0.65,12
1551357,0.62,-7.21,6.54,0.07,-0.05,-0.01,-5.19,16.62,-26.44,0.13,0.18,0.25,0.48,-7.38,6.28,0.63,-0.27,-0.32,0.65,12
1551397,0.35,-7.09,6.27,0.01,-0.28,-0.09,-4.19,16.69,-25.88,-0.17,0.27,-0.04,0.52,-7.36,6.31,0.63,-0.27,-0.33,0.66,12
1551437,0.88,-7.43,6.34,0.03,0.03,-0.02,-4.38,15.81,-26.25,-0.07,-0.06,0.18,0.61,-7.34,6.32,0.63,-0.27,-0.33,0.66,12
1551477,0.58,-7.32,6.27,0.02,-0.13,0.03,-5.44,15.44,-27.06,0.27,-0.1,0.02,0.61,-7.34,6.33,0.63,-0.27,-0.33,0.66,12
1551517,0.73,-7.09,6.57,0.09,-0.1,-0.05,-6.25,15.38,-26.5,0.1,0.24,0.25,0.63,-7.33,6.33,0.63,-0.26,-0.33,0.66,12
1551557,0.73,-7.09,6.5,0.16,-0.29,-0.16,-6.31,17.38,-25.88,0.05,0.21,0.15,0.68,-7.3,6.35,0.63,-0.26,-0.33,0.66,12
1551597,0.96,-7.32,6.42,0.08,-0.16,-0.16,-6.12,15.94,-26.12,-0.59,-0.01,-0.11,0.79,-7.27,6.38,0.63,-0.25,-0.33,0.66,12
1551637,1.19,-7.2,6.54,0.11,-0.2,-0.06,-6.12,15.94,-26.12,0.08,-0.08,0.02,0.88,-7.24,6.41,0.63,-0.25,-0.33,0.66,12
1551677,1.19,-7.2,6.54,-0.01,0.13,-0.02,-7.44,15.56,-25.88,0.25,0.02,0.11,0.94,-7.22,6.43,0.63,-0.25,-0.33,0.66,12
1551717,1.07,-7.12,6.61,0.05,-0.13,0.01,-8.0,15.38,-23.81,0.15,0.07,0.17,0.92,-7.2,6.45,0.63,-0.25,-0.33,0.66,12
1551757,1.15,-7.2,6.57,-0.03,-0.04,-0.0,-10.12,15.88,-26.25,-0.41,-0.06,-0.22,0.95,-7.18,6.45,0.63,-0.24,-0.33,0.66,12
1551797,0.92,-7.05,6.57,-0.01,-0.02,-0.07,-10.0,16.5,-25.94,0.19,-0.02,0.13,0.96,-7.19,6.45,0.63,-0.24,-0.33,0.66,12
1551837,1.0,-7.13,6.61,-0.02,0.03,-0.11,-10.62,15.31,-25.94,-0.06,0.14,0.13,0.98,-7.19,6.45,0.63,-0.24,-0.33,0.66,12
1551877,1.23,-7.12,6.54,-0.03,0.1,-0.1,-8.88,15.94,-24.25,0.24,0.06,0.09,0.99,-7.19,6.45,0.63,-0.24,-0.33,0.65,12
1551917,0.85,-7.29,6.42,-0.14,0.05,-0.11,-8.12,16.62,-25.31,-0.09,0.03,0.06,1.01,-7.2,6.44,0.64,-0.25,-0.33,0.65,12
1551958,0.96,-7.21,6.5,-0.16,0.15,-0.16,-6.62,17.56,-25.19,-0.18,-0.06,0.02,1.02,-7.22,6.41,0.64,-0.25,-0.33,0.65,12
1551998,0.69,-7.09,6.69,0.19,0.28,0.47,-4.31,17.19,-24.5,-0.07,0.06,0.14,1.03,-7.27,6.36,0.64,-0.25,-0.34,0.65,12
1552038,-0.38,-7.7,7.27,0.24,0.15,0.5,-3.94,16.94,-24.44,-1.28,-0.46,0.86,0.9,-7.24,6.41,0.63,-0.25,-0.33,0.66,12
1552078,-0.07,-7.28,6.73,0.68,-0.54,0.57,1.69,17.12,-25.19,-0.99,0.05,0.96,0.69,-7.18,6.5,0.63,-0.25,-0.32,0.67,12
1552118,1.42,-6.71,5.92,-0.03,-0.34,-0.08,5.25,15.94,-24.69,-0.72,-0.24,0.07,0.65,-7.04,6.66,0.63,-0.24,-0.32,0.67,12
1552158,0.88,-6.93,6.54,0.02,-0.32,-0.23,5.5,16.75,-23.62,0.66,0.32,-0.74,0.76,-7.02,6.66,0.62,-0.24,-0.32,0.67,12
1552198,1.84,-6.93,6.5,-0.0,-0.07,-0.33,7.12,16.81,-22.31,0.95,0.07,-0.16,0.89,-7.01,6.66,0.63,-0.23,-0.32,0.67,12
