timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1449289,-2.92,-3.92,8.78,-0.15,0.44,1.11,35.38,8.06,-21.31,0.2,-0.14,0.43,-3.12,-3.77,8.35,0.63,-0.26,-0.04,0.73,12
1449329,-5.1,-3.3,7.52,-0.04,-0.71,0.89,37.5,7.62,-21.38,-1.72,0.34,-0.79,-3.38,-3.65,8.3,0.61,-0.26,-0.04,0.75,12
1449371,-1.65,-4.19,9.09,0.01,-0.42,0.37,37.5,6.75,-20.56,0.28,-0.21,-0.26,-3.27,-3.55,8.39,0.6,-0.25,-0.04,0.76,12
1449408,-1.42,-4.07,9.05,0.03,0.13,0.04,38.5,7.12,-20.44,1.58,-0.67,0.66,-3.23,-3.52,8.42,0.6,-0.25,-0.04,0.76,12
1449449,-3.3,-3.5,8.47,-0.05,-0.03,0.05,37.56,7.06,-20.56,-0.01,0.0,0.07,-3.29,-3.5,8.41,0.6,-0.25,-0.04,0.76,12
1449489,-4.07,-3.54,8.24,0.04,-0.24,0.44,38.56,8.31,-20.88,-0.75,-0.05,-0.16,-3.31,-3.48,8.41,0.59,-0.25,-0.04,0.77,12
1449529,-3.14,-3.38,8.29,0.05,-0.09,0.13,37.94,6.81,-20.94,0.15,0.05,-0.16,-3.3,-3.43,8.45,0.59,-0.25,-0.04,0.77,12
1449568,-3.18,-3.42,8.43,0.04,-0.03,0.01,39.94,6.94,-19.94,0.3,-0.05,0.13,-3.29,-3.41,8.46,0.59,-0.25,-0.04,0.77,12
1449609,-3.26,-3.42,8.43,0.06,0.0,0.01,37.31,6.5,-21.62,0.02,-0.03,-0.03,-3.28,-3.39,8.46,0.59,-0.25,-0.04,0.77,12
1449649,-3.3,-3.42,8.47,0.11,0.03,-0.01,37.69,6.56,-22.0,-0.02,-0.05,0.0,-3.28,-3.37,8.47,0.59,-0.25,-0.04,0.77,12
1449689,-3.26,-3.38,8.43,0.08,0.01,-0.04,37.94,6.81,-20.94,0.02,-0.05,-0.05,-3.28,-3.34,8.48,0.59,-0.25,-0.03,0.77,12
1449729,-3.38,-3.3,8.51,-0.02,-0.05,0.01,38.12,6.75,-19.81,-0.22,-0.02,-0.01,-3.27,-3.33,8.48,0.59,-0.25,-0.03,0.77,12
