timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
771708,-9.59,-0.14,2.45,-0.00,-0.00,-0.01,77.62,4.88,34.69,0.02,0.03,0.02,-9.61,-0.17,2.42,0.78,0.06,0.61,-0.09,12
771750,-9.55,-0.18,2.41,-0.01,0.02,0.01,75.38,5.31,34.00,0.06,-0.01,-0.02,-9.61,-0.17,2.42,0.78,0.06,0.61,-0.09,12
771788,-9.63,-0.14,2.41,-0.00,0.00,0.01,76.62,5.12,33.81,-0.02,0.03,-0.01,-9.60,-0.17,2.41,0.78,0.06,0.61,-0.09,12
771828,-9.63,-0.14,2.48,0.00,0.01,0.00,76.81,3.94,35.69,-0.02,0.03,0.07,-9.60,-0.17,2.41,0.78,0.06,0.61,-0.09,12
771868,-9.59,-0.18,2.41,-0.02,0.02,0.01,76.62,4.50,34.19,0.02,-0.01,-0.02,-9.61,-0.17,2.42,0.78,0.06,0.61,-0.09,12
771911,-9.59,-0.18,2.45,-0.01,0.02,0.02,76.38,4.44,35.62,0.02,-0.01,0.03,-9.61,-0.17,2.41,0.78,0.06,0.61,-0.09,12
771948,-9.59,-0.14,2.41,-0.00,0.00,0.00,77.19,4.88,34.62,0.02,0.03,-0.01,-9.61,-0.17,2.41,0.78,0.06,0.61,-0.09,12
771988,-9.63,-0.14,2.41,-0.01,0.01,0.00,76.12,5.31,36.25,-0.02,0.03,0.00,-9.61,-0.17,2.41,0.78,0.06,0.61,-0.09,12
772028,-9.63,-0.22,2.45,-0.01,0.01,0.00,75.25,5.31,33.62,-0.02,-0.06,0.04,-9.61,-0.16,2.41,0.78,0.06,0.61,-0.09,12
772068,-9.63,-0.14,2.41,-0.02,0.01,-0.01,75.81,4.44,34.81,-0.02,0.03,0.01,-9.61,-0.17,2.40,0.78,0.06,0.61,-0.09,12
772108,-9.59,-0.22,2.45,-0.00,0.01,0.01,76.44,4.44,36.00,0.02,-0.05,0.05,-9.61,-0.17,2.39,0.78,0.06,0.61,-0.09,12
772148,-9.59,-0.22,2.45,-0.00,0.00,0.02,76.94,3.25,37.19,0.02,-0.06,0.05,-9.61,-0.16,2.40,0.78,0.06,0.61,-0.09,12
772188,-9.62,-0.11,2.33,-0.00,-0.01,-0.00,77.06,5.19,33.50,-0.02,0.05,-0.07,-9.61,-0.16,2.40,0.78,0.06,0.61,-0.09,12
772228,-9.62,-0.14,2.37,0.00,-0.01,0.00,75.38,5.31,34.00,-0.02,0.02,-0.04,-9.61,-0.16,2.41,0.78,0.06,0.61,-0.09,12
772268,-9.62,-0.14,2.37,0.00,-0.01,-0.00,75.38,5.31,34.00,-0.02,0.02,-0.04,-9.61,-0.16,2.41,0.78,0.06,0.61,-0.09,12
772308,-9.62,-0.18,2.37,0.01,-0.02,0.00,77.75,4.00,35.81,-0.02,-0.02,-0.04,-9.61,-0.16,2.41,0.78,0.06,0.61,-0.09,12
772348,-9.59,-0.11,2.41,0.02,-0.05,-0.03,76.94,5.06,35.69,0.02,0.05,-0.01,-9.61,-0.16,2.41,0.78,0.06,0.61,-0.09,12
772388,-9.63,-0.18,2.48,0.02,-0.04,-0.00,77.12,5.19,34.19,-0.02,-0.02,0.05,-9.60,-0.16,2.44,0.78,0.06,0.61,-0.09,12
772428,-9.55,-0.11,2.45,0.01,-0.04,-0.03,77.12,5.19,34.19,0.05,0.06,-0.01,-9.60,-0.17,2.45,0.78,0.06,0.61,-0.09,12
