timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1422232,-1.75,-2.51,9.15,0.0,-0.02,0.0,30.19,3.06,-22.0,0.02,0.02,-0.04,-1.77,-2.53,9.19,0.7,-0.16,-0.03,0.7,12
1422274,-1.75,-2.59,9.19,0.0,0.02,0.0,27.12,3.62,-22.12,-0.02,-0.01,0.0,-1.77,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1422312,-1.82,-2.51,9.15,0.0,-0.01,-0.0,27.69,2.56,-23.38,-0.06,0.02,-0.04,-1.77,-2.53,9.19,0.7,-0.16,-0.03,0.7,12
1422352,-1.75,-2.55,9.19,0.0,0.01,0.0,29.69,3.25,-22.5,0.02,-0.01,0.0,-1.77,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1422393,-1.79,-2.59,9.19,0.0,-0.01,-0.0,27.31,3.44,-23.5,-0.02,-0.05,0.01,-1.77,-2.54,9.18,0.7,-0.16,-0.03,0.7,12
1422434,-1.75,-2.51,9.19,0.0,-0.01,-0.01,26.94,3.06,-22.81,-0.06,0.03,0.01,-1.77,-2.54,9.18,0.7,-0.16,-0.03,0.7,12
1422472,-1.75,-2.55,9.15,-0.0,-0.0,0.0,27.88,3.44,-23.06,0.02,-0.01,-0.04,-1.77,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1422512,-1.75,-2.55,9.15,-0.0,-0.0,-0.0,28.38,3.44,-22.69,0.02,-0.02,-0.03,-1.77,-2.53,9.18,0.7,-0.16,-0.03,0.7,12
1422552,-1.79,-2.51,9.19,0.0,-0.01,-0.0,28.38,3.44,-22.69,-0.02,0.02,0.01,-1.77,-2.53,9.18,0.7,-0.16,-0.03,0.7,12
1422594,-1.71,-2.59,9.19,-0.0,-0.0,-0.0,27.88,4.06,-23.44,-0.03,-0.01,0.01,-1.76,-2.54,9.18,0.7,-0.16,-0.03,0.7,12
1422632,-1.75,-2.55,9.15,-0.0,0.0,0.0,28.31,3.19,-23.0,0.01,-0.0,-0.03,-1.76,-2.55,9.18,0.7,-0.16,-0.03,0.7,12
1422672,-1.79,-2.55,9.23,-0.0,0.0,0.0,29.19,3.56,-22.94,-0.03,-0.0,0.05,-1.76,-2.55,9.18,0.7,-0.16,-0.03,0.7,12
1422712,-1.79,-2.59,9.23,0.0,-0.01,-0.01,29.19,3.56,-22.94,-0.03,-0.04,0.04,-1.76,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1422754,-1.67,-2.55,9.19,0.0,-0.01,-0.0,30.19,3.06,-22.0,-0.04,0.04,-0.04,-1.75,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1422793,-1.75,-2.55,9.19,0.0,0.01,0.01,28.69,3.56,-23.75,0.01,-0.0,0.0,-1.76,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1422833,-1.75,-2.51,9.19,0.0,-0.01,-0.0,26.94,3.69,-23.19,-0.0,0.04,0.0,-1.74,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1422874,-1.71,-2.55,9.19,-0.0,0.0,0.0,28.44,3.12,-22.25,0.04,-0.01,-0.0,-1.74,-2.54,9.2,0.7,-0.16,-0.03,0.7,12
1422916,-1.75,-2.55,9.19,0.0,0.01,0.0,28.75,3.19,-22.94,0.04,-0.02,-0.04,-1.75,-2.53,9.19,0.7,-0.16,-0.03,0.7,12
1422954,-1.75,-2.51,9.23,-0.01,-0.01,0.0,26.44,2.75,-22.88,0.0,0.03,0.04,-1.75,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1422994,-1.75,-2.55,9.19,-0.0,0.01,0.01,26.25,3.38,-24.38,-0.0,-0.01,0.0,-1.74,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423034,-1.75,-2.55,9.11,0.01,-0.0,0.0,29.31,4.12,-22.56,-0.0,-0.01,-0.07,-1.74,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423076,-1.79,-2.55,9.23,-0.01,0.0,0.0,28.38,2.25,-21.88,0.0,-0.05,0.0,-1.75,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423114,-1.75,-2.55,9.15,0.01,-0.02,-0.01,28.81,3.5,-23.0,-0.0,-0.01,-0.04,-1.74,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423154,-1.71,-2.59,9.15,0.0,0.01,0.0,29.31,3.5,-22.19,0.04,-0.04,-0.04,-1.74,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423194,-1.79,-2.51,9.19,0.0,-0.02,-0.01,27.88,4.38,-23.44,-0.04,0.04,0.0,-1.74,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423236,-1.75,-2.59,9.19,-0.0,0.01,0.0,29.31,2.94,-21.81,0.04,0.04,0.0,-1.74,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423275,-1.75,-2.51,9.19,0.0,-0.01,-0.0,28.94,3.5,-22.19,-0.01,0.04,0.0,-1.73,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423314,-1.71,-2.51,9.23,-0.0,0.0,0.01,27.62,1.69,-23.0,0.03,0.04,0.04,-1.73,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423354,-1.75,-2.59,9.19,0.0,-0.01,-0.01,28.88,3.81,-22.62,-0.0,-0.05,0.0,-1.74,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423396,-1.67,-2.55,9.23,-0.0,-0.01,0.01,28.88,4.12,-23.0,-0.01,-0.01,-0.07,-1.73,-2.54,9.19,0.7,-0.16,-0.03,0.7,12
1423435,-1.71,-2.55,9.31,-0.03,0.05,-0.0,28.94,3.5,-22.19,0.04,-0.0,0.12,-1.75,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423474,-1.86,-2.51,9.19,-0.03,-0.06,-0.0,28.31,3.81,-23.38,-0.12,0.04,0.0,-1.74,-2.55,9.19,0.7,-0.16,-0.03,0.7,12
1423514,-1.48,-2.55,9.23,-0.05,0.06,0.04,27.94,3.44,-22.75,0.27,0.02,0.04,-1.74,-2.57,9.2,0.7,-0.16,-0.03,0.7,12
1423556,-2.05,-2.59,9.15,-0.04,-0.03,-0.02,28.38,3.19,-22.69,-0.04,-0.08,-0.12,-1.74,-2.59,9.2,0.7,-0.16,-0.03,0.7,12
1423596,-1.59,-2.51,9.3,-0.08,-0.06,-0.03,27.38,3.06,-22.75,0.13,0.09,0.12,-1.73,-2.6,9.19,0.7,-0.16,-0.03,0.7,12
1423634,-1.44,-2.62,9.19,-0.12,0.09,0.01,26.88,3.38,-23.56,0.27,0.01,0.01,-1.71,-2.63,9.18,0.7,-0.16,-0.03,0.7,12
1423674,-1.9,-2.62,9.15,-0.11,-0.05,-0.05,27.88,3.44,-23.06,-0.17,0.05,-0.02,-1.73,-2.68,9.17,0.7,-0.16,-0.04,0.7,12
1423716,-1.52,-2.66,9.3,-0.19,-0.13,-0.06,26.62,3.62,-22.5,-0.3,0.15,0.03,-1.67,-2.73,9.16,0.7,-0.16,-0.04,0.7,12
1423756,-1.55,-2.74,9.27,-0.28,-0.1,-0.03,27.75,4.06,-24.19,0.08,0.08,0.13,-1.63,-2.82,9.14,0.7,-0.17,-0.04,0.7,12
1423794,-1.52,-2.89,9.27,-0.42,-0.14,-0.04,24.69,4.44,-24.25,0.02,0.07,0.15,-1.54,-2.96,9.12,0.69,-0.17,-0.05,0.7,12
1423834,-1.63,-2.89,9.23,-0.51,-0.15,-0.05,23.75,4.38,-24.0,-0.15,0.22,0.16,-1.48,-3.12,9.07,0.69,-0.17,-0.06,0.7,12
1423876,-1.4,-3.32,8.96,-0.58,-0.3,-0.08,24.88,5.56,-23.94,-0.29,0.24,0.14,-1.38,-3.33,9.02,0.69,-0.18,-0.07,0.7,12
1423916,-1.17,-3.58,8.73,-0.47,-0.21,-0.07,23.12,6.06,-24.12,0.12,-0.06,-0.22,-1.29,-3.52,8.95,0.69,-0.18,-0.08,0.7,12
1423955,-1.21,-3.77,8.54,-0.21,-0.18,-0.05,22.5,6.06,-25.31,0.0,-0.12,-0.38,-1.21,-3.66,8.91,0.69,-0.18,-0.09,0.69,12
1423995,-1.36,-3.89,8.54,-0.1,-0.23,-0.05,22.75,6.88,-24.25,-0.23,-0.19,-0.37,-1.13,-3.7,8.91,0.69,-0.18,-0.1,0.69,12
1424037,-0.94,-3.74,9.04,-0.12,-0.18,-0.04,21.94,6.81,-23.62,-0.04,-0.07,-0.01,-1.05,-3.74,8.9,0.69,-0.18,-0.1,0.69,12
1424077,-0.9,-3.81,8.93,-0.16,-0.16,-0.01,21.88,7.12,-24.38,0.05,0.05,0.16,-0.99,-3.79,8.88,0.69,-0.18,-0.11,0.69,12
1424115,-0.71,-3.85,8.88,-0.2,-0.15,0.04,20.38,6.44,-24.94,0.23,0.01,0.03,-0.95,-3.86,8.86,0.69,-0.18,-0.11,0.69,12
1424155,-0.64,-3.96,8.73,-0.08,0.01,0.03,22.44,6.81,-23.56,0.29,-0.05,-0.11,-0.92,-3.91,8.84,0.69,-0.18,-0.11,0.7,12
1424197,-1.02,-3.93,8.92,-0.11,-0.17,0.01,22.25,7.5,-25.06,-0.42,-0.14,-0.25,-0.91,-3.94,8.83,0.69,-0.18,-0.12,0.7,12
1424237,-0.41,-3.96,9.11,-0.38,-0.18,0.08,21.25,7.62,-23.38,-0.18,0.09,0.12,-0.84,-4.02,8.8,0.68,-0.18,-0.12,0.7,12
1424275,-0.75,-3.96,8.96,-0.7,-0.15,0.15,21.25,8.81,-24.19,0.06,0.23,0.24,-0.81,-4.2,8.72,0.68,-0.19,-0.13,0.7,12
1424315,-0.79,-4.2,9.11,-1.42,-0.34,0.25,20.12,10.44,-24.0,-0.03,0.37,0.57,-0.76,-4.56,8.54,0.67,-0.2,-0.15,0.7,12
1424357,-0.87,-5.42,9.04,-1.72,-0.03,0.62,20.81,11.0,-22.88,-0.18,0.01,1.16,-0.8,-5.05,8.26,0.66,-0.22,-0.17,0.7,12
1424397,-0.68,-7.49,10.84,-1.65,0.1,0.34,20.19,13.56,-23.06,0.06,0.23,1.2,-0.93,-5.65,7.84,0.64,-0.24,-0.19,0.7,12
1424435,-0.75,-7.22,9.89,0.47,-0.07,0.48,20.81,11.44,-20.75,0.33,-1.46,2.13,-1.08,-5.77,7.75,0.63,-0.25,-0.19,0.71,12
1424475,-1.06,-6.0,8.35,0.69,-0.87,0.08,21.06,8.88,-19.88,-0.07,-0.44,0.42,-0.99,-5.55,7.93,0.63,-0.24,-0.19,0.71,12
1424517,-0.71,-5.46,7.77,0.6,-1.26,-0.12,17.75,5.38,-18.62,-0.53,-0.38,-0.18,-0.64,-5.35,8.11,0.63,-0.22,-0.19,0.72,12
1424557,-0.06,-4.89,7.27,0.65,-1.61,-0.33,15.56,3.62,-16.94,-0.59,-0.31,-0.5,-0.12,-5.15,8.27,0.63,-0.19,-0.2,0.73,12
1424595,0.67,-4.54,6.93,0.34,-1.49,-0.54,13.62,2.94,-17.56,0.17,0.43,-1.44,0.5,-4.98,8.37,0.63,-0.16,-0.22,0.73,12
1424635,0.74,-4.62,6.51,0.04,-1.52,-0.17,10.81,2.31,-15.75,-0.31,0.29,-1.86,1.05,-4.91,8.37,0.63,-0.13,-0.23,0.73,12
1424677,1.39,-4.2,6.51,-0.31,-1.01,0.34,8.88,2.19,-16.62,-0.58,0.44,-2.12,1.48,-4.95,8.28,0.62,-0.11,-0.25,0.73,12
1424717,1.78,-4.66,7.39,-0.67,-0.42,0.33,9.38,3.75,-17.06,-0.24,0.95,-1.61,1.63,-5.15,8.12,0.61,-0.11,-0.27,0.73,12
1424755,1.47,-4.89,7.89,-0.42,-0.05,0.14,7.19,3.25,-16.56,-0.18,0.46,-0.09,1.65,-5.34,7.98,0.61,-0.12,-0.28,0.73,12
1424795,1.12,-5.12,7.58,-0.4,-0.25,-0.04,7.75,4.5,-16.88,-0.55,0.35,-0.31,1.68,-5.47,7.89,0.61,-0.12,-0.29,0.73,12
1424837,1.78,-5.96,7.12,-0.37,-0.33,-0.2,7.44,3.81,-15.81,-0.52,-0.18,-0.69,1.8,-5.59,7.77,0.6,-0.12,-0.3,0.73,12
1424877,1.93,-5.92,7.28,-0.42,0.0,-0.21,5.81,6.06,-16.56,-0.11,-0.28,-0.56,1.88,-5.68,7.68,0.61,-0.12,-0.3,0.73,12
1424916,2.05,-5.73,7.39,-0.48,0.01,-0.04,6.75,5.81,-16.44,0.12,0.09,-0.16,1.92,-5.82,7.55,0.61,-0.12,-0.31,0.72,12
1424956,2.47,-5.69,7.7,-0.46,0.27,0.03,6.94,7.25,-16.06,0.6,0.25,0.24,1.87,-5.95,7.46,0.61,-0.13,-0.31,0.72,12
1424998,2.28,-5.88,7.78,-0.55,0.2,-0.24,6.56,7.88,-16.12,0.66,0.17,0.46,1.8,-6.09,7.35,0.61,-0.14,-0.32,0.71,12
1425038,2.12,-6.07,7.62,-0.44,0.01,-0.41,6.12,7.5,-15.81,0.41,0.34,0.55,1.87,-6.23,7.23,0.61,-0.15,-0.33,0.71,12
1425076,2.2,-6.23,7.01,-0.34,-0.03,-0.39,6.5,8.44,-16.94,0.18,0.05,-0.12,2.02,-6.28,7.12,0.62,-0.15,-0.33,0.7,12
1425116,2.2,-6.34,6.55,-0.34,0.23,-0.08,5.75,8.31,-15.94,0.14,0.03,-0.5,2.06,-6.37,7.05,0.62,-0.15,-0.34,0.69,12
1425156,2.28,-6.5,6.62,-0.26,0.27,0.02,6.94,7.0,-16.06,0.31,-0.05,-0.36,1.97,-6.45,6.98,0.62,-0.16,-0.34,0.69,12
1425198,2.09,-6.46,6.55,-0.19,0.11,-0.21,4.38,7.38,-15.69,0.38,-0.0,-0.18,1.93,-6.49,6.95,0.62,-0.16,-0.34,0.69,12
1425236,1.93,-6.54,6.55,-0.16,0.12,-0.33,6.5,8.12,-16.56,-0.07,-0.02,-0.36,2.0,-6.52,6.91,0.63,-0.16,-0.34,0.68,12
1425276,1.78,-6.61,6.59,-0.39,0.11,-0.23,5.0,7.75,-17.06,-0.25,-0.04,-0.26,2.03,-6.57,6.84,0.63,-0.17,-0.34,0.67,12
1425316,1.7,-7.03,7.09,-0.17,0.04,-0.07,2.88,7.81,-16.62,-0.36,-0.38,0.34,2.05,-6.65,6.75,0.63,-0.17,-0.35,0.67,12
1425358,2.09,-6.69,7.28,-0.03,0.25,-0.13,3.5,6.44,-17.56,0.14,-0.49,0.82,2.02,-6.66,6.76,0.63,-0.17,-0.35,0.67,12
1425396,1.86,-6.46,6.63,-0.15,0.16,-0.13,6.38,7.56,-17.25,-0.16,0.19,-0.13,2.02,-6.65,6.76,0.64,-0.18,-0.35,0.67,12
1425436,2.09,-6.23,6.2,-0.5,0.35,-0.18,4.81,6.0,-17.0,0.1,0.5,-0.48,1.98,-6.73,6.69,0.64,-0.18,-0.35,0.66,12
1425476,1.82,-6.15,6.05,-0.78,0.42,-0.07,4.38,8.62,-19.06,-0.1,0.73,-0.5,1.91,-6.88,6.55,0.64,-0.19,-0.35,0.65,12
1425518,1.39,-6.91,6.09,-0.99,0.53,-0.13,4.5,9.5,-18.62,-0.07,0.66,-0.46,1.81,-7.12,6.32,0.64,-0.21,-0.36,0.64,12
1425556,1.24,-7.22,6.43,-0.83,0.2,-0.04,3.12,10.56,-20.0,-0.52,0.11,0.35,1.76,-7.33,6.09,0.64,-0.23,-0.37,0.63,12
1425596,1.36,-7.84,6.47,-0.55,0.24,0.21,4.31,12.12,-19.56,-0.32,-0.34,0.58,1.67,-7.5,5.89,0.64,-0.24,-0.37,0.63,12
1425636,1.32,-8.06,6.36,-0.2,0.12,0.31,4.94,12.56,-21.0,-0.24,-0.46,0.57,1.55,-7.6,5.78,0.64,-0.25,-0.37,0.63,12
1425678,1.43,-7.98,5.93,0.3,-0.05,0.54,3.69,13.0,-21.12,-0.06,-0.46,0.48,1.41,-7.61,5.8,0.63,-0.25,-0.37,0.63,12
1425717,1.55,-7.8,5.71,0.23,0.1,0.49,3.0,12.44,-22.31,0.31,-0.23,-0.2,1.23,-7.56,5.91,0.63,-0.25,-0.36,0.64,12
1425757,1.78,-7.56,5.67,0.07,0.03,0.21,4.25,12.88,-22.88,0.64,-0.02,-0.28,1.14,-7.55,5.95,0.62,-0.25,-0.36,0.65,12
1425799,1.24,-8.64,7.39,-0.31,0.15,0.31,3.12,14.5,-23.12,0.57,0.12,-0.45,1.02,-7.58,5.93,0.62,-0.26,-0.36,0.65,12
1425839,2.31,-8.95,6.51,0.5,0.54,0.39,3.62,13.12,-24.44,0.36,-1.12,1.38,0.88,-7.52,6.02,0.62,-0.26,-0.35,0.66,12
1425877,0.44,-7.95,5.32,0.38,0.5,-0.09,4.62,12.44,-25.69,-0.2,-0.51,-0.85,0.63,-7.44,6.17,0.62,-0.27,-0.33,0.66,12
1425917,-0.56,-7.07,5.36,0.06,-0.01,0.24,5.69,11.88,-24.44,-1.17,0.34,-0.85,0.61,-7.41,6.21,0.62,-0.27,-0.33,0.66,12
1425958,0.09,-7.26,6.7,0.03,0.02,0.04,5.81,13.94,-25.31,-0.47,0.14,0.49,0.56,-7.41,6.21,0.62,-0.27,-0.33,0.66,12
1426000,0.55,-7.22,6.32,0.05,-0.1,-0.04,4.19,12.06,-25.44,-0.02,0.29,0.25,0.57,-7.4,6.22,0.62,-0.27,-0.33,0.66,12
1426037,0.59,-7.26,6.32,0.13,-0.15,-0.1,6.62,12.62,-26.88,-0.03,0.12,0.08,0.62,-7.38,6.24,0.62,-0.26,-0.33,0.66,12
1426078,0.9,-7.61,6.28,0.18,-0.1,-0.05,4.0,12.44,-26.56,0.22,-0.26,-0.02,0.68,-7.34,6.3,0.62,-0.26,-0.33,0.66,12
1426118,0.9,-7.61,6.24,0.09,-0.06,0.02,4.5,12.12,-26.06,0.2,-0.3,-0.09,0.7,-7.3,6.33,0.62,-0.25,-0.33,0.66,12
1426160,0.67,-7.38,6.24,0.06,-0.01,0.03,4.88,11.88,-26.38,0.2,-0.2,-0.19,0.7,-7.29,6.35,0.62,-0.25,-0.33,0.66,12
1426197,0.78,-7.34,6.36,0.04,-0.04,0.02,4.0,12.12,-26.5,0.08,-0.06,-0.01,0.7,-7.27,6.37,0.62,-0.25,-0.33,0.66,12
1426238,0.78,-7.26,6.47,0.05,0.01,-0.04,4.69,11.31,-27.06,0.09,0.0,0.1,0.7,-7.27,6.38,0.62,-0.25,-0.33,0.66,12
1426278,0.59,-7.26,6.36,0.01,-0.07,-0.06,4.19,11.56,-27.56,-0.14,-0.0,-0.03,0.73,-7.26,6.38,0.62,-0.25,-0.33,0.66,12
1426320,0.78,-7.26,6.43,0.01,-0.12,-0.1,2.25,11.62,-26.0,-0.07,-0.08,-0.06,0.78,-7.26,6.38,0.62,-0.25,-0.33,0.66,12
