timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1034305,-0.6,1.04,9.92,1.48,-0.16,-0.03,23.94,6.75,-19.81,-0.12,-0.51,0.43,-0.48,1.55,9.5,0.9,0.09,-0.01,-0.42,12
1034346,-0.41,2.0,7.48,0.29,0.0,0.1,21.94,4.38,-21.75,0.05,0.09,-1.97,-0.45,1.91,9.45,0.9,0.11,-0.02,-0.42,12
1034385,-0.18,2.27,10.8,0.12,0.02,-0.04,21.44,4.62,-22.25,0.23,0.39,1.36,-0.41,1.88,9.45,0.9,0.11,-0.02,-0.42,12
1034425,-0.45,1.73,9.09,-0.68,-0.5,0.04,21.44,4.62,-22.25,-0.08,-0.11,-0.38,-0.37,1.84,9.46,0.9,0.1,-0.02,-0.42,12
1034465,-0.21,2.04,9.54,-1.03,0.14,-0.15,21.94,4.88,-19.62,0.14,0.48,0.04,-0.36,1.55,9.51,0.9,0.09,-0.02,-0.42,12
1034508,-0.21,1.66,7.97,-2.43,-0.06,-0.28,22.88,6.12,-20.31,0.15,0.69,-1.62,-0.37,0.97,9.59,0.91,0.06,-0.01,-0.42,12
1034545,-0.52,0.85,7.97,-4.41,-0.31,0.21,24.12,10.25,-18.5,-0.18,1.31,-1.65,-0.34,-0.46,9.62,0.91,-0.01,0.03,-0.42,12
1034585,-0.25,-3.86,14.75,0.19,-0.18,0.37,24.12,10.25,-18.5,0.13,-3.16,5.15,-0.38,-0.7,9.6,0.91,-0.02,0.03,-0.41,12
1034625,0.02,-0.3,9.09,0.2,0.39,0.08,22.56,12.88,-16.69,0.52,0.28,-0.52,-0.51,-0.58,9.61,0.91,-0.01,0.03,-0.41,12
1034668,-0.94,-0.61,9.77,0.05,-0.45,-0.04,24.5,12.25,-17.81,-0.5,-0.09,0.16,-0.45,-0.52,9.62,0.91,-0.01,0.03,-0.41,12
1034706,0.09,-0.72,9.66,0.89,0.36,0.23,24.38,12.25,-18.62,0.48,-0.31,0.04,-0.38,-0.41,9.62,0.91,-0.0,0.03,-0.41,12
1034746,-0.6,-1.33,11.53,2.55,0.16,0.16,24.38,12.25,-18.62,-0.12,-1.75,1.91,-0.48,0.42,9.62,0.91,0.04,0.01,-0.4,12
1034786,-0.29,0.66,8.89,0.48,0.05,-0.11,23.0,7.62,-20.69,0.23,-0.38,-0.68,-0.52,1.04,9.58,0.91,0.07,0.0,-0.4,12
1034830,-0.67,1.23,8.09,-1.18,-0.18,-0.05,23.81,6.81,-20.56,-0.19,0.38,-1.51,-0.48,0.85,9.6,0.91,0.06,0.0,-0.41,12
1034866,-0.25,0.7,9.82,-2.11,-0.27,-0.49,24.38,8.5,-18.38,0.23,0.58,0.18,-0.48,0.12,9.63,0.91,0.02,0.02,-0.41,12
1034907,-0.52,-1.07,12.23,-0.19,-0.25,-0.08,23.25,11.31,-19.0,-0.14,-0.83,2.59,-0.38,-0.23,9.63,0.91,0.0,0.02,-0.41,12
1034946,-0.18,-0.14,9.23,-1.34,0.23,-0.26,22.69,12.25,-15.56,0.2,0.35,-0.38,-0.38,-0.49,9.62,0.91,-0.01,0.03,-0.41,12
