timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1440258,-6.75,-1.74,6.6,0.0,0.0,-0.0,35.75,-7.44,-26.25,0.09,-0.04,0.03,-6.84,-1.7,6.57,0.53,-0.37,0.15,0.75,12
1440296,-6.86,-1.7,6.56,0.0,0.02,0.0,36.19,-8.88,-25.0,-0.03,-0.01,0.0,-6.84,-1.69,6.56,0.53,-0.37,0.15,0.75,12
1440336,-6.9,-1.7,6.56,0.0,-0.03,-0.0,36.69,-7.38,-26.12,-0.07,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1440377,-6.9,-1.77,6.6,-0.0,-0.0,0.05,34.62,-8.69,-26.31,-0.06,-0.09,0.04,-6.84,-1.69,6.56,0.53,-0.37,0.15,0.75,12
1440419,-6.71,-1.62,6.45,0.01,0.07,0.01,35.06,-8.94,-26.25,0.16,0.07,-0.11,-6.88,-1.69,6.55,0.53,-0.37,0.15,0.75,12
1440458,-7.02,-1.62,6.52,-0.0,-0.03,0.01,37.69,-7.94,-24.5,-0.16,0.07,-0.02,-6.86,-1.69,6.55,0.53,-0.37,0.15,0.75,12
1440498,-6.79,-1.66,6.56,0.0,0.01,-0.0,35.88,-8.5,-27.25,0.07,0.02,0.01,-6.86,-1.68,6.55,0.53,-0.37,0.15,0.75,12
1440538,-6.82,-1.66,6.56,-0.0,0.01,0.0,37.25,-8.44,-27.06,0.04,0.02,0.02,-6.86,-1.68,6.55,0.53,-0.37,0.15,0.75,12
1440580,-6.86,-1.7,6.56,0.0,-0.01,-0.01,36.75,-9.69,-26.75,-0.0,-0.02,0.02,-6.86,-1.68,6.55,0.53,-0.37,0.15,0.75,12
1440618,-6.86,-1.7,6.56,0.0,-0.01,-0.01,34.31,-8.69,-26.0,-0.01,-0.02,0.02,-6.85,-1.68,6.55,0.53,-0.37,0.15,0.75,12
1440658,-6.82,-1.7,6.56,-0.0,-0.01,-0.01,38.31,-7.81,-26.31,0.03,-0.01,0.01,-6.85,-1.69,6.55,0.53,-0.37,0.15,0.75,12
1440698,-6.82,-1.7,6.56,0.0,0.0,-0.01,36.12,-8.0,-26.12,0.03,-0.01,0.01,-6.85,-1.69,6.55,0.53,-0.37,0.15,0.75,12
1440740,-6.86,-1.7,6.52,0.0,-0.01,-0.0,36.94,-7.56,-27.19,-0.02,-0.01,-0.03,-6.84,-1.69,6.55,0.53,-0.37,0.15,0.75,12
1440778,-6.82,-1.7,6.56,0.0,-0.01,-0.01,37.94,-8.75,-25.12,0.02,-0.0,0.01,-6.84,-1.7,6.55,0.53,-0.37,0.15,0.75,12
1440818,-6.82,-1.7,6.56,-0.0,0.01,-0.0,36.38,-7.0,-28.0,0.02,-0.0,0.01,-6.84,-1.7,6.55,0.53,-0.37,0.15,0.75,12
1440858,-6.86,-1.7,6.56,0.0,0.0,-0.0,37.31,-7.88,-26.75,-0.02,-0.0,0.01,-6.84,-1.7,6.55,0.53,-0.37,0.15,0.75,12
1440900,-6.86,-1.7,6.56,0.0,-0.01,-0.0,36.94,-9.06,-26.0,-0.02,0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1440938,-6.82,-1.7,6.56,0.0,0.0,0.0,36.56,-7.62,-26.5,0.02,0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1440978,-6.86,-1.7,6.6,-0.0,0.0,-0.0,36.19,-8.56,-25.44,-0.02,-0.0,0.04,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441018,-6.86,-1.7,6.56,0.0,-0.01,-0.0,34.88,-9.5,-27.0,-0.02,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441061,-6.82,-1.7,6.56,0.0,-0.01,-0.0,36.31,-8.19,-27.62,0.02,-0.0,-0.01,-6.84,-1.7,6.57,0.53,-0.37,0.15,0.75,12
1441098,-6.86,-1.7,6.56,0.01,0.01,0.0,38.0,-7.88,-25.56,-0.01,-0.01,0.0,-6.85,-1.69,6.56,0.53,-0.37,0.15,0.75,12
1441138,-6.9,-1.7,6.52,-0.0,-0.01,-0.01,35.25,-8.06,-25.94,-0.05,-0.01,-0.04,-6.85,-1.69,6.56,0.53,-0.37,0.15,0.75,12
1441178,-6.82,-1.7,6.56,0.0,-0.0,-0.0,37.0,-8.5,-26.0,0.02,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441220,-6.86,-1.74,6.56,-0.0,0.03,0.0,35.94,-8.19,-27.25,-0.01,-0.05,0.0,-6.85,-1.69,6.56,0.53,-0.37,0.15,0.75,12
1441258,-6.9,-1.7,6.52,0.0,-0.01,-0.01,38.0,-7.88,-25.56,-0.05,-0.0,-0.03,-6.85,-1.7,6.55,0.53,-0.37,0.15,0.75,12
1441298,-6.82,-1.7,6.56,0.0,-0.01,-0.01,36.62,-8.25,-25.75,0.02,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441338,-6.79,-1.7,6.56,0.0,0.0,-0.01,37.31,-8.12,-26.75,0.05,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441380,-6.86,-1.7,6.56,-0.0,-0.02,-0.0,38.75,-7.44,-26.94,-0.02,-0.0,0.0,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441418,-6.71,-1.74,6.64,-0.02,-0.01,0.02,38.69,-7.75,-26.94,0.13,-0.04,0.07,-6.84,-1.7,6.56,0.53,-0.37,0.15,0.75,12
1441458,-6.68,-1.81,6.64,0.02,0.16,0.01,36.94,-8.75,-26.38,0.19,-0.12,0.1,-6.86,-1.7,6.54,0.53,-0.37,0.15,0.75,12
1441499,-7.29,-1.58,6.33,-0.02,-0.09,0.01,37.25,-7.56,-27.5,-0.43,0.11,-0.21,-6.86,-1.7,6.54,0.53,-0.37,0.15,0.75,12
1441541,-6.44,-1.74,6.79,-0.06,0.03,0.01,36.5,-7.31,-27.25,0.4,-0.03,0.23,-6.84,-1.71,6.55,0.53,-0.37,0.15,0.75,12
1441579,-6.98,-1.85,6.52,-0.21,0.37,0.17,39.0,-7.5,-25.5,-0.06,-0.13,0.05,-6.92,-1.72,6.47,0.53,-0.38,0.15,0.75,12
