timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
717660,-7.29,-4.93,5.62,-0.93,0.01,-0.05,48.94,15.38,6.94,-0.75,-0.15,-0.08,-6.54,-4.78,5.70,0.85,-0.15,0.44,-0.26,12
717700,-6.87,-5.36,6.35,-0.44,0.04,0.03,48.50,15.38,6.88,-0.62,-0.12,0.43,-6.55,-4.96,5.54,0.85,-0.17,0.44,-0.25,12
717740,-6.68,-5.39,6.28,-0.13,-0.08,0.01,48.44,16.50,7.88,-0.12,-0.36,0.82,-6.55,-5.03,5.46,0.85,-0.17,0.44,-0.25,12
717780,-6.55,-5.36,5.93,-0.03,-0.13,0.02,49.06,15.38,7.69,-0.03,-0.30,0.46,-6.53,-5.05,5.47,0.85,-0.17,0.44,-0.25,12
717820,-6.41,-5.32,5.59,-0.08,-0.04,-0.00,49.31,16.56,8.00,0.10,-0.25,0.09,-6.51,-5.06,5.49,0.85,-0.17,0.44,-0.24,12
717859,-6.37,-5.16,5.47,-0.11,0.01,0.00,47.25,15.56,7.12,0.14,-0.16,-0.00,-6.51,-5.08,5.48,0.85,-0.17,0.44,-0.24,12
717900,-6.41,-5.20,5.51,-0.11,-0.03,0.00,47.31,14.69,8.25,0.09,-0.09,0.05,-6.50,-5.11,5.46,0.85,-0.18,0.44,-0.24,12
717940,-6.41,-5.24,5.59,-0.10,-0.02,0.00,48.38,16.50,7.50,0.09,-0.11,0.14,-6.50,-5.13,5.45,0.85,-0.18,0.44,-0.24,12
717980,-6.33,-5.16,5.62,-0.02,0.06,0.02,47.31,16.19,7.06,0.17,-0.02,0.20,-6.50,-5.15,5.43,0.85,-0.18,0.44,-0.24,12
718019,-6.48,-5.09,5.39,-0.07,0.21,0.17,48.12,15.94,6.44,0.20,0.09,0.19,-6.53,-5.14,5.40,0.85,-0.18,0.44,-0.24,12
718060,-6.21,-5.01,5.55,-0.03,0.17,0.00,48.75,15.62,8.38,0.39,0.11,0.22,-6.61,-5.12,5.33,0.84,-0.18,0.45,-0.24,12
718100,-6.02,-4.86,5.28,0.05,-0.05,-0.30,48.38,16.50,7.50,0.59,0.27,-0.02,-6.62,-5.13,5.30,0.84,-0.18,0.45,-0.24,12
718140,-6.06,-4.93,5.13,0.06,-0.31,-0.71,47.94,16.50,7.81,0.45,0.30,-0.21,-6.51,-5.23,5.34,0.84,-0.18,0.44,-0.25,12
718180,-6.18,-5.51,5.28,0.03,-0.53,-0.86,49.62,16.31,7.38,0.16,0.29,-0.25,-6.26,-5.41,5.45,0.84,-0.19,0.43,-0.26,12
718220,-6.17,-5.82,5.59,-0.03,-0.51,-0.81,48.81,16.88,7.56,-0.22,-0.20,0.00,-5.95,-5.62,5.59,0.84,-0.20,0.42,-0.27,12
718260,-6.21,-6.01,5.86,0.03,-0.33,-0.58,45.44,18.12,4.94,-0.54,-0.21,0.17,-5.67,-5.80,5.69,0.84,-0.21,0.41,-0.28,12
718300,-6.10,-6.05,5.97,0.07,-0.13,-0.26,46.06,18.69,5.69,-0.61,-0.15,0.21,-5.49,-5.90,5.76,0.84,-0.21,0.40,-0.29,12
718340,-5.83,-6.01,5.89,0.10,0.04,0.07,46.88,19.12,5.06,-0.55,-0.17,0.16,-5.43,-5.91,5.80,0.84,-0.21,0.40,-0.29,12
