timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1386322,1.2,-3.64,9.4,-0.07,0.05,0.01,7.38,-4.0,-18.38,-0.14,-0.29,-0.1,1.33,-3.21,9.08,0.52,-0.03,-0.18,0.84,12
1386362,1.36,-3.38,9.59,0.12,0.0,0.03,8.25,-3.94,-18.25,-0.12,-0.43,0.32,1.34,-3.16,9.09,0.52,-0.03,-0.18,0.84,12
1386402,1.39,-2.91,8.53,0.12,-0.04,-0.02,7.81,-4.81,-17.94,0.02,-0.21,0.5,1.34,-3.13,9.11,0.52,-0.03,-0.18,0.84,12
1386442,1.36,-2.91,8.71,-0.07,0.04,-0.01,8.31,-3.44,-16.06,0.06,0.22,-0.59,1.33,-3.16,9.09,0.52,-0.03,-0.18,0.84,12
1386482,1.28,-3.3,9.29,-0.1,0.02,-0.0,8.44,-3.0,-17.94,0.03,0.25,-0.38,1.32,-3.2,9.09,0.52,-0.03,-0.18,0.84,12
1386522,1.32,-3.38,9.52,0.04,-0.01,0.02,4.12,-4.5,-18.81,-0.04,-0.1,0.2,1.33,-3.17,9.09,0.52,-0.03,-0.18,0.84,12
1386562,1.28,-3.14,8.71,0.07,-0.02,-0.02,7.12,-3.44,-17.75,-0.01,-0.2,0.43,1.34,-3.16,9.1,0.52,-0.03,-0.18,0.84,12
1386602,1.28,-3.11,8.94,-0.06,-0.03,-0.02,8.56,-4.0,-16.44,-0.05,0.01,-0.39,1.34,-3.17,9.09,0.52,-0.03,-0.18,0.84,12
1386642,1.43,-3.18,9.36,0.0,0.01,0.04,9.81,-3.81,-17.38,-0.06,0.07,-0.15,1.34,-3.16,9.09,0.52,-0.03,-0.18,0.84,12
1386682,1.51,-3.07,9.05,0.06,-0.01,-0.01,5.62,-2.94,-18.62,0.1,-0.02,0.27,1.35,-3.16,9.1,0.52,-0.03,-0.18,0.84,12
1386722,1.39,-3.14,9.74,-0.09,-0.02,-0.02,7.69,-3.44,-16.94,0.16,0.09,-0.04,1.38,-3.17,9.09,0.52,-0.03,-0.18,0.84,12
1386762,1.62,-3.14,9.82,0.26,-0.16,-0.04,9.19,-4.25,-15.25,0.02,0.03,0.66,1.44,-3.07,9.11,0.52,-0.02,-0.18,0.84,12
1386802,1.47,-3.03,8.75,0.29,-0.08,-0.08,7.38,-4.88,-17.94,0.19,-0.07,0.71,1.48,-2.99,9.13,0.52,-0.02,-0.18,0.84,12
1386842,1.51,-2.72,8.41,0.06,-0.02,-0.01,8.0,-4.56,-17.19,-0.0,-0.04,-0.38,1.47,-2.98,9.14,0.52,-0.02,-0.17,0.84,12
1386882,1.32,-2.99,8.48,-0.1,0.1,-0.03,5.81,-4.06,-19.62,0.04,0.25,-0.73,1.45,-3.03,9.12,0.52,-0.02,-0.17,0.84,12
1386922,1.28,-3.3,9.06,-0.29,0.1,-0.03,7.75,-3.75,-16.56,-0.13,0.04,-0.64,1.41,-3.13,9.09,0.52,-0.02,-0.18,0.84,12
1386962,1.2,-3.53,9.44,-0.26,0.14,-0.0,7.5,-3.38,-18.0,-0.12,-0.16,-0.03,1.36,-3.21,9.07,0.52,-0.03,-0.18,0.84,12
1387002,1.16,-3.53,9.67,-0.09,0.02,0.04,7.06,-4.06,-17.69,-0.16,-0.32,0.37,1.34,-3.23,9.07,0.52,-0.03,-0.18,0.84,12
1387042,1.47,-3.18,9.13,0.11,0.06,0.08,6.94,-4.88,-17.69,-0.18,-0.3,0.6,1.32,-3.2,9.09,0.52,-0.03,-0.18,0.84,12
1387083,1.36,-3.03,8.79,0.05,-0.02,-0.03,6.88,-2.31,-17.06,0.15,0.01,0.05,1.33,-3.19,9.08,0.52,-0.03,-0.18,0.84,12
1387123,1.36,-2.99,8.75,-0.03,0.02,0.01,8.94,-3.31,-17.5,0.03,0.16,-0.29,1.3,-3.2,9.08,0.52,-0.03,-0.18,0.84,12
1387163,1.39,-2.99,8.94,-0.06,0.06,0.07,8.88,-3.0,-17.88,0.05,0.21,-0.33,1.28,-3.22,9.08,0.52,-0.03,-0.18,0.84,12
1387203,1.36,-3.03,9.18,-0.05,0.06,-0.01,8.06,-3.06,-18.0,0.11,0.23,-0.14,1.27,-3.24,9.07,0.52,-0.03,-0.18,0.84,12
1387243,1.28,-3.18,9.14,0.0,-0.04,-0.03,8.0,-4.25,-17.19,0.08,0.21,0.1,1.29,-3.24,9.07,0.52,-0.03,-0.18,0.84,12
1387283,1.36,-3.26,9.29,-0.03,-0.02,-0.0,7.19,-3.12,-17.31,-0.01,0.06,0.06,1.3,-3.26,9.06,0.52,-0.03,-0.18,0.84,12
1387323,1.51,-3.45,9.9,0.13,-0.12,-0.03,7.06,-4.06,-17.69,0.05,-0.0,0.23,1.36,-3.18,9.09,0.52,-0.03,-0.18,0.84,12
1387363,1.24,-3.18,8.75,0.28,0.03,-0.12,7.38,-3.38,-18.75,0.15,-0.27,0.82,1.33,-3.08,9.12,0.52,-0.03,-0.18,0.84,12
1387403,1.36,-2.95,8.83,0.25,0.14,0.18,6.25,-5.0,-16.25,-0.09,-0.11,-0.37,1.26,-3.01,9.16,0.52,-0.03,-0.17,0.84,12
1387443,1.51,-2.8,9.09,0.17,0.15,0.19,9.0,-4.19,-16.38,0.1,0.05,-0.33,1.18,-2.95,9.18,0.51,-0.03,-0.17,0.84,12
1387483,1.59,-2.68,9.32,0.19,0.15,0.02,8.31,-3.94,-17.88,0.33,0.15,-0.08,1.12,-2.89,9.21,0.51,-0.03,-0.16,0.84,12
1387523,1.36,-2.57,9.14,0.18,0.21,-0.07,8.88,-3.88,-17.5,0.46,0.21,0.11,1.05,-2.84,9.23,0.51,-0.03,-0.16,0.84,12
1387563,1.36,-2.65,9.02,0.15,0.22,-0.15,8.75,-5.06,-17.0,0.31,0.27,-0.1,0.96,-2.77,9.27,0.52,-0.03,-0.15,0.84,12
1387603,1.2,-2.61,8.87,0.14,0.38,-0.13,10.56,-5.56,-16.44,0.39,0.12,-0.25,0.83,-2.73,9.3,0.52,-0.03,-0.15,0.84,12
1387643,1.05,-2.61,8.91,0.08,0.48,-0.14,10.25,-5.31,-16.12,0.38,0.12,-0.43,0.66,-2.7,9.31,0.52,-0.04,-0.14,0.84,12
1387683,0.59,-2.91,9.48,-0.14,0.45,-0.2,10.12,-4.62,-17.62,0.39,0.09,-0.41,0.52,-2.75,9.3,0.53,-0.05,-0.14,0.84,12
1387723,0.52,-3.03,9.48,-0.07,0.4,-0.3,11.38,-5.5,-16.69,0.07,-0.16,0.18,0.39,-2.75,9.31,0.53,-0.06,-0.13,0.83,12
1387766,0.29,-2.88,9.18,0.13,0.47,-0.26,11.94,-5.12,-16.31,0.12,-0.28,0.17,0.24,-2.7,9.33,0.54,-0.06,-0.13,0.83,12
1387803,-0.14,-2.72,8.87,0.06,0.53,-0.22,10.44,-6.38,-16.75,0.04,-0.17,-0.16,0.09,-2.7,9.33,0.54,-0.07,-0.12,0.83,12
1387843,-0.41,-2.84,8.91,-0.17,0.28,-0.14,12.19,-4.75,-17.69,-0.22,-0.02,-0.46,0.02,-2.76,9.31,0.55,-0.08,-0.12,0.82,12
1387883,-0.37,-2.99,9.02,-0.25,0.12,-0.12,11.81,-4.81,-17.44,-0.43,-0.08,-0.41,-0.01,-2.87,9.27,0.55,-0.08,-0.12,0.82,12
1387923,-0.1,-3.11,9.4,-0.29,0.14,0.01,13.12,-4.69,-17.25,-0.36,-0.12,-0.25,-0.05,-2.96,9.25,0.55,-0.09,-0.12,0.82,12
1387963,0.02,-2.84,9.06,-0.18,0.13,0.04,11.44,-4.56,-17.12,-0.04,-0.14,0.15,-0.1,-3.03,9.22,0.55,-0.09,-0.13,0.82,12
1388003,-0.06,-2.38,7.68,-0.29,0.06,-0.01,12.0,-4.88,-16.31,0.12,0.19,-0.16,-0.11,-3.16,9.17,0.55,-0.09,-0.13,0.82,12
1388043,-0.1,-2.49,7.48,-0.57,-0.03,0.05,13.0,-3.88,-16.19,0.05,0.78,-1.49,-0.12,-3.41,9.08,0.55,-0.1,-0.14,0.82,12
1388083,-0.06,-2.91,8.98,-1.11,-0.08,0.07,10.38,-2.12,-15.12,0.03,0.91,-1.59,-0.12,-3.78,8.91,0.55,-0.11,-0.15,0.82,12
1388124,0.32,-3.53,10.36,-0.85,0.08,0.07,10.94,-1.5,-14.75,0.05,0.87,0.07,-0.18,-4.02,8.81,0.54,-0.12,-0.17,0.81,12
1388164,-0.29,-4.06,9.94,-0.32,0.25,-0.05,9.0,-1.0,-16.12,0.5,0.5,1.55,-0.27,-4.09,8.77,0.54,-0.13,-0.17,0.81,12
1388204,-0.71,-4.79,10.51,-0.07,0.41,-0.2,11.38,-1.19,-14.75,-0.02,0.02,1.16,-0.41,-4.12,8.75,0.54,-0.13,-0.17,0.81,12
1388244,-0.56,-4.91,9.25,0.6,0.72,-0.01,11.5,-1.81,-13.62,-0.3,-0.68,1.76,-0.66,-3.8,8.88,0.55,-0.14,-0.16,0.81,12
1388288,-1.13,-3.11,6.68,1.13,0.84,0.08,12.56,-2.25,-14.5,0.1,-1.11,0.37,-0.97,-3.47,8.98,0.55,-0.14,-0.14,0.81,12
1388324,-1.67,-2.15,6.95,0.56,0.84,0.16,10.88,-2.38,-14.75,-0.16,0.36,-2.3,-1.27,-3.3,9.01,0.56,-0.15,-0.12,0.81,12
1388364,-1.82,-2.68,7.72,-0.38,0.52,0.11,12.06,-1.69,-15.38,-0.39,1.16,-2.06,-1.42,-3.56,8.88,0.56,-0.16,-0.1,0.81,12
1388404,-1.63,-4.45,9.36,-1.29,0.12,-0.36,11.75,-0.94,-12.88,-0.4,0.88,-1.16,-1.42,-3.95,8.71,0.56,-0.17,-0.12,0.8,12
1388444,-1.48,-4.75,9.09,-0.5,0.17,-0.16,8.75,1.94,-17.38,-0.21,-0.5,0.65,-1.48,-4.15,8.6,0.56,-0.19,-0.13,0.8,12
1388485,-1.67,-4.98,8.98,-0.74,0.22,0.09,9.19,3.12,-17.81,0.0,-0.61,0.5,-1.56,-4.38,8.46,0.56,-0.2,-0.14,0.79,12
1388524,-1.32,-4.98,8.71,-0.6,0.09,0.23,9.88,4.94,-17.81,-0.11,-0.6,0.52,-1.64,-4.55,8.36,0.55,-0.21,-0.15,0.79,12
1388564,-1.32,-4.68,8.13,-0.49,0.16,0.11,10.5,5.88,-17.38,0.32,-0.44,0.36,-1.7,-4.7,8.26,0.55,-0.21,-0.15,0.79,12
1388608,-1.21,-4.48,7.72,-0.38,0.17,0.01,7.75,8.69,-20.06,0.37,0.03,-0.12,-1.77,-4.84,8.16,0.55,-0.22,-0.16,0.79,12
1388645,-1.4,-7.21,10.05,-0.78,0.35,0.11,8.69,10.81,-21.5,0.56,0.35,-0.45,-1.91,-5.11,7.96,0.54,-0.23,-0.16,0.79,12
1388685,-1.94,-7.86,10.55,-0.57,0.46,0.21,9.31,12.0,-21.5,0.51,-2.1,2.09,-2.16,-5.13,7.88,0.54,-0.25,-0.17,0.79,12
1388725,-2.66,-5.71,8.41,0.56,0.78,0.44,11.69,10.06,-18.94,0.23,-2.72,2.67,-2.47,-4.94,7.93,0.54,-0.26,-0.16,0.79,12
1388765,-2.93,-4.06,6.98,0.36,0.45,0.15,10.38,10.06,-21.25,-0.2,-0.77,0.48,-2.61,-4.87,7.94,0.54,-0.26,-0.14,0.79,12
1388806,-2.93,-4.52,7.6,-0.26,0.11,0.04,12.12,12.19,-20.06,-0.32,0.8,-0.95,-2.62,-4.97,7.87,0.54,-0.27,-0.14,0.79,12
1388845,-2.7,-5.25,8.02,-0.36,-0.05,0.04,11.62,11.31,-20.44,-0.31,0.45,-0.27,-2.62,-5.05,7.81,0.53,-0.27,-0.15,0.79,12
1388885,-2.74,-5.41,8.02,-0.08,-0.11,0.09,12.25,12.44,-19.69,-0.09,-0.2,0.21,-2.6,-5.07,7.81,0.53,-0.27,-0.15,0.79,12
1388925,-2.66,-5.25,7.91,-0.04,-0.09,0.09,12.0,12.5,-21.19,-0.14,-0.34,0.21,-2.6,-5.08,7.81,0.53,-0.27,-0.15,0.79,12
1388966,-2.66,-5.14,7.91,-0.04,0.01,0.09,11.81,12.56,-22.31,-0.06,-0.17,0.1,-2.61,-5.09,7.81,0.53,-0.27,-0.15,0.79,12
