timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1372343,-3.85,-3.59,8.14,-0.11,-0.06,0.02,32.75,2.31,-22.06,-0.23,-0.2,-0.13,-3.62,-3.38,8.27,0.57,-0.26,-0.03,0.78,12
1372383,-3.66,-3.86,8.3,0.03,0.01,-0.06,33.69,3.06,-22.38,-0.05,-0.46,0.02,-3.61,-3.39,8.27,0.57,-0.26,-0.03,0.78,12
1372423,-3.54,-3.28,8.3,0.07,-0.05,-0.13,32.81,2.31,-21.69,0.04,0.11,0.01,-3.58,-3.39,8.29,0.57,-0.26,-0.03,0.78,12
1372463,-3.47,-3.51,8.26,-0.01,-0.08,-0.03,32.88,2.94,-21.75,0.08,0.19,0.15,-3.55,-3.39,8.3,0.57,-0.26,-0.03,0.78,12
1372503,-3.32,-3.66,8.04,0.05,0.01,0.09,33.12,2.69,-22.81,0.24,-0.29,-0.27,-3.55,-3.38,8.3,0.57,-0.26,-0.03,0.78,12
1372543,-3.62,-3.43,8.26,0.12,0.13,0.06,33.5,1.81,-22.69,-0.02,-0.11,-0.04,-3.6,-3.33,8.3,0.57,-0.26,-0.03,0.78,12
1372583,-3.93,-3.09,8.41,0.03,-0.09,0.02,34.12,2.75,-22.25,-0.32,0.22,0.1,-3.6,-3.31,8.31,0.57,-0.26,-0.03,0.78,12
1372624,-3.35,-3.55,8.46,-0.11,-0.03,0.11,34.75,2.12,-20.38,0.16,0.25,-0.09,-3.59,-3.34,8.31,0.57,-0.26,-0.03,0.78,12
1372664,-3.66,-3.32,8.22,-0.02,0.11,0.03,34.38,3.31,-21.19,-0.04,0.02,-0.07,-3.62,-3.34,8.29,0.57,-0.26,-0.03,0.78,12
1372704,-3.77,-3.24,8.34,-0.04,-0.06,-0.03,35.62,3.44,-21.75,-0.16,0.11,0.05,-3.62,-3.35,8.29,0.57,-0.26,-0.03,0.78,12
1372744,-3.62,-3.28,8.38,-0.1,-0.06,-0.04,33.25,2.38,-22.0,-0.03,0.09,0.09,-3.59,-3.38,8.29,0.57,-0.26,-0.03,0.78,12
1372784,-3.39,-3.7,8.22,-0.08,-0.13,-0.02,32.44,2.56,-21.38,-0.19,-0.05,-0.22,-3.55,-3.42,8.29,0.57,-0.26,-0.03,0.78,12
1372824,-3.51,-3.51,8.42,0.01,-0.01,-0.03,36.12,2.56,-20.94,0.02,-0.08,0.12,-3.52,-3.43,8.3,0.57,-0.26,-0.04,0.78,12
1372864,-3.35,-3.39,8.41,-0.01,-0.09,0.02,34.94,1.94,-21.75,0.16,0.03,0.11,-3.52,-3.42,8.3,0.57,-0.26,-0.04,0.78,12
1372904,-3.28,-3.55,8.34,0.01,0.09,0.03,32.94,4.44,-22.56,0.25,-0.13,0.04,-3.53,-3.41,8.3,0.57,-0.26,-0.04,0.78,12
1372944,-3.54,-3.39,8.3,0.02,-0.07,-0.03,34.31,2.75,-21.12,-0.24,0.01,-0.16,-3.53,-3.41,8.3,0.57,-0.26,-0.03,0.78,12
1372984,-3.35,-3.43,8.41,0.0,-0.04,0.0,34.81,3.38,-21.12,0.16,-0.03,0.1,-3.51,-3.41,8.31,0.57,-0.26,-0.04,0.78,12
1373024,-3.51,-3.36,8.38,0.0,0.04,0.01,31.5,2.25,-21.88,0.01,0.05,0.06,-3.52,-3.41,8.31,0.57,-0.26,-0.04,0.78,12
1373064,-3.47,-3.43,8.26,-0.01,-0.05,-0.01,33.31,3.31,-22.06,0.04,-0.03,-0.05,-3.51,-3.41,8.31,0.57,-0.26,-0.04,0.78,12
1373104,-3.62,-3.39,8.3,0.0,0.04,-0.02,33.5,2.94,-20.94,0.04,0.01,-0.02,-3.51,-3.41,8.31,0.57,-0.26,-0.04,0.78,12
1373144,-3.28,-3.24,8.41,-0.14,-0.13,0.01,34.5,3.0,-20.44,0.2,0.2,0.1,-3.48,-3.44,8.31,0.57,-0.26,-0.04,0.78,12
1373184,-3.32,-3.43,8.38,-0.1,-0.04,0.02,33.25,3.56,-22.81,0.15,0.04,0.07,-3.47,-3.47,8.3,0.57,-0.26,-0.04,0.78,12
1373224,-3.77,-3.47,8.07,-0.11,-0.06,-0.05,33.88,3.31,-21.62,-0.32,0.04,-0.22,-3.45,-3.51,8.29,0.57,-0.26,-0.04,0.78,12
1373265,-3.12,-3.55,8.64,-0.11,-0.23,-0.12,32.62,4.06,-21.44,-0.48,-0.14,-0.12,-3.38,-3.56,8.3,0.57,-0.26,-0.05,0.78,12
1373304,-3.24,-3.51,8.34,-0.14,-0.12,-0.13,32.25,4.94,-21.5,0.07,0.11,0.03,-3.31,-3.62,8.3,0.57,-0.26,-0.05,0.78,12
1373345,-3.81,-3.43,8.45,-0.35,-0.13,-0.29,33.06,4.38,-21.81,-0.57,0.31,0.18,-3.24,-3.74,8.27,0.57,-0.26,-0.06,0.78,12
1373384,-4.04,-3.7,8.18,-0.44,-0.63,-0.36,32.0,5.0,-23.06,-1.01,0.23,-0.08,-3.03,-3.93,8.27,0.57,-0.26,-0.07,0.77,12
1373425,-1.63,-4.35,8.8,-0.42,-0.91,-0.37,29.19,4.94,-21.56,-0.58,-0.18,-0.15,-2.7,-4.1,8.3,0.58,-0.25,-0.09,0.77,12
1373464,-2.09,-5.16,9.22,-0.51,-0.12,-0.35,29.69,6.19,-21.94,0.44,-0.84,0.98,-2.53,-4.31,8.24,0.58,-0.25,-0.1,0.77,12
1373505,-2.7,-4.62,8.38,0.15,-0.22,-0.1,29.88,6.56,-23.75,-0.25,-0.29,0.11,-2.45,-4.33,8.27,0.58,-0.25,-0.11,0.77,12
1373545,-2.09,-4.35,8.72,-0.44,-0.52,-0.17,28.31,6.12,-22.5,0.19,0.06,0.45,-2.28,-4.41,8.27,0.58,-0.24,-0.11,0.77,12
