timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
735655,-6.29,-2.14,7.34,-0.01,-0.24,-0.04,45.12,12.50,-6.12,-0.17,-0.07,-0.10,-6.12,-2.07,7.45,0.91,-0.04,0.35,-0.21,12
735695,-6.21,-2.10,7.38,-0.05,-0.31,-0.05,44.62,11.31,-5.38,-0.19,-0.01,-0.13,-6.02,-2.09,7.52,0.92,-0.04,0.34,-0.21,12
735735,-6.10,-2.10,7.46,-0.09,-0.40,-0.10,44.19,10.94,-5.06,-0.20,0.03,-0.14,-5.91,-2.13,7.60,0.92,-0.04,0.34,-0.21,12
735775,-5.91,-2.41,7.92,0.06,-0.38,-0.02,45.00,12.12,-3.94,-0.14,-0.26,0.24,-5.77,-2.15,7.69,0.92,-0.05,0.33,-0.21,12
735814,-5.68,-2.25,7.92,0.15,-0.30,-0.00,43.56,11.88,-7.00,-0.01,-0.14,0.15,-5.67,-2.11,7.77,0.92,-0.04,0.32,-0.21,12
735855,-5.56,-2.06,7.81,0.05,-0.27,-0.05,43.94,11.62,-7.31,0.02,0.03,-0.04,-5.59,-2.09,7.84,0.92,-0.04,0.32,-0.21,12
735895,-5.53,-2.14,7.96,0.05,-0.20,-0.00,44.00,11.94,-6.94,-0.00,-0.05,0.07,-5.52,-2.09,7.89,0.93,-0.04,0.31,-0.21,12
735935,-5.45,-2.25,8.08,0.07,-0.07,0.04,42.75,11.19,-6.38,0.04,-0.19,0.16,-5.49,-2.06,7.92,0.93,-0.04,0.31,-0.21,12
735975,-5.45,-2.18,8.00,0.06,-0.02,0.03,44.81,12.00,-7.56,0.04,-0.14,0.07,-5.48,-2.03,7.93,0.93,-0.04,0.31,-0.21,12
736015,-5.49,-2.06,7.96,0.02,-0.02,0.00,44.69,10.81,-7.50,-0.00,-0.03,0.02,-5.48,-2.03,7.94,0.93,-0.04,0.31,-0.21,12
736055,-5.53,-2.06,7.96,-0.01,-0.03,-0.00,42.44,10.94,-7.81,-0.05,-0.03,0.01,-5.48,-2.03,7.95,0.93,-0.04,0.31,-0.21,12
736096,-5.49,-2.18,8.08,-0.01,-0.03,0.00,43.31,11.81,-5.56,-0.03,-0.14,0.12,-5.46,-2.04,7.95,0.93,-0.04,0.31,-0.21,12
736135,-5.49,-2.14,8.04,0.03,0.02,0.02,42.56,10.94,-7.12,-0.02,-0.11,0.08,-5.47,-2.02,7.96,0.93,-0.04,0.31,-0.21,12
736175,-5.49,-2.06,8.00,0.05,0.02,0.02,41.19,12.00,-8.00,-0.01,-0.05,0.05,-5.48,-2.01,7.95,0.93,-0.04,0.31,-0.21,12
736215,-5.53,-2.02,7.96,-0.01,-0.01,0.00,42.81,11.25,-8.19,-0.05,-0.02,0.01,-5.48,-2.01,7.95,0.93,-0.04,0.31,-0.21,12
736256,-5.45,-2.02,8.12,0.08,-0.00,0.03,43.44,11.94,-7.75,0.05,0.08,0.12,-5.50,-2.10,8.00,0.93,-0.04,0.31,-0.21,12
736295,-5.37,-1.95,8.15,0.12,0.08,0.00,44.44,12.25,-7.25,0.14,0.11,0.14,-5.52,-2.05,8.01,0.93,-0.04,0.31,-0.21,12
736335,-5.64,-1.95,7.92,0.12,0.06,-0.00,43.25,11.62,-8.50,-0.11,0.07,-0.08,-5.53,-2.02,8.01,0.93,-0.04,0.31,-0.21,12
736375,-5.75,-1.98,7.73,0.06,-0.09,0.01,42.94,11.56,-7.75,-0.24,0.01,-0.29,-5.52,-1.99,8.02,0.93,-0.03,0.31,-0.21,12
736417,-5.56,-2.10,8.08,0.19,-0.14,0.06,42.62,10.88,-6.69,-0.09,-0.16,0.02,-5.48,-1.94,8.06,0.93,-0.03,0.31,-0.21,12
736456,-5.30,-2.02,8.35,0.42,0.01,0.15,43.50,11.25,-6.56,0.17,-0.23,0.24,-5.47,-1.80,8.10,0.93,-0.03,0.30,-0.21,12
736496,-5.34,-1.71,8.27,0.48,0.16,0.13,42.38,10.62,-8.19,0.19,-0.11,0.17,-5.52,-1.60,8.10,0.93,-0.02,0.30,-0.21,12
736536,-5.37,-1.45,8.08,0.34,0.21,0.08,40.81,10.31,-9.06,0.22,0.01,-0.01,-5.59,-1.46,8.09,0.93,-0.01,0.30,-0.21,12
736578,-5.79,-1.26,7.70,0.15,0.11,0.03,41.62,10.81,-7.19,-0.16,0.12,-0.37,-5.63,-1.38,8.06,0.93,-0.00,0.31,-0.21,12
736616,-5.95,-1.30,7.73,-0.06,-0.04,-0.01,44.25,9.56,-6.44,-0.31,0.10,-0.33,-5.63,-1.40,8.06,0.93,-0.00,0.31,-0.21,12
736656,-5.83,-1.30,7.89,-0.07,-0.19,-0.04,44.19,9.88,-7.19,-0.25,0.12,-0.21,-5.59,-1.42,8.09,0.93,-0.00,0.31,-0.21,12
736696,-5.60,-1.33,8.04,-0.06,-0.21,-0.04,42.19,9.81,-8.50,-0.09,0.12,-0.10,-5.51,-1.45,8.14,0.93,-0.01,0.30,-0.21,12
736738,-5.49,-1.45,8.12,-0.09,-0.18,-0.02,43.25,10.44,-7.69,-0.04,0.04,-0.05,-5.45,-1.48,8.17,0.93,-0.01,0.30,-0.21,12
736776,-5.34,-1.49,8.27,-0.08,-0.13,-0.01,44.69,10.56,-7.12,0.07,0.03,0.07,-5.41,-1.52,8.20,0.93,-0.01,0.30,-0.21,12
736816,-5.30,-1.56,8.34,0.05,-0.04,-0.00,42.12,9.81,-8.88,0.09,-0.05,0.13,-5.38,-1.52,8.21,0.93,-0.01,0.29,-0.21,12
736856,-5.37,-1.52,8.23,0.04,0.01,-0.00,41.19,9.75,-9.00,0.02,-0.03,0.01,-5.39,-1.49,8.22,0.93,-0.01,0.29,-0.21,12
736896,-5.41,-1.52,8.23,0.23,0.01,0.07,43.00,8.94,-8.00,-0.02,-0.10,0.00,-5.39,-1.42,8.23,0.93,-0.01,0.29,-0.21,12
736936,-5.53,-1.45,8.27,0.55,0.01,0.17,41.81,9.44,-7.81,-0.11,-0.22,0.02,-5.41,-1.23,8.25,0.93,-0.00,0.29,-0.21,12
736976,-5.45,-1.11,8.12,0.44,-0.02,0.12,43.31,9.31,-9.06,-0.04,-0.07,-0.16,-5.41,-1.03,8.27,0.93,0.01,0.29,-0.21,12
737016,-5.45,-0.80,8.00,0.02,-0.06,0.00,41.44,8.88,-9.62,-0.06,0.19,-0.29,-5.39,-0.98,8.29,0.93,0.01,0.29,-0.21,12
737056,-5.37,-0.72,8.04,-0.21,-0.07,-0.07,43.12,9.88,-8.06,-0.00,0.34,-0.26,-5.37,-1.06,8.30,0.93,0.01,0.29,-0.21,12
737096,-5.41,-1.11,8.19,-0.28,-0.03,-0.11,42.50,8.62,-8.06,-0.07,0.06,-0.10,-5.34,-1.16,8.29,0.93,0.01,0.29,-0.21,12
737136,-5.34,-1.03,7.96,-0.76,-0.11,-0.28,42.38,9.25,-9.19,-0.03,0.39,-0.32,-5.30,-1.41,8.28,0.93,-0.00,0.29,-0.21,12
737176,-5.34,-1.49,8.35,-0.22,-0.12,-0.03,44.94,10.62,-8.56,-0.09,0.12,0.07,-5.25,-1.61,8.27,0.93,-0.02,0.29,-0.21,12
737216,-5.37,-1.95,8.69,0.02,-0.02,-0.03,42.75,11.31,-8.50,-0.14,-0.36,0.39,-5.23,-1.59,8.30,0.93,-0.02,0.29,-0.21,12
737256,-5.34,-1.75,8.42,0.13,0.02,0.01,42.69,10.44,-8.12,-0.09,-0.19,0.13,-5.24,-1.56,8.29,0.93,-0.02,0.29,-0.22,12
737296,-5.41,-1.68,8.43,0.55,0.03,0.19,42.19,11.00,-9.31,-0.14,-0.32,0.11,-5.27,-1.36,8.31,0.93,-0.01,0.29,-0.22,12
737336,-5.22,-1.22,8.12,0.25,0.03,0.08,41.94,9.56,-9.94,0.05,-0.01,-0.21,-5.27,-1.21,8.33,0.93,-0.00,0.28,-0.21,12
737376,-5.26,-1.03,8.15,-0.06,-0.03,-0.04,43.25,9.31,-9.44,0.02,0.18,-0.18,-5.27,-1.21,8.33,0.93,0.00,0.28,-0.21,12
737416,-5.30,-1.14,8.19,-0.16,-0.08,-0.08,42.94,9.25,-8.75,-0.05,0.13,-0.14,-5.25,-1.27,8.34,0.93,-0.00,0.28,-0.22,12
737457,-5.26,-1.26,8.35,-0.15,-0.08,-0.07,41.06,10.06,-10.12,-0.04,0.08,0.00,-5.22,-1.34,8.34,0.93,-0.01,0.28,-0.22,12
737497,-5.22,-1.37,8.39,-0.09,-0.05,-0.04,42.75,9.62,-9.88,-0.02,0.01,0.03,-5.20,-1.38,8.35,0.93,-0.01,0.28,-0.22,12
737538,-5.14,-1.37,8.38,-0.12,0.01,-0.03,39.50,9.69,-11.00,0.05,0.04,0.04,-5.20,-1.41,8.34,0.93,-0.01,0.28,-0.22,12
737577,-5.22,-1.41,8.27,-0.20,-0.01,-0.05,40.88,10.00,-8.38,-0.02,0.08,-0.06,-5.20,-1.49,8.33,0.93,-0.01,0.28,-0.22,12
737617,-5.22,-1.60,8.46,-0.04,-0.02,-0.01,41.81,9.88,-10.75,-0.03,-0.07,0.13,-5.19,-1.53,8.33,0.93,-0.02,0.28,-0.22,12
737657,-5.14,-1.56,8.34,-0.04,0.02,-0.03,43.75,10.31,-10.19,0.05,-0.02,0.02,-5.20,-1.55,8.33,0.93,-0.02,0.28,-0.22,12
737698,-5.18,-1.52,8.27,-0.08,0.03,-0.03,41.19,10.62,-9.75,0.02,0.05,-0.04,-5.20,-1.57,8.31,0.93,-0.02,0.28,-0.22,12
737737,-5.26,-1.68,8.43,0.15,0.03,0.05,42.50,9.81,-8.81,-0.05,-0.13,0.11,-5.21,-1.55,8.31,0.93,-0.02,0.28,-0.22,12
737777,-5.22,-1.45,8.15,-0.01,0.04,0.00,42.25,8.94,-9.88,0.00,0.08,-0.15,-5.22,-1.53,8.30,0.93,-0.02,0.28,-0.22,12
737817,-5.30,-1.45,8.19,-0.06,-0.04,-0.02,41.19,10.38,-9.44,-0.09,0.11,-0.11,-5.21,-1.55,8.30,0.93,-0.02,0.28,-0.22,12
737858,-5.22,-1.52,8.27,-0.12,-0.01,-0.03,41.56,9.50,-9.31,-0.02,0.08,-0.04,-5.20,-1.60,8.30,0.93,-0.02,0.28,-0.22,12
737898,-5.26,-1.60,8.27,-0.06,-0.03,-0.02,41.31,10.88,-9.00,-0.06,0.02,-0.04,-5.20,-1.62,8.30,0.93,-0.02,0.28,-0.22,12
737938,-5.22,-1.60,8.23,-0.06,-0.11,-0.02,42.94,10.19,-9.19,-0.05,0.05,-0.09,-5.16,-1.66,8.32,0.93,-0.02,0.28,-0.22,12
737978,-5.18,-1.64,8.30,-0.04,-0.04,0.03,42.19,11.00,-9.31,-0.04,0.02,-0.01,-5.14,-1.66,8.32,0.93,-0.02,0.28,-0.22,12
738018,-5.03,-1.64,8.46,-0.01,0.02,0.01,41.75,10.94,-9.38,0.12,0.02,0.14,-5.15,-1.66,8.32,0.93,-0.02,0.28,-0.22,12
738057,-5.18,-1.68,8.27,-0.02,0.03,-0.01,41.38,10.56,-8.31,-0.02,-0.01,-0.05,-5.16,-1.67,8.32,0.93,-0.02,0.28,-0.22,12
738098,-5.22,-1.68,8.27,-0.01,-0.01,0.00,41.69,11.56,-10.12,-0.06,-0.01,-0.04,-5.16,-1.67,8.31,0.93,-0.02,0.28,-0.22,12
738138,-5.11,-1.64,8.35,-0.02,0.01,-0.00,43.56,11.69,-9.50,0.10,-0.05,0.06,-5.20,-1.59,8.28,0.93,-0.03,0.28,-0.22,12
738178,-5.11,-1.68,8.30,0.00,0.04,-0.01,42.31,10.38,-8.19,0.10,-0.09,0.03,-5.20,-1.59,8.28,0.93,-0.02,0.28,-0.22,12
738217,-5.26,-1.68,8.23,0.00,0.00,-0.01,43.38,11.62,-7.69,-0.06,-0.07,-0.04,-5.20,-1.61,8.27,0.93,-0.02,0.28,-0.22,12
738258,-5.22,-1.68,8.23,-0.04,-0.04,-0.01,41.12,9.75,-9.38,-0.04,-0.05,-0.05,-5.18,-1.62,8.28,0.93,-0.02,0.28,-0.22,12
738298,-5.18,-1.64,8.27,-0.03,-0.03,-0.01,41.88,10.62,-8.25,-0.01,0.01,-0.01,-5.17,-1.65,8.28,0.93,-0.03,0.28,-0.22,12
738338,-5.14,-1.68,8.30,-0.02,-0.03,0.00,43.12,10.75,-8.44,0.02,-0.02,0.03,-5.16,-1.66,8.28,0.93,-0.03,0.28,-0.22,12
738378,-5.14,-1.71,8.31,-0.01,-0.03,0.01,43.44,11.62,-7.38,0.01,-0.04,0.03,-5.15,-1.67,8.28,0.93,-0.03,0.28,-0.21,12
738418,-5.07,-1.68,8.35,-0.02,-0.02,0.01,41.88,9.25,-9.94,0.08,0.00,0.05,-5.15,-1.68,8.30,0.93,-0.03,0.28,-0.21,12
738458,-5.11,-1.68,8.35,-0.02,0.02,0.02,43.00,10.19,-8.75,0.04,0.00,0.05,-5.14,-1.68,8.30,0.93,-0.03,0.28,-0.21,12
738499,-5.14,-1.71,8.31,-0.02,0.02,0.01,41.62,11.00,-10.06,0.02,-0.03,0.01,-5.16,-1.69,8.30,0.93,-0.03,0.28,-0.21,12
738539,-5.14,-1.71,8.31,0.01,-0.01,-0.00,42.69,11.62,-9.31,0.01,-0.02,0.01,-5.15,-1.70,8.30,0.93,-0.03,0.28,-0.21,12
738579,-5.14,-1.71,8.31,-0.01,-0.01,-0.01,42.69,11.31,-8.88,0.00,-0.01,0.01,-5.14,-1.70,8.30,0.93,-0.03,0.28,-0.21,12
738619,-5.14,-1.75,8.31,0.01,-0.00,0.01,40.12,10.31,-10.25,0.00,-0.05,0.01,-5.14,-1.70,8.30,0.93,-0.03,0.28,-0.21,12
738659,-5.14,-1.71,8.31,0.00,-0.00,-0.01,41.81,10.94,-8.94,-0.01,-0.00,0.00,-5.13,-1.71,8.30,0.93,-0.03,0.28,-0.21,12
738699,-5.22,-1.71,8.27,0.00,-0.03,-0.00,41.88,10.94,-8.62,-0.09,0.00,-0.04,-5.13,-1.72,8.30,0.93,-0.03,0.28,-0.21,12
738739,-5.14,-1.68,8.27,-0.01,-0.06,-0.01,42.12,10.44,-9.31,-0.02,0.04,-0.04,-5.12,-1.72,8.31,0.93,-0.03,0.28,-0.21,12
738779,-5.11,-1.71,8.31,-0.03,-0.05,-0.02,42.69,11.00,-8.88,0.00,0.01,-0.01,-5.11,-1.73,8.32,0.93,-0.03,0.28,-0.21,12
738819,-5.07,-1.79,8.43,-0.00,-0.00,-0.00,41.62,11.25,-10.06,0.04,-0.06,0.10,-5.10,-1.73,8.32,0.94,-0.03,0.28,-0.21,12
738859,-5.11,-1.71,8.27,0.01,-0.00,-0.00,40.94,10.56,-8.38,-0.00,0.02,-0.05,-5.10,-1.73,8.32,0.93,-0.03,0.28,-0.21,12
738899,-5.07,-1.71,8.34,0.00,-0.02,0.00,41.25,10.62,-9.44,0.03,0.03,0.02,-5.09,-1.74,8.32,0.94,-0.03,0.28,-0.21,12
738939,-5.07,-1.75,8.34,0.03,0.02,0.01,41.38,11.81,-9.44,0.03,-0.03,0.02,-5.09,-1.73,8.33,0.94,-0.03,0.28,-0.21,12
738979,-5.18,-1.87,8.46,0.16,0.12,0.09,41.38,11.81,-9.44,-0.05,-0.20,0.15,-5.13,-1.67,8.31,0.93,-0.03,0.28,-0.21,12
