timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1079202,0.02,-0.18,8.93,0.04,0.26,-0.02,25.06,12.06,-19.56,-2.92,-1.05,0.52,-1.51,-0.77,9.48,0.89,-0.0,0.09,-0.44,12
1079243,-2.09,-0.91,9.51,-0.04,-0.16,0.07,25.06,12.06,-19.56,-0.5,-0.15,0.03,-1.59,-0.76,9.48,0.89,-0.0,0.09,-0.44,12
1079283,-1.94,-1.06,9.73,-0.04,-0.07,0.11,31.38,13.06,-16.69,-0.4,-0.3,0.25,-1.54,-0.77,9.48,0.89,-0.0,0.09,-0.44,12
1079324,-1.71,-0.8,9.74,0.06,-0.11,0.02,30.19,13.94,-19.44,0.4,0.12,0.37,-1.53,-0.77,9.48,0.9,-0.0,0.09,-0.44,12
1079362,-1.36,-0.61,9.62,0.02,-0.1,0.02,32.31,12.94,-19.44,-0.23,-0.05,0.24,-1.48,-0.74,9.5,0.9,-0.0,0.09,-0.44,12
1079403,-1.48,-0.72,9.55,0.01,-0.2,0.04,28.69,13.5,-19.94,-0.05,0.02,0.04,-1.42,-0.73,9.51,0.9,-0.01,0.08,-0.44,12
1079443,-1.32,-0.72,9.43,0.06,-0.19,0.02,29.31,12.0,-17.94,0.04,0.0,-0.08,-1.36,-0.72,9.52,0.9,-0.01,0.08,-0.43,12
1079485,-1.13,-0.72,9.51,0.12,-0.2,0.0,27.5,12.81,-19.0,-0.27,0.12,0.09,-1.28,-0.69,9.53,0.9,-0.01,0.08,-0.43,12
1079523,-1.13,-0.61,9.7,0.1,-0.05,-0.01,28.25,14.12,-20.44,0.09,-0.07,-0.03,-1.23,-0.65,9.54,0.9,-0.01,0.07,-0.43,12
1079563,-1.13,-0.72,9.39,0.03,-0.03,-0.06,28.56,13.0,-20.31,0.08,-0.11,-0.16,-1.21,-0.61,9.55,0.9,-0.0,0.07,-0.44,12
1079603,-1.13,-0.49,9.59,0.05,-0.05,-0.02,28.94,12.88,-18.06,0.06,0.1,0.02,-1.2,-0.59,9.56,0.9,-0.0,0.07,-0.44,12
1079645,-1.17,-0.57,9.59,0.04,-0.06,-0.04,30.06,13.94,-20.56,0.05,-0.0,-0.02,-1.18,-0.56,9.56,0.9,-0.0,0.07,-0.44,12
1079683,-1.09,-0.49,9.7,-0.02,-0.08,-0.01,28.62,13.81,-20.75,-0.02,-0.01,0.02,-1.15,-0.55,9.57,0.9,-0.0,0.07,-0.44,12
1079723,-0.98,-0.49,9.66,0.01,-0.12,0.02,27.62,13.19,-21.12,0.14,0.07,0.09,-1.12,-0.56,9.57,0.9,-0.0,0.07,-0.44,12
1079763,-1.17,-0.45,9.66,0.0,-0.19,-0.02,29.38,12.31,-18.0,-0.09,0.11,0.08,-1.08,-0.55,9.58,0.9,-0.0,0.06,-0.44,12
1079803,-0.98,-0.57,9.59,0.07,-0.13,-0.01,26.88,14.0,-20.94,0.04,-0.01,0.0,-1.02,-0.55,9.59,0.9,-0.01,0.06,-0.44,12
