timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1554041,1.69,-6.63,7.0,0.05,-0.02,-0.09,7.31,15.81,-25.12,-0.05,-0.05,-0.04,1.74,-6.62,6.95,0.66,-0.19,-0.33,0.65,12
1554081,1.84,-6.48,6.92,0.12,-0.05,-0.08,8.94,16.5,-24.25,0.01,0.03,0.12,1.68,-6.66,6.88,0.66,-0.19,-0.33,0.65,12
1554121,1.88,-6.59,6.92,0.08,0.0,-0.07,8.12,16.06,-23.25,0.15,0.02,0.01,1.73,-6.61,6.91,0.66,-0.19,-0.33,0.65,12
1554161,1.8,-6.52,7.04,0.01,-0.02,-0.05,8.12,15.81,-23.25,0.05,0.06,0.1,1.76,-6.58,6.94,0.66,-0.19,-0.33,0.65,12
1554201,1.96,-6.4,7.03,0.0,-0.04,0.01,8.88,15.88,-24.19,0.17,0.12,0.2,1.79,-6.56,6.95,0.66,-0.19,-0.33,0.65,12
1554241,2.07,-6.52,6.95,0.06,0.01,0.04,8.31,16.19,-25.06,0.14,0.15,0.07,1.81,-6.55,6.96,0.66,-0.19,-0.33,0.65,12
1554281,1.84,-6.52,6.99,0.04,-0.02,0.0,8.12,16.06,-23.25,0.02,0.01,0.01,1.82,-6.52,6.98,0.66,-0.19,-0.32,0.65,12
1554321,1.61,-6.48,7.04,0.0,-0.03,-0.03,9.56,17.06,-23.88,-0.23,0.02,0.04,1.84,-6.5,7.0,0.66,-0.19,-0.32,0.65,12
1554361,2.0,-6.44,7.0,0.03,0.03,0.0,6.06,16.0,-25.31,0.0,0.09,0.03,1.84,-6.49,7.01,0.66,-0.19,-0.32,0.65,12
1554401,1.8,-6.44,7.07,0.0,-0.0,-0.03,9.06,16.19,-23.44,0.15,0.04,-0.03,1.84,-6.48,7.02,0.66,-0.19,-0.32,0.65,12
1554441,1.73,-6.4,7.11,-0.01,-0.03,-0.02,7.12,16.38,-24.12,-0.12,0.06,0.09,1.85,-6.46,7.02,0.66,-0.19,-0.32,0.65,12
1554481,2.0,-6.44,7.0,0.02,0.01,-0.0,7.5,15.75,-24.06,0.13,0.02,-0.03,1.87,-6.46,7.02,0.67,-0.19,-0.32,0.65,12
1554521,1.88,-6.4,7.07,0.01,0.03,0.0,8.5,17.06,-24.75,0.13,0.02,-0.0,1.87,-6.45,7.04,0.67,-0.19,-0.32,0.65,12
1554561,1.73,-6.44,7.11,-0.01,-0.03,-0.04,6.94,16.38,-25.25,0.01,0.04,0.04,1.87,-6.44,7.04,0.67,-0.19,-0.32,0.65,12
1554601,1.88,-6.32,7.19,-0.05,-0.02,-0.01,8.88,15.88,-24.19,-0.0,0.11,0.14,1.88,-6.43,7.05,0.67,-0.19,-0.32,0.65,12
1554641,2.0,-6.48,7.0,0.0,0.01,-0.02,7.5,16.88,-22.25,0.11,-0.04,-0.05,1.88,-6.44,7.05,0.67,-0.19,-0.32,0.65,12
1554681,1.73,-6.44,7.07,-0.03,-0.02,-0.08,6.81,16.06,-25.56,-0.05,-0.04,-0.05,1.89,-6.44,7.05,0.67,-0.19,-0.32,0.64,12
1554721,1.88,-6.48,6.96,-0.01,-0.01,-0.08,7.94,16.12,-24.31,-0.18,0.0,0.04,1.91,-6.44,7.04,0.67,-0.18,-0.33,0.64,12
1554761,2.04,-6.48,6.96,0.04,-0.0,-0.04,6.56,16.06,-24.94,0.11,-0.05,-0.08,1.92,-6.43,7.04,0.67,-0.18,-0.33,0.64,12
1554801,2.15,-6.44,6.99,0.06,0.07,0.02,8.06,15.19,-23.19,0.21,-0.02,-0.04,1.94,-6.42,7.04,0.67,-0.18,-0.32,0.64,12
1554841,1.77,-6.36,7.11,0.02,0.03,-0.01,8.0,16.75,-24.75,0.22,-0.02,0.02,1.93,-6.41,7.05,0.67,-0.18,-0.32,0.64,12
1554881,1.61,-6.36,7.07,0.0,-0.06,-0.06,8.5,16.75,-24.31,-0.16,0.05,0.05,1.93,-6.41,7.06,0.67,-0.18,-0.32,0.64,12
1554921,2.04,-6.36,7.07,-0.02,-0.01,-0.02,6.25,15.94,-23.88,0.08,0.04,0.02,1.95,-6.4,7.05,0.67,-0.18,-0.32,0.64,12
1554961,2.23,-6.36,7.15,-0.02,-0.01,0.01,7.69,16.06,-23.31,0.27,0.05,0.09,1.96,-6.41,7.05,0.67,-0.18,-0.32,0.64,12
1555001,1.88,-6.44,7.04,-0.02,-0.03,-0.0,8.38,16.19,-24.69,0.03,0.01,-0.01,1.97,-6.41,7.05,0.67,-0.18,-0.32,0.64,12
1555041,1.96,-6.44,7.04,-0.03,-0.04,0.02,7.5,16.94,-24.81,-0.1,-0.03,-0.01,1.98,-6.41,7.05,0.67,-0.18,-0.33,0.64,12
1555082,2.23,-6.4,7.03,-0.02,0.03,0.06,7.44,16.44,-24.81,0.24,0.02,-0.0,1.98,-6.41,7.04,0.67,-0.18,-0.33,0.64,12
1555122,2.07,-6.44,7.04,0.01,0.01,0.04,8.06,15.19,-23.19,0.09,-0.02,-0.0,1.98,-6.42,7.04,0.67,-0.18,-0.33,0.64,12
1555162,1.77,-6.44,6.95,0.04,0.01,-0.02,6.06,14.5,-24.12,-0.17,-0.05,-0.08,1.98,-6.42,7.04,0.67,-0.18,-0.32,0.64,12
1555202,1.84,-6.4,7.07,0.04,-0.02,-0.04,7.12,16.38,-24.12,-0.2,-0.02,-0.09,1.97,-6.41,7.05,0.67,-0.18,-0.32,0.64,12
1555242,2.0,-6.4,7.11,0.03,-0.02,-0.02,7.94,16.12,-24.31,0.03,0.01,0.06,1.97,-6.41,7.05,0.67,-0.18,-0.32,0.64,12
1555282,2.15,-6.4,7.07,0.02,0.05,-0.01,7.38,16.88,-23.0,0.18,-0.01,0.02,1.97,-6.39,7.05,0.67,-0.18,-0.32,0.64,12
1555322,1.84,-6.36,7.07,0.01,-0.04,-0.02,7.25,16.62,-23.38,-0.01,0.03,0.05,1.97,-6.39,7.06,0.67,-0.18,-0.32,0.64,12
1555363,2.04,-6.36,7.11,-0.0,-0.02,0.01,7.5,15.75,-24.06,-0.13,0.02,0.0,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555402,2.07,-6.36,7.07,0.0,-0.0,0.02,6.44,15.75,-25.62,0.06,0.02,0.04,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555442,1.92,-6.4,7.07,-0.01,-0.02,0.0,6.81,16.31,-23.75,-0.06,-0.02,-0.0,1.98,-6.38,7.08,0.67,-0.18,-0.32,0.64,12
1555482,1.96,-6.4,7.03,-0.01,-0.02,0.0,7.81,15.88,-25.06,-0.07,0.02,0.04,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555522,2.11,-6.4,7.04,0.01,0.03,0.01,7.38,15.81,-24.81,-0.03,-0.02,-0.04,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555562,1.88,-6.44,7.0,0.02,0.0,-0.04,7.44,15.81,-24.38,0.13,-0.02,-0.04,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555602,1.8,-6.36,7.07,0.04,-0.02,-0.04,8.56,15.81,-23.19,-0.18,0.02,0.0,1.98,-6.38,7.07,0.67,-0.18,-0.32,0.64,12
1555642,2.23,-6.4,7.11,0.0,0.03,0.04,8.81,15.56,-24.19,0.12,0.08,0.04,1.99,-6.37,7.07,0.67,-0.18,-0.32,0.64,12
1555682,2.0,-6.36,7.07,0.02,0.04,0.02,7.56,14.88,-23.25,0.24,-0.03,0.03,1.98,-6.37,7.08,0.67,-0.18,-0.32,0.64,12
1555722,1.69,-6.36,7.03,0.0,-0.05,-0.02,6.88,15.19,-24.81,0.01,0.01,-0.01,1.98,-6.37,7.09,0.67,-0.18,-0.32,0.64,12
1555762,1.96,-6.36,7.03,0.08,-0.02,-0.04,8.0,16.44,-24.38,-0.04,-0.01,-0.04,1.99,-6.35,7.08,0.67,-0.18,-0.32,0.64,12
1555802,2.0,-6.44,7.19,0.02,-0.04,-0.02,9.0,15.25,-23.06,-0.04,0.01,-0.02,2.0,-6.34,7.09,0.67,-0.18,-0.32,0.64,12
1555842,2.19,-6.29,7.23,-0.01,-0.01,0.01,6.56,16.06,-24.88,-0.0,-0.11,0.09,2.0,-6.33,7.09,0.67,-0.18,-0.32,0.64,12
1555882,1.92,-6.4,7.03,-0.17,-0.01,0.09,8.5,16.44,-24.31,0.18,0.05,0.13,2.01,-6.34,7.09,0.67,-0.18,-0.32,0.64,12
1555922,2.3,-6.52,7.0,-0.28,0.12,0.27,8.06,16.44,-24.0,0.31,-0.12,-0.06,1.99,-6.39,7.05,0.67,-0.18,-0.33,0.64,12
1555963,2.3,-6.52,7.0,-0.19,-0.03,-0.24,8.56,17.0,-24.31,0.79,-0.06,0.16,1.89,-6.49,6.98,0.66,-0.19,-0.33,0.64,12
1556002,1.65,-6.48,7.04,-0.03,0.24,0.09,8.25,15.88,-25.06,0.45,0.04,0.05,1.85,-6.55,6.95,0.67,-0.19,-0.33,0.64,12
1556042,1.23,-6.21,6.69,-0.1,0.05,-0.01,7.44,16.44,-24.81,-0.11,0.11,0.08,1.77,-6.59,6.95,0.67,-0.2,-0.32,0.64,12
1556083,1.07,-6.36,6.84,-0.1,-0.14,-0.16,9.31,17.0,-22.38,-0.66,0.25,-0.09,1.73,-6.61,6.93,0.67,-0.2,-0.33,0.64,12
1556124,2.26,-7.09,7.15,-0.02,-0.06,-0.22,7.94,16.12,-24.31,-0.63,0.3,-0.2,1.82,-6.62,6.89,0.67,-0.19,-0.33,0.64,12
1556163,2.53,-6.74,6.88,-0.0,0.06,-0.03,6.69,16.88,-24.94,0.35,-0.48,0.27,1.91,-6.61,6.88,0.67,-0.19,-0.33,0.64,12
1556203,2.19,-6.59,6.84,0.02,0.01,0.04,7.12,16.69,-24.5,0.62,-0.13,0.01,1.91,-6.61,6.88,0.67,-0.19,-0.33,0.64,12
1556243,2.11,-6.59,6.95,-0.01,0.12,0.03,8.38,16.69,-22.12,0.23,0.02,0.07,1.88,-6.61,6.88,0.67,-0.2,-0.33,0.64,12
1556284,1.61,-6.55,6.91,-0.04,-0.04,-0.03,6.62,16.62,-24.94,-0.09,-0.01,0.03,1.85,-6.62,6.89,0.67,-0.2,-0.33,0.64,12
1556323,2.04,-6.63,6.88,-0.03,0.02,0.03,8.12,17.0,-24.0,-0.25,0.08,0.04,1.87,-6.63,6.88,0.67,-0.2,-0.33,0.64,12
1556363,2.19,-6.74,6.85,-0.04,0.12,0.08,9.0,16.81,-24.25,0.18,0.01,0.02,1.85,-6.64,6.87,0.67,-0.2,-0.33,0.64,12
1556404,1.65,-6.82,6.88,-0.01,0.07,0.22,10.0,15.88,-22.31,-0.14,-0.16,0.02,1.8,-6.66,6.87,0.67,-0.2,-0.33,0.64,12
1556445,2.0,-6.97,7.15,0.01,0.04,0.07,8.19,16.94,-23.62,-0.3,-0.02,-0.06,1.72,-6.69,6.87,0.66,-0.2,-0.33,0.64,12
1556483,1.88,-6.97,7.3,0.2,0.01,-0.12,8.12,16.44,-23.56,0.31,-0.29,0.27,1.69,-6.69,6.88,0.67,-0.2,-0.32,0.64,12
1556524,1.77,-6.29,6.39,-0.13,-0.23,-0.33,8.12,16.44,-23.56,0.14,-0.34,0.39,1.73,-6.63,6.91,0.67,-0.2,-0.33,0.64,12
1556564,2.3,-7.24,7.65,0.33,0.01,0.01,8.38,16.94,-22.5,0.44,-0.62,0.75,1.86,-6.62,6.9,0.67,-0.2,-0.33,0.64,12
1556605,1.69,-6.9,7.19,0.26,-0.06,-0.07,6.81,16.31,-23.81,-0.24,-0.27,0.07,1.85,-6.55,6.96,0.67,-0.19,-0.32,0.64,12
1556644,2.42,-7.2,7.72,0.21,-0.22,-1.23,8.94,15.56,-23.44,-0.2,-0.43,0.16,1.89,-6.47,7.02,0.68,-0.18,-0.32,0.63,12
1556684,1.77,-7.36,8.22,0.61,-0.58,-1.23,8.94,15.56,-23.44,0.18,-0.88,0.66,2.24,-6.33,7.06,0.7,-0.17,-0.33,0.62,12
1556724,0.77,-6.71,7.42,0.98,-0.17,0.06,4.81,12.25,-21.62,-1.92,-0.67,0.25,2.69,-6.04,7.16,0.7,-0.14,-0.33,0.62,12
1556766,3.49,-4.95,6.23,0.2,-0.88,-1.62,6.38,11.56,-22.88,-1.25,0.29,-0.98,2.78,-5.77,7.36,0.71,-0.13,-0.33,0.61,12
1556804,2.38,-5.02,7.19,0.72,-1.1,-1.12,3.88,9.62,-22.69,0.14,0.56,-1.1,3.34,-5.51,7.33,0.72,-0.1,-0.34,0.59,12
1556844,2.99,-4.25,6.57,0.55,-0.28,0.58,1.75,10.31,-22.62,-1.51,0.14,-0.12,3.89,-5.16,7.31,0.72,-0.08,-0.34,0.6,12
1556884,4.45,-3.6,5.88,-0.29,0.64,1.33,4.0,8.12,-20.81,0.59,1.49,-1.49,3.86,-5.09,7.38,0.71,-0.08,-0.34,0.61,12
1556926,3.49,-4.79,6.35,-0.49,1.18,2.07,5.81,10.62,-22.5,0.48,1.38,-1.41,3.39,-5.36,7.41,0.69,-0.11,-0.33,0.63,12
1556964,2.76,-5.52,7.15,-0.45,1.27,1.77,8.94,12.69,-24.06,0.9,0.96,-1.09,2.59,-5.75,7.43,0.67,-0.15,-0.31,0.65,12
1557004,2.04,-5.9,7.57,-0.38,0.46,0.91,13.56,13.88,-23.5,0.95,0.52,-0.28,1.81,-6.04,7.43,0.66,-0.17,-0.3,0.67,12
1557044,1.69,-6.48,7.8,-0.26,-0.13,0.12,14.0,15.06,-21.69,0.23,-0.28,0.44,1.45,-6.2,7.36,0.65,-0.18,-0.3,0.67,12
1557086,2.0,-6.63,7.5,-0.14,0.09,0.08,14.5,15.75,-24.25,0.31,-0.73,0.89,1.45,-6.28,7.3,0.65,-0.18,-0.3,0.67,12
1557125,1.73,-6.25,6.81,-0.48,0.74,0.66,13.12,15.94,-24.75,0.59,-0.3,0.24,1.41,-6.33,7.26,0.65,-0.2,-0.3,0.67,12
1557165,1.73,-6.78,7.15,0.25,-0.12,0.33,16.0,16.12,-23.75,0.66,0.22,-0.38,1.06,-6.47,7.19,0.64,-0.21,-0.3,0.68,12
1557205,1.8,-8.01,8.91,-0.17,-0.24,-0.58,17.06,16.5,-23.25,0.89,-1.52,1.72,0.91,-6.48,7.19,0.65,-0.21,-0.3,0.67,12
1557245,0.23,-6.05,6.42,0.05,0.0,0.2,15.12,16.06,-23.44,-0.81,0.41,-0.77,1.05,-6.47,7.19,0.64,-0.21,-0.3,0.67,12
1557285,1.15,-6.36,7.15,0.12,-0.25,0.19,14.81,15.81,-24.94,-0.47,-0.33,0.41,1.01,-6.45,7.2,0.64,-0.2,-0.3,0.68,12
1557325,1.61,-6.52,7.27,0.28,0.09,0.28,14.31,16.38,-25.75,0.12,0.07,-0.07,1.03,-6.43,7.22,0.64,-0.2,-0.29,0.68,12
1557365,0.92,-6.4,7.19,0.27,-0.14,0.32,14.69,16.0,-23.12,-0.02,-0.03,-0.1,0.95,-6.37,7.29,0.63,-0.2,-0.29,0.69,12
1557405,0.58,-6.36,7.23,0.14,-0.05,0.15,13.56,15.44,-24.69,-0.33,-0.06,-0.12,0.91,-6.3,7.35,0.63,-0.2,-0.29,0.69,12
1557445,0.96,-6.25,7.34,0.16,0.01,0.13,14.31,15.5,-25.0,0.1,0.01,0.14,0.9,-6.26,7.39,0.63,-0.19,-0.28,0.7,12
1557485,0.85,-6.25,7.38,0.23,-0.03,0.14,15.75,15.31,-24.44,0.09,-0.04,-0.09,0.87,-6.21,7.43,0.63,-0.19,-0.28,0.7,12
1557525,0.85,-6.21,7.41,0.16,0.0,0.16,14.06,14.56,-23.5,0.0,-0.05,-0.07,0.84,-6.16,7.48,0.63,-0.19,-0.28,0.7,12
1557565,1.15,-6.21,7.57,0.12,0.06,0.15,15.75,15.62,-24.81,0.35,-0.11,0.05,0.8,-6.1,7.52,0.63,-0.19,-0.28,0.7,12
1557605,0.46,-6.09,7.49,0.15,-0.1,0.11,12.19,14.81,-26.69,-0.15,-0.02,0.06,0.77,-6.07,7.55,0.62,-0.19,-0.27,0.71,12
1557645,0.96,-6.13,7.57,0.09,0.04,0.09,14.12,13.75,-24.94,-0.29,-0.05,-0.08,0.76,-6.04,7.58,0.62,-0.19,-0.27,0.71,12
1557685,0.69,-6.02,7.61,0.11,0.04,0.0,15.62,13.56,-24.0,-0.04,-0.01,0.01,0.73,-6.01,7.6,0.62,-0.19,-0.27,0.71,12
1557725,0.43,-5.9,7.69,0.14,-0.07,-0.06,15.62,15.06,-25.19,-0.29,0.07,0.05,0.72,-5.98,7.63,0.62,-0.18,-0.27,0.71,12
1557765,0.85,-5.98,7.72,0.03,0.02,-0.04,15.94,13.0,-24.62,-0.18,-0.05,0.02,0.76,-5.93,7.66,0.62,-0.18,-0.27,0.71,12
1557805,0.92,-5.86,7.49,0.04,0.0,-0.01,15.75,13.62,-26.19,0.07,-0.05,0.05,0.77,-5.92,7.67,0.62,-0.18,-0.27,0.71,12
1557845,0.85,-6.02,7.65,0.1,0.02,-0.01,14.56,14.06,-25.25,0.06,-0.09,-0.02,0.79,-5.92,7.67,0.63,-0.18,-0.27,0.71,12
1557885,0.62,-5.9,7.69,0.06,-0.03,-0.04,15.94,13.0,-24.25,-0.17,-0.01,0.0,0.79,-5.89,7.69,0.63,-0.18,-0.27,0.71,12
1557925,0.96,-5.86,7.76,-0.03,-0.03,-0.01,13.19,13.94,-25.75,-0.08,0.01,0.06,0.81,-5.88,7.7,0.63,-0.18,-0.27,0.71,12
1557965,0.88,-5.98,7.61,0.06,0.04,0.0,15.31,13.56,-25.88,0.13,0.02,0.07,0.83,-5.88,7.7,0.63,-0.18,-0.27,0.71,12
1558005,0.81,-5.82,7.72,0.03,-0.02,-0.0,14.81,13.25,-25.94,-0.01,0.04,0.02,0.82,-5.87,7.7,0.63,-0.18,-0.27,0.71,12
1558045,0.77,-5.86,7.76,-0.01,0.01,0.0,15.06,13.5,-24.75,-0.06,-0.01,0.05,0.83,-5.85,7.71,0.63,-0.18,-0.27,0.71,12
1558085,0.81,-5.86,7.65,0.05,0.01,-0.01,13.5,12.56,-25.62,0.05,-0.05,-0.02,0.83,-5.85,7.71,0.63,-0.18,-0.27,0.71,12
1559838,-1.95,-3.34,8.57,0.12,0.08,-0.01,25.81,3.56,-22.19,0.09,0.23,-0.25,-2.04,-3.56,8.81,0.64,-0.2,-0.07,0.74,12
1559880,-1.88,-3.57,8.76,0.06,-0.08,0.04,26.81,1.56,-22.31,0.22,-0.03,0.14,-2.05,-3.54,8.81,0.64,-0.2,-0.07,0.74,12
1559918,-1.95,-3.64,8.91,0.03,0.06,0.0,25.75,2.38,-21.81,0.16,-0.05,-0.07,-2.03,-3.52,8.83,0.64,-0.2,-0.07,0.74,12
1559958,-2.11,-3.49,8.8,0.02,-0.01,0.02,27.31,2.88,-23.06,-0.07,0.02,-0.03,-2.04,-3.51,8.83,0.64,-0.2,-0.07,0.74,12
1559999,-1.99,-3.49,8.91,0.02,-0.06,-0.03,27.06,2.0,-24.12,0.05,0.02,0.08,-2.04,-3.51,8.83,0.64,-0.2,-0.07,0.74,12
1560039,-1.99,-3.6,8.76,0.03,0.03,0.03,25.31,3.19,-22.25,0.03,-0.1,-0.08,-2.02,-3.5,8.84,0.64,-0.2,-0.07,0.74,12
1560079,-1.8,-3.53,8.91,0.01,0.06,0.04,27.44,2.81,-22.31,0.16,-0.14,-0.08,-2.03,-3.5,8.84,0.64,-0.2,-0.07,0.74,12
1560119,-2.18,-3.49,8.84,-0.0,-0.02,-0.0,24.88,2.94,-24.44,-0.12,0.0,0.01,-2.05,-3.49,8.83,0.64,-0.2,-0.07,0.74,12
1560159,-2.11,-3.53,8.8,0.01,0.0,0.01,25.56,2.38,-22.94,-0.07,-0.04,-0.03,-2.04,-3.49,8.83,0.64,-0.2,-0.07,0.74,12
1560199,-1.88,-3.6,8.8,0.01,0.02,0.01,28.44,2.56,-21.81,0.17,-0.12,-0.04,-2.05,-3.48,8.84,0.64,-0.2,-0.07,0.74,12
1560239,-2.11,-3.49,8.84,0.0,-0.03,-0.02,25.12,2.38,-22.56,-0.06,-0.02,-0.01,-1.97,-3.55,8.84,0.64,-0.2,-0.07,0.74,12
1560279,-1.99,-3.53,8.84,-0.0,-0.01,-0.0,24.94,2.38,-23.69,-0.03,0.02,-0.01,-1.96,-3.55,8.84,0.64,-0.2,-0.07,0.74,12
1560319,-1.95,-3.57,8.84,0.01,0.01,-0.0,26.0,3.0,-23.25,0.02,-0.02,-0.01,-1.97,-3.55,8.84,0.64,-0.2,-0.07,0.74,12
1560359,-2.03,-3.49,8.88,0.0,-0.02,-0.01,25.12,3.25,-23.38,-0.05,0.05,0.03,-1.98,-3.54,8.84,0.64,-0.2,-0.07,0.74,12
1560399,-1.95,-3.53,8.88,-0.01,0.0,-0.01,24.81,3.19,-22.31,-0.02,0.09,0.05,-1.97,-3.54,8.86,0.64,-0.2,-0.07,0.74,12
1560439,-2.03,-3.64,8.68,0.01,-0.01,-0.0,25.75,1.88,-23.94,-0.05,-0.1,-0.17,-1.98,-3.54,8.85,0.64,-0.2,-0.07,0.74,12
1560479,-1.88,-3.53,8.8,0.01,0.06,0.02,26.56,2.56,-24.56,0.09,0.0,-0.05,-1.97,-3.53,8.85,0.64,-0.2,-0.07,0.74,12
1560519,-1.99,-3.49,8.95,-0.0,-0.04,-0.0,24.94,2.94,-24.12,0.0,0.04,0.11,-1.99,-3.53,8.84,0.64,-0.2,-0.07,0.74,12
1560559,-1.88,-3.57,8.76,0.02,0.02,0.01,25.62,2.94,-22.94,-0.16,-0.0,-0.09,-1.98,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560599,-1.99,-3.49,8.91,0.0,-0.0,-0.0,25.94,3.31,-24.0,0.0,0.04,0.07,-1.99,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560639,-2.14,-3.53,8.84,0.0,-0.04,-0.02,24.94,2.06,-23.69,-0.16,-0.0,-0.01,-1.98,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560679,-1.88,-3.57,8.72,0.01,0.04,0.01,24.31,2.06,-24.5,0.11,-0.04,-0.12,-1.98,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560719,-2.11,-3.49,8.91,-0.0,-0.04,-0.02,25.56,2.69,-22.94,0.04,0.04,0.05,-1.99,-3.52,8.83,0.64,-0.2,-0.07,0.74,12
1560759,-1.95,-3.49,8.84,-0.0,-0.01,-0.01,26.12,1.56,-23.88,0.03,0.03,0.0,-1.98,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560799,-1.88,-3.49,8.84,0.01,-0.01,-0.01,26.19,1.56,-23.5,0.09,0.03,0.0,-1.97,-3.52,8.84,0.64,-0.2,-0.07,0.74,12
1560839,-2.03,-3.53,8.88,0.02,-0.04,-0.01,24.06,2.88,-23.81,-0.07,-0.02,0.03,-1.96,-3.51,8.84,0.64,-0.2,-0.07,0.74,12
1560879,-1.76,-3.53,8.84,0.03,0.04,0.04,25.0,2.94,-23.69,0.04,-0.02,0.02,-1.95,-3.51,8.85,0.64,-0.2,-0.07,0.74,12
1560919,-2.03,-3.57,8.8,0.04,0.02,0.02,24.5,3.56,-24.56,-0.06,-0.07,-0.05,-1.97,-3.49,8.85,0.64,-0.2,-0.07,0.74,12
1560959,-2.18,-3.49,8.84,0.02,-0.03,0.01,24.56,2.88,-23.75,-0.21,-0.0,-0.02,-1.97,-3.48,8.85,0.64,-0.2,-0.07,0.74,12
1561000,-1.84,-3.49,8.88,0.0,0.03,0.02,24.75,3.0,-25.25,0.14,-0.01,0.02,-1.98,-3.48,8.85,0.64,-0.2,-0.07,0.74,12
1561040,-2.07,-3.49,8.8,0.02,-0.03,0.0,24.56,2.62,-23.38,0.04,-0.01,-0.02,-1.98,-3.48,8.85,0.64,-0.2,-0.07,0.74,12
1561080,-1.95,-3.41,8.84,0.09,-0.1,0.01,26.56,2.25,-24.56,0.02,0.06,-0.02,-1.97,-3.47,8.86,0.64,-0.2,-0.07,0.74,12
1561120,-2.07,-3.41,8.88,0.13,-0.14,0.03,23.94,3.19,-24.94,-0.14,0.02,0.0,-1.93,-3.43,8.88,0.64,-0.19,-0.07,0.74,12
1561160,-1.8,-3.45,8.91,0.18,-0.03,0.08,26.25,1.88,-23.12,0.1,-0.07,0.01,-1.9,-3.38,8.9,0.64,-0.19,-0.07,0.75,12
1561200,-2.26,-3.22,8.91,0.23,-0.23,0.04,25.0,2.38,-23.31,0.21,-0.07,-0.05,-1.89,-3.3,8.93,0.63,-0.19,-0.07,0.75,12
1561240,-1.95,-3.34,8.98,0.11,-0.16,0.01,22.75,1.69,-25.75,-0.14,-0.12,0.01,-1.81,-3.22,8.98,0.64,-0.18,-0.07,0.75,12
