timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1061268,-3.32,-1.52,8.85,-0.13,0.14,-0.0,39.25,7.25,-3.0,-0.08,0.09,-0.1,-3.23,-1.61,8.95,0.95,-0.04,0.19,-0.24,12
1061308,-3.32,-1.6,8.97,-0.25,0.23,-0.02,40.19,8.81,-3.69,-0.03,0.07,0.05,-3.29,-1.67,8.92,0.95,-0.04,0.19,-0.24,12
1061350,-3.36,-1.6,8.79,-0.39,0.33,0.14,43.81,11.12,-2.62,0.09,-0.04,0.35,-3.45,-1.76,8.85,0.95,-0.05,0.2,-0.24,12
1061388,-3.51,-1.71,8.74,-0.21,0.19,0.06,43.56,11.94,-1.94,0.02,0.12,-0.05,-3.53,-1.84,8.8,0.95,-0.05,0.2,-0.23,12
1061428,-3.59,-1.83,8.79,-0.16,0.15,0.01,44.56,12.19,-1.12,0.02,0.08,0.02,-3.6,-1.91,8.76,0.95,-0.05,0.21,-0.23,12
1061468,-3.59,-1.87,8.67,-0.04,0.04,0.01,46.0,12.06,-0.56,0.05,0.06,-0.08,-3.63,-1.93,8.74,0.95,-0.05,0.21,-0.23,12
1061510,-3.62,-1.87,8.71,-0.0,0.01,0.0,44.38,12.88,-2.62,-0.14,0.0,-0.03,-3.64,-1.95,8.73,0.95,-0.06,0.21,-0.23,12
1061548,-3.7,-1.91,8.78,0.01,0.0,0.01,44.56,13.12,-1.88,-0.06,0.03,0.05,-3.64,-1.94,8.73,0.95,-0.06,0.21,-0.23,12
1061588,-3.7,-1.95,8.79,0.0,0.01,0.01,47.06,14.81,-1.62,-0.06,-0.02,0.05,-3.64,-1.93,8.73,0.95,-0.06,0.21,-0.23,12
1061628,-3.66,-1.91,8.75,0.01,-0.02,0.01,46.88,14.19,-2.38,-0.02,0.02,0.01,-3.64,-1.92,8.73,0.95,-0.05,0.21,-0.23,12
1061670,-3.7,-1.91,8.7,0.06,-0.07,0.02,47.0,15.12,-2.44,-0.04,0.01,-0.01,-3.62,-1.91,8.75,0.95,-0.05,0.21,-0.23,12
1061708,-3.55,-1.83,8.85,0.03,-0.03,0.01,45.75,13.88,-3.25,0.06,0.06,0.1,-3.61,-1.89,8.76,0.95,-0.05,0.21,-0.23,12
1061750,-3.59,-1.87,8.86,-0.02,0.03,0.01,47.5,14.0,-3.38,0.02,0.02,0.1,-3.61,-1.89,8.76,0.95,-0.05,0.21,-0.23,12
1061791,-3.62,-1.83,8.79,-0.07,0.06,-0.0,47.19,14.56,-3.12,0.05,0.03,0.08,-3.67,-1.9,8.74,0.95,-0.05,0.21,-0.23,12
1061832,-3.7,-1.91,8.78,-0.12,0.01,-0.04,46.56,14.75,-2.12,0.05,0.1,0.05,-3.67,-1.93,8.73,0.95,-0.06,0.21,-0.23,12
1061870,-3.47,-2.02,9.01,-0.37,0.33,-0.07,47.88,15.19,-1.94,0.23,-0.01,0.3,-3.7,-2.02,8.71,0.95,-0.06,0.21,-0.23,12
1061910,-3.82,-2.1,8.71,-0.39,0.25,-0.05,45.5,15.44,-0.44,0.0,0.09,0.09,-3.82,-2.19,8.62,0.95,-0.07,0.22,-0.23,12
1061950,-3.7,-2.1,8.36,-0.2,-0.01,-0.03,47.0,15.56,0.06,0.14,0.18,-0.22,-3.84,-2.28,8.58,0.94,-0.07,0.23,-0.23,12
1061992,-3.89,-2.37,8.59,-0.02,-0.07,-0.01,45.25,15.69,0.62,-0.15,0.03,-0.11,-3.82,-2.32,8.58,0.94,-0.08,0.23,-0.23,12
1062030,-3.7,-2.29,8.59,0.02,-0.04,-0.02,46.62,15.81,0.44,0.1,0.04,0.0,-3.8,-2.33,8.59,0.94,-0.08,0.22,-0.23,12
1062070,-3.86,-2.37,8.55,0.03,-0.06,-0.04,44.62,14.81,-0.5,-0.08,-0.05,-0.05,-3.77,-2.32,8.6,0.95,-0.08,0.22,-0.23,12
1062110,-3.74,-2.33,8.59,0.09,-0.08,-0.05,44.25,15.31,-0.25,0.0,-0.03,-0.03,-3.74,-2.3,8.62,0.95,-0.07,0.22,-0.23,12
1062152,-3.7,-2.25,8.51,0.31,-0.21,-0.11,46.0,16.12,-0.75,-0.04,-0.04,-0.02,-3.7,-2.25,8.65,0.95,-0.07,0.22,-0.23,12
1062189,-3.78,-2.25,8.67,0.32,-0.27,-0.07,42.69,14.69,-0.75,-0.18,-0.11,-0.05,-3.6,-2.14,8.72,0.95,-0.07,0.21,-0.23,12
1062230,-3.36,-2.1,8.82,0.25,-0.18,-0.09,41.31,14.62,-1.25,0.16,-0.04,0.05,-3.52,-2.05,8.77,0.95,-0.06,0.21,-0.24,12
1062270,-3.47,-2.06,8.82,0.18,-0.14,-0.07,39.94,13.88,-0.69,-0.02,-0.07,0.01,-3.45,-1.99,8.81,0.95,-0.06,0.2,-0.24,12
1062312,-3.36,-1.98,8.89,0.23,-0.16,-0.05,37.38,14.38,-3.25,-0.04,-0.05,-0.03,-3.39,-1.93,8.85,0.95,-0.06,0.2,-0.24,12
