timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1508448,1.13,-6.97,6.76,-0.13,-0.11,-0.08,13.0,16.5,-23.06,-0.26,-0.02,0.01,1.0,-6.95,6.74,0.37,-0.11,-0.38,0.84,12
1508488,1.36,-7.27,7.07,0.41,-0.44,-0.26,13.0,16.5,-23.06,0.13,-0.03,0.02,1.23,-6.77,6.88,0.38,-0.09,-0.37,0.84,12
1508527,1.13,-6.85,6.41,-0.54,0.0,-0.24,9.62,16.5,-23.06,0.14,-0.5,0.19,1.35,-6.86,6.77,0.38,-0.09,-0.38,0.84,12
1508568,0.9,-7.32,7.45,-0.22,0.11,-0.05,9.19,17.62,-23.5,-0.22,0.0,-0.36,1.34,-6.95,6.69,0.38,-0.09,-0.38,0.83,12
1508608,0.94,-7.01,6.72,-0.15,-0.2,0.29,10.44,17.12,-23.31,-0.43,-0.37,0.76,1.28,-7.0,6.64,0.38,-0.1,-0.39,0.84,12
1508648,1.63,-6.78,6.3,-0.5,0.17,-0.02,10.88,18.0,-21.56,-0.34,-0.01,0.08,1.25,-7.1,6.53,0.38,-0.1,-0.39,0.83,12
1508688,0.75,-7.55,7.14,0.02,0.15,0.13,11.44,18.31,-21.19,0.38,0.32,-0.23,1.18,-7.18,6.47,0.38,-0.11,-0.4,0.83,12
1508728,0.94,-7.01,6.34,-0.1,-0.1,-0.03,10.19,18.31,-23.06,-0.43,-0.37,0.67,1.19,-7.2,6.43,0.38,-0.11,-0.4,0.83,12
1508768,1.36,-7.2,6.41,-0.06,-0.01,0.02,10.81,18.0,-21.94,-0.25,0.19,-0.09,1.2,-7.23,6.41,0.38,-0.11,-0.4,0.83,12
1508808,1.36,-7.24,6.41,-0.02,0.01,0.06,12.06,18.12,-22.88,0.17,0.02,0.01,1.18,-7.23,6.41,0.37,-0.11,-0.4,0.83,12
1508848,1.17,-7.17,6.49,-0.05,-0.02,0.06,10.38,17.94,-21.62,0.18,-0.01,0.01,1.16,-7.24,6.39,0.37,-0.11,-0.4,0.83,12
1508888,1.21,-7.24,6.41,-0.06,-0.02,0.05,11.19,19.88,-23.81,0.01,0.08,0.1,1.16,-7.26,6.38,0.37,-0.11,-0.4,0.83,12
1508928,1.55,-7.2,6.07,-0.07,0.12,-0.07,11.81,19.56,-22.62,0.05,0.02,0.04,1.23,-7.28,6.34,0.38,-0.11,-0.4,0.83,12
1508968,0.86,-7.43,6.34,0.03,0.05,0.01,9.56,19.69,-22.88,0.33,0.08,-0.27,1.23,-7.28,6.34,0.38,-0.11,-0.4,0.83,12
1509009,1.02,-7.24,6.45,0.0,0.14,-0.03,10.06,18.25,-21.69,-0.36,-0.15,-0.01,1.22,-7.28,6.34,0.38,-0.11,-0.4,0.83,12
1509048,1.09,-7.16,6.41,-0.06,-0.09,0.03,10.94,18.88,-21.94,-0.2,0.04,0.12,1.22,-7.29,6.33,0.38,-0.11,-0.4,0.83,12
1509088,1.32,-7.27,6.41,-0.09,-0.03,0.08,9.94,18.81,-22.81,-0.12,0.12,0.09,1.22,-7.32,6.3,0.38,-0.11,-0.41,0.83,12
1509128,1.29,-7.36,6.26,-0.08,-0.04,0.13,10.38,17.94,-21.62,0.11,0.04,0.12,1.19,-7.34,6.27,0.37,-0.11,-0.41,0.83,12
1509169,1.32,-7.25,6.18,-0.09,-0.04,0.02,12.12,19.5,-20.75,0.1,-0.01,-0.0,1.18,-7.37,6.24,0.37,-0.11,-0.41,0.83,12
1509208,1.29,-7.39,5.99,0.07,-0.27,0.08,11.12,18.81,-20.5,0.14,0.12,-0.06,1.22,-7.37,6.24,0.37,-0.11,-0.41,0.83,12
1509249,1.36,-7.47,6.26,0.12,-0.06,0.11,10.5,19.44,-22.0,0.07,-0.03,-0.25,1.23,-7.34,6.27,0.37,-0.1,-0.41,0.83,12
1509289,1.21,-7.35,6.34,0.06,-0.0,0.05,8.69,19.0,-22.25,0.14,-0.13,-0.0,1.2,-7.32,6.29,0.37,-0.1,-0.41,0.83,12
1509331,1.13,-7.28,6.3,0.0,-0.05,-0.0,10.31,17.38,-21.56,0.01,-0.04,0.05,1.21,-7.32,6.3,0.37,-0.1,-0.41,0.83,12
1509369,1.29,-7.36,6.26,0.0,-0.01,-0.01,10.44,19.75,-22.81,-0.08,0.04,0.0,1.22,-7.32,6.3,0.37,-0.1,-0.41,0.83,12
1509409,1.29,-7.31,6.34,-0.02,0.04,0.03,10.19,20.0,-22.06,0.07,-0.04,-0.04,1.2,-7.32,6.3,0.37,-0.1,-0.41,0.83,12
1509449,1.17,-7.25,6.41,-0.11,0.02,-0.01,9.25,19.94,-22.19,0.08,0.0,0.04,1.2,-7.34,6.27,0.36,-0.1,-0.41,0.83,12
1509491,1.21,-7.32,6.22,-0.12,-0.06,-0.07,11.25,18.38,-22.19,-0.02,0.1,0.14,1.22,-7.37,6.23,0.37,-0.1,-0.41,0.83,12
1509529,1.4,-7.51,5.92,-0.05,-0.07,-0.01,11.0,19.12,-21.62,-0.01,0.05,-0.01,1.25,-7.38,6.21,0.37,-0.1,-0.41,0.83,12
1509569,1.55,-7.43,6.18,0.03,0.14,0.06,10.44,19.12,-22.44,0.15,-0.12,-0.29,1.21,-7.39,6.22,0.37,-0.11,-0.41,0.83,12
