timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1016276,-9.21,-2.29,1.57,0.0,0.0,-0.0,54.06,12.12,24.06,-0.0,0.0,0.0,-9.21,-2.29,1.57,0.73,0.04,0.65,-0.23,12
1016316,-9.21,-2.29,1.57,0.0,0.0,-0.0,53.19,12.38,23.62,-0.0,0.0,-0.0,-9.21,-2.29,1.58,0.73,0.04,0.65,-0.23,12
1016357,-9.21,-2.29,1.57,0.0,-0.0,0.01,53.12,11.81,23.62,-0.0,-0.01,-0.0,-9.21,-2.28,1.58,0.73,0.04,0.65,-0.23,12
1016396,-9.21,-2.29,1.57,0.0,-0.0,-0.0,53.75,12.75,24.0,0.03,0.0,-0.01,-9.21,-2.29,1.59,0.73,0.04,0.65,-0.23,12
1016436,-9.18,-2.29,1.57,0.01,0.01,-0.0,54.44,11.38,23.81,0.03,0.0,-0.0,-9.21,-2.29,1.58,0.73,0.04,0.65,-0.23,12
1016476,-9.25,-2.29,1.54,0.0,0.01,-0.01,53.31,12.69,23.94,-0.04,0.0,-0.04,-9.21,-2.29,1.58,0.73,0.04,0.65,-0.23,12
1016517,-9.21,-2.29,1.5,0.0,-0.01,-0.01,54.44,12.81,23.0,-0.0,0.0,-0.07,-9.21,-2.29,1.57,0.73,0.04,0.65,-0.23,12
1016556,-9.18,-2.29,1.57,0.0,-0.0,0.0,54.06,11.56,24.44,-0.0,-0.04,0.04,-9.21,-2.29,1.57,0.73,0.04,0.65,-0.23,12
1016596,-9.25,-2.29,1.54,0.0,0.01,0.0,53.69,12.75,23.69,-0.04,0.01,-0.03,-9.21,-2.3,1.57,0.73,0.04,0.65,-0.23,12
1016636,-9.21,-2.29,1.54,0.0,-0.01,-0.0,53.5,11.31,23.31,-0.0,0.01,-0.02,-9.21,-2.3,1.56,0.73,0.04,0.65,-0.23,12
1016677,-9.21,-2.33,1.57,0.0,-0.0,-0.0,52.62,11.75,23.19,-0.0,-0.03,0.0,-9.21,-2.3,1.57,0.73,0.04,0.65,-0.23,12
1016716,-9.14,-2.33,1.65,-0.01,-0.0,-0.0,52.0,11.75,22.38,-0.0,0.02,0.0,-9.21,-2.3,1.57,0.73,0.04,0.65,-0.23,12
1016756,-9.21,-2.33,1.61,0.02,0.02,-0.01,54.19,12.56,21.5,-0.0,-0.02,0.05,-9.21,-2.3,1.56,0.73,0.04,0.65,-0.23,12
1016796,-9.21,-2.25,1.42,-0.02,0.0,-0.02,52.44,11.56,22.44,-0.01,0.06,-0.15,-9.2,-2.31,1.57,0.73,0.04,0.65,-0.23,12
1016836,-9.29,-2.33,1.57,0.02,-0.05,-0.01,52.44,11.56,22.44,-0.09,-0.01,-0.01,-9.2,-2.32,1.59,0.73,0.04,0.65,-0.23,12
1016876,-9.71,-2.37,1.16,0.05,0.04,-0.02,52.31,12.75,20.94,0.09,0.05,-0.07,-9.19,-2.34,1.65,0.73,0.04,0.64,-0.24,12
1016916,-9.68,-2.6,1.46,0.06,-0.52,-0.07,52.88,13.75,18.0,-0.53,-0.25,-0.38,-9.15,-2.35,1.84,0.73,0.04,0.64,-0.24,12
1016957,-10.33,-2.94,1.46,0.28,-1.13,0.19,53.75,13.62,15.56,-1.26,-0.67,-0.82,-9.07,-2.27,2.28,0.74,0.04,0.63,-0.24,12
1017000,-10.9,-2.64,1.19,0.38,-1.97,0.3,54.62,15.12,11.25,-1.77,-1.27,-1.25,-8.9,-2.09,3.02,0.76,0.04,0.6,-0.24,12
1017037,-8.98,-2.21,2.73,0.77,-3.28,0.54,53.69,14.06,6.5,-2.42,-0.88,-3.03,-8.48,-1.76,4.22,0.79,0.05,0.56,-0.25,12
1017077,-6.69,-0.38,4.26,1.5,-3.59,0.32,52.94,13.31,2.75,1.19,0.98,-1.13,-7.88,-1.36,5.39,0.83,0.05,0.49,-0.25,12
1017117,-6.07,0.39,4.6,-0.41,-1.44,0.64,51.56,13.0,0.12,1.43,1.65,-1.32,-7.5,-1.26,5.92,0.85,0.06,0.45,-0.25,12
1017157,-6.07,0.09,4.3,-1.13,-2.15,0.15,50.94,13.94,-1.5,0.93,1.59,-2.16,-7.0,-1.5,6.45,0.88,0.04,0.42,-0.24,12
1017197,-5.16,-2.64,8.43,-1.28,-1.59,-0.25,50.75,15.06,-0.88,1.13,1.05,-0.94,-6.59,-1.88,6.77,0.89,0.0,0.39,-0.23,12
1017237,-6.42,-3.09,8.43,-0.65,-1.17,-0.57,49.31,14.19,-3.88,-0.2,-0.91,1.41,-6.22,-2.18,7.02,0.9,-0.02,0.37,-0.23,12
1017277,-5.5,-2.9,8.43,-0.27,-0.84,0.23,49.0,15.31,-3.56,0.5,-0.67,1.25,-6.0,-2.23,7.19,0.9,-0.04,0.36,-0.23,12
1017318,-4.54,-1.68,7.24,-0.45,-0.01,0.11,48.62,15.88,-3.69,1.46,0.65,0.09,-6.0,-2.33,7.16,0.91,-0.04,0.35,-0.23,12
1017357,-7.07,-2.37,6.48,-0.4,0.02,0.08,47.88,16.06,-2.69,0.28,0.16,0.09,-6.01,-2.41,7.12,0.91,-0.05,0.35,-0.22,12
1017397,-6.34,-2.06,5.98,-1.17,-0.38,0.83,46.62,15.94,-2.5,-0.38,0.52,-1.11,-5.97,-2.59,7.09,0.91,-0.06,0.35,-0.21,12
1017437,-7.72,-4.59,8.01,-0.53,-0.73,1.1,48.94,15.62,-4.38,-1.94,-1.93,0.8,-5.78,-2.66,7.21,0.91,-0.08,0.35,-0.19,12
1017477,-5.77,-3.48,7.36,-0.73,-1.51,0.15,43.81,15.56,-5.75,-0.43,-0.62,-0.12,-5.34,-2.85,7.48,0.93,-0.1,0.33,-0.17,12
1017517,-3.78,-2.67,7.63,-0.38,-1.23,-0.38,44.5,15.81,-4.19,0.31,0.01,0.63,-4.93,-3.03,7.69,0.93,-0.11,0.3,-0.16,12
1017558,-2.82,-2.33,7.79,-0.32,-0.76,-0.38,46.25,16.94,-5.5,1.83,0.92,0.01,-4.65,-3.25,7.77,0.94,-0.12,0.28,-0.16,12
1017598,-3.2,-3.44,9.01,-0.38,0.03,-0.54,41.75,16.88,-5.31,1.37,0.05,1.3,-4.57,-3.49,7.71,0.94,-0.14,0.28,-0.17,12
1017637,-3.16,-3.67,8.59,0.2,0.3,-1.11,41.5,18.31,-5.81,1.34,-0.05,0.89,-4.5,-3.62,7.7,0.93,-0.14,0.28,-0.18,12
1017677,-3.2,-3.79,8.25,0.77,-0.03,-1.31,41.69,18.56,-4.69,0.52,-0.74,0.66,-4.3,-3.62,7.81,0.93,-0.14,0.28,-0.21,12
1017718,-3.66,-3.21,7.4,0.56,0.31,-1.35,39.62,18.5,-6.06,0.55,0.48,-0.42,-4.21,-3.7,7.82,0.92,-0.13,0.27,-0.24,12
1017758,-6.11,-4.36,6.98,-0.61,0.8,-0.32,40.19,18.5,-5.62,-1.75,-0.43,-0.63,-4.37,-3.93,7.61,0.91,-0.14,0.28,-0.26,12
1017798,-7.5,-4.78,6.44,-0.67,-0.2,0.52,43.12,19.88,-4.94,-3.12,-0.73,-1.11,-4.38,-4.05,7.55,0.91,-0.15,0.29,-0.25,12
1017837,-4.46,-3.86,7.13,-0.36,-0.74,0.57,43.25,18.88,-3.44,-0.8,0.13,-0.66,-4.27,-4.07,7.59,0.92,-0.16,0.28,-0.24,12
1017878,-4.7,-4.36,7.48,-0.61,-0.3,0.91,44.31,19.88,-3.31,-0.36,-0.26,-0.06,-4.34,-4.1,7.54,0.92,-0.17,0.28,-0.22,12
1017918,-4.7,-3.9,6.71,-0.67,-0.36,0.8,43.62,18.69,-3.75,-0.34,0.28,-0.78,-4.35,-4.18,7.49,0.92,-0.17,0.28,-0.2,12
1017958,-3.85,-3.86,7.21,-1.03,-0.85,0.46,44.94,19.56,-2.12,0.33,0.54,-0.26,-4.18,-4.4,7.47,0.93,-0.19,0.27,-0.18,12
1017999,-2.02,-5.16,8.93,-0.05,-0.98,-0.14,43.5,19.5,-2.31,0.86,-0.53,1.16,-3.88,-4.48,7.58,0.93,-0.2,0.26,-0.17,12
1018039,-2.7,-4.7,8.09,-0.39,-0.07,-0.04,41.88,19.94,-1.88,1.11,-0.1,0.55,-3.81,-4.6,7.54,0.93,-0.21,0.25,-0.17,12
1018079,-3.39,-4.66,7.75,-0.48,0.47,0.0,40.69,19.25,-3.06,0.55,0.08,0.36,-3.95,-4.74,7.38,0.93,-0.22,0.25,-0.16,12
1018119,-3.59,-4.82,7.78,0.18,0.03,-0.81,40.88,20.19,-2.69,0.25,0.0,0.4,-3.84,-4.82,7.38,0.92,-0.22,0.26,-0.17,12
1018159,-4.04,-5.09,7.29,0.22,0.09,-0.57,41.56,20.75,-1.56,0.08,-0.37,0.02,-3.74,-4.84,7.42,0.92,-0.22,0.26,-0.19,12
1018199,-5.5,-5.05,6.79,0.45,0.25,-0.11,41.69,19.0,-2.56,-1.72,-0.34,-0.7,-3.78,-4.7,7.48,0.92,-0.22,0.26,-0.2,12
1018239,-5.27,-4.63,6.59,0.84,-0.47,0.6,42.19,19.19,-4.62,-1.48,-0.26,-1.1,-3.79,-4.37,7.7,0.93,-0.2,0.25,-0.19,12
1018279,-4.01,-4.32,7.55,0.57,-0.21,1.0,43.5,18.12,-4.06,-0.12,-0.28,-0.28,-3.88,-4.04,7.83,0.93,-0.19,0.25,-0.18,12
1018319,-2.7,-3.98,8.43,0.55,-0.29,0.68,43.0,18.94,-4.94,0.16,-0.36,-0.01,-3.9,-3.77,7.95,0.94,-0.17,0.25,-0.17,12
1018359,-1.71,-3.55,8.93,0.19,-0.37,0.01,44.0,18.75,-4.38,2.08,0.16,0.9,-3.79,-3.71,8.03,0.94,-0.16,0.24,-0.16,12
1018399,-2.86,-3.71,8.66,-0.15,0.29,-0.36,41.31,18.38,-6.94,0.92,0.07,0.66,-3.77,-3.78,8.01,0.94,-0.17,0.24,-0.16,12
1018439,-2.13,-3.82,8.89,0.73,-0.29,-1.29,40.38,18.25,-7.06,1.39,-0.06,0.76,-3.52,-3.77,8.13,0.94,-0.16,0.23,-0.18,12
1018480,-2.86,-3.55,8.01,0.5,0.36,-1.09,38.25,18.38,-6.56,1.31,-0.07,0.43,-3.48,-3.76,8.16,0.94,-0.16,0.23,-0.21,12
1018519,-5.39,-4.13,6.9,0.1,0.95,-0.76,39.19,19.0,-6.5,0.77,0.23,-0.07,-3.62,-3.78,8.08,0.93,-0.15,0.24,-0.23,12
1018559,-7.42,-4.86,6.94,0.89,-0.07,0.14,37.0,18.06,-8.12,-3.78,-1.35,-1.26,-3.63,-3.51,8.2,0.93,-0.14,0.24,-0.24,12
1018599,-4.81,-3.98,7.66,0.91,-1.01,0.86,38.31,17.38,-10.56,-1.34,-0.84,-0.75,-3.47,-3.13,8.42,0.94,-0.13,0.23,-0.23,12
1018640,-3.32,-2.94,8.63,-0.13,0.08,0.96,40.94,16.94,-8.0,0.96,0.08,0.26,-3.59,-3.02,8.41,0.94,-0.12,0.22,-0.21,12
1018679,-4.24,-3.25,8.17,-0.24,0.19,0.68,42.38,17.0,-7.44,0.42,0.08,0.27,-3.73,-3.02,8.35,0.95,-0.12,0.23,-0.2,12
1018719,-2.63,-2.79,8.81,-0.11,-0.24,0.43,40.69,16.94,-9.44,1.08,0.21,0.45,-3.71,-3.0,8.37,0.95,-0.12,0.23,-0.19,12
1018759,-1.75,-2.64,9.27,0.2,-0.19,-0.12,40.88,16.31,-8.0,1.93,0.34,0.89,-3.67,-2.98,8.39,0.95,-0.12,0.22,-0.18,12
1018801,-2.74,-3.02,8.97,-0.05,0.33,-0.39,40.88,17.5,-8.81,1.03,0.22,0.37,-3.7,-3.01,8.37,0.95,-0.12,0.23,-0.19,12
1018839,-1.94,-2.71,9.09,0.74,-0.24,-1.07,39.69,17.38,-7.81,0.77,-0.07,0.5,-3.52,-2.95,8.47,0.95,-0.11,0.22,-0.2,12
1018879,-3.12,-3.21,8.63,0.62,0.29,-1.1,35.5,17.5,-11.25,0.35,-0.32,0.12,-3.48,-2.89,8.51,0.94,-0.11,0.22,-0.23,12
1018919,-4.24,-3.29,7.97,0.73,0.1,-0.85,34.38,16.81,-12.5,-0.82,-0.52,-0.6,-3.41,-2.77,8.57,0.94,-0.1,0.22,-0.25,12
1018961,-5.35,-3.21,8.25,0.59,-0.26,-0.39,33.31,15.94,-12.94,-1.89,-0.64,-0.72,-3.3,-2.64,8.66,0.94,-0.09,0.21,-0.26,12
1019000,-3.82,-2.87,8.51,0.15,-0.44,0.09,33.44,16.19,-12.19,-2.17,-0.62,-0.48,-3.18,-2.59,8.72,0.94,-0.09,0.21,-0.27,12
1019040,-3.51,-2.83,8.47,-0.28,-0.11,0.57,36.31,16.94,-11.5,-0.3,-0.23,-0.23,-3.2,-2.6,8.7,0.94,-0.09,0.2,-0.26,12
1019080,-4.2,-2.9,8.39,-0.74,0.4,1.04,35.81,16.69,-11.56,-0.77,-0.19,-0.19,-3.43,-2.71,8.59,0.94,-0.09,0.21,-0.24,12
1019123,-2.63,-2.67,8.82,-0.38,-0.25,0.64,38.06,15.62,-10.5,0.12,0.2,0.02,-3.44,-2.76,8.57,0.95,-0.1,0.21,-0.22,12
1019160,-2.05,-2.56,9.09,-0.12,-0.16,0.55,38.25,16.5,-10.12,0.82,0.05,0.24,-3.45,-2.73,8.58,0.95,-0.1,0.21,-0.21,12
1019200,-2.02,-2.48,9.24,0.03,0.18,0.32,38.56,15.94,-10.44,1.52,0.21,0.68,-3.53,-2.69,8.56,0.95,-0.1,0.21,-0.2,12
1019240,-3.39,-2.71,8.71,-0.09,0.35,0.04,37.25,15.19,-10.19,0.25,-0.02,0.19,-3.64,-2.69,8.52,0.95,-0.1,0.22,-0.2,12
1019283,-3.85,-2.79,8.51,0.07,-0.0,-0.01,37.56,16.19,-11.62,-0.62,-0.19,-0.2,-3.65,-2.68,8.52,0.95,-0.1,0.22,-0.2,12
1019320,-3.39,-2.83,8.67,0.05,-0.14,0.01,38.88,16.19,-9.0,-0.25,-0.13,-0.03,-3.6,-2.66,8.54,0.95,-0.1,0.22,-0.2,12
1019360,-3.55,-2.71,8.62,-0.01,0.04,0.04,38.56,15.62,-10.44,0.06,-0.05,0.09,-3.61,-2.66,8.54,0.95,-0.1,0.22,-0.2,12
1019400,-3.7,-2.71,8.51,-0.03,-0.11,0.06,38.12,15.56,-10.12,-0.12,-0.05,-0.05,-3.58,-2.66,8.55,0.95,-0.1,0.22,-0.2,12
1019440,-3.55,-2.67,8.59,-0.04,-0.03,0.08,37.94,15.31,-11.25,0.02,-0.01,0.03,-3.57,-2.66,8.55,0.95,-0.1,0.22,-0.2,12
1019480,-3.7,-2.56,8.51,-0.02,0.1,0.01,38.31,15.88,-9.38,0.32,0.07,0.12,-3.6,-2.67,8.54,0.95,-0.1,0.22,-0.2,12
1019520,-3.59,-2.83,8.63,0.05,-0.09,-0.04,38.56,15.62,-10.44,-0.02,-0.15,0.07,-3.56,-2.68,8.55,0.95,-0.1,0.22,-0.2,12
1019560,-3.36,-2.75,8.81,-0.1,-0.02,-0.34,37.31,15.81,-10.25,0.16,0.0,0.27,-3.52,-2.75,8.55,0.95,-0.1,0.22,-0.2,12
1019601,-3.28,-2.56,8.71,0.05,-0.21,-0.44,36.56,15.19,-11.38,0.12,0.25,0.12,-3.4,-2.8,8.58,0.95,-0.1,0.21,-0.21,12
1019640,-1.67,-2.64,9.2,0.09,-0.25,-1.07,36.5,17.25,-10.75,0.8,0.31,0.43,-3.2,-2.95,8.62,0.95,-0.11,0.21,-0.22,12
1019680,-0.98,-2.67,9.31,0.01,0.11,-1.53,33.19,18.25,-12.69,2.06,0.46,0.71,-3.04,-3.13,8.6,0.94,-0.11,0.2,-0.24,12
1019720,-0.98,-3.02,8.77,0.05,0.31,-2.41,32.38,20.0,-13.56,1.89,0.34,0.2,-2.88,-3.36,8.58,0.93,-0.12,0.2,-0.28,12
1019760,-2.7,-4.25,8.67,0.46,0.46,-1.92,29.81,18.19,-11.62,0.07,-0.83,0.08,-2.77,-3.41,8.59,0.92,-0.12,0.2,-0.33,12
1019800,-6.38,-4.4,7.62,0.57,-0.16,-1.05,29.31,19.69,-13.25,-2.42,-1.25,-0.78,-2.59,-3.34,8.68,0.9,-0.11,0.2,-0.36,12
1019840,-5.62,-4.25,7.86,-0.04,-0.38,0.56,27.25,18.38,-13.44,-3.18,-0.98,-0.89,-2.44,-3.27,8.75,0.91,-0.11,0.19,-0.36,12
1019880,-7.15,-5.51,7.21,-1.03,-0.6,2.59,31.0,18.31,-12.56,-4.6,-2.2,-1.5,-2.55,-3.3,8.7,0.92,-0.12,0.18,-0.34,12
1019920,-4.73,-3.55,7.05,-0.64,-0.59,3.1,33.0,17.06,-12.69,-1.98,-0.34,-1.62,-2.75,-3.22,8.68,0.93,-0.12,0.19,-0.28,12
1019960,-0.02,-3.79,10.0,-0.51,-1.01,1.61,35.12,17.12,-10.94,1.94,0.61,0.11,-2.65,-3.24,8.7,0.95,-0.13,0.18,-0.23,12
1020001,1.09,-3.06,9.7,-0.53,-0.5,1.09,34.88,16.88,-12.44,3.71,0.24,1.01,-2.62,-3.3,8.69,0.95,-0.14,0.17,-0.2,12
1020041,2.01,-2.48,10.28,-0.02,0.33,0.04,34.94,18.31,-10.25,4.8,0.87,1.66,-2.79,-3.35,8.61,0.96,-0.14,0.17,-0.18,12
1020082,-0.25,-2.79,9.43,-0.18,1.22,-0.82,36.44,18.94,-9.75,2.8,0.71,0.96,-3.05,-3.5,8.47,0.95,-0.15,0.19,-0.19,12
1020121,-3.66,-4.4,8.12,0.38,0.18,-1.86,33.81,18.69,-9.0,0.92,-0.15,0.68,-2.9,-3.59,8.48,0.94,-0.15,0.2,-0.22,12
1020161,-4.35,-4.25,7.7,0.05,0.39,-0.85,35.06,18.81,-9.94,-1.48,-0.59,-0.75,-2.88,-3.66,8.46,0.94,-0.15,0.2,-0.25,12
1020202,-4.93,-4.13,7.63,0.16,0.39,0.02,36.62,18.44,-10.81,-1.92,-0.51,-0.81,-3.01,-3.62,8.44,0.93,-0.14,0.21,-0.26,12
1020242,-4.85,-3.71,7.74,0.21,0.06,0.6,35.56,18.56,-9.5,-1.74,-0.21,-0.71,-3.11,-3.5,8.45,0.93,-0.14,0.21,-0.25,12
1020282,-2.82,-3.55,8.55,-0.18,-0.11,0.03,36.94,18.38,-8.94,-0.05,0.18,0.06,-3.08,-3.55,8.45,0.94,-0.14,0.21,-0.25,12
1020322,-1.98,-3.55,8.86,-0.48,-0.12,-0.1,36.75,17.5,-9.31,1.09,0.16,0.48,-3.06,-3.72,8.38,0.94,-0.14,0.21,-0.25,12
1020362,-2.59,-3.71,8.51,-0.59,0.39,-0.21,38.5,19.31,-8.44,0.55,0.21,0.25,-3.14,-3.91,8.26,0.93,-0.15,0.21,-0.25,12
1020402,-2.25,-3.67,8.85,0.25,-0.2,-0.98,36.31,19.75,-8.31,0.73,0.29,0.57,-2.98,-3.96,8.29,0.93,-0.16,0.22,-0.26,12
1020442,-3.78,-4.63,7.9,0.17,0.36,-0.79,35.75,19.62,-6.62,1.11,0.38,0.14,-2.94,-3.98,8.3,0.92,-0.16,0.21,-0.28,12
1020482,-4.2,-4.05,7.9,0.35,0.03,-0.17,35.25,19.44,-9.19,-1.28,-0.16,-0.45,-2.92,-3.89,8.34,0.92,-0.15,0.21,-0.29,12
1020522,-4.39,-4.21,7.97,0.47,-0.23,0.2,34.19,17.56,-8.88,-1.51,-0.5,-0.46,-2.88,-3.71,8.44,0.92,-0.15,0.21,-0.29,12
1020562,-3.78,-4.09,8.21,0.65,-0.43,0.32,34.19,17.56,-8.88,-0.96,-0.61,-0.35,-2.81,-3.48,8.55,0.93,-0.14,0.2,-0.28,12
