timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1526461,-1.2,-3.87,8.83,0.01,-0.0,-0.01,20.25,4.88,-29.5,-0.02,-0.01,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1526502,-1.16,-3.83,8.86,0.0,0.0,0.0,23.62,4.5,-27.62,-0.02,-0.01,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1526542,-1.16,-3.83,8.83,0.01,0.0,0.01,23.44,5.44,-29.5,0.02,0.03,0.04,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1526583,-1.2,-3.87,8.86,-0.0,0.0,0.0,23.25,5.94,-28.5,0.02,0.03,-0.01,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1526623,-1.16,-3.87,8.83,-0.0,-0.0,-0.0,24.38,5.5,-29.38,-0.02,-0.01,0.03,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1526663,-1.16,-3.87,8.83,0.0,0.0,-0.0,23.56,5.06,-28.75,0.02,-0.01,0.0,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1526703,-1.2,-3.87,8.83,0.0,0.0,-0.0,24.56,4.81,-27.88,0.02,-0.01,-0.01,-1.19,-3.87,8.84,0.43,-0.15,-0.15,0.88,12
1526742,-1.2,-3.87,8.83,-0.0,-0.02,-0.0,22.88,5.06,-29.94,-0.02,0.0,-0.01,-1.18,-3.87,8.84,0.43,-0.15,-0.15,0.88,12
1526782,-1.16,-3.87,8.83,-0.0,-0.01,0.0,21.5,4.44,-30.06,-0.02,0.0,-0.01,-1.18,-3.87,8.84,0.43,-0.15,-0.15,0.88,12
1526822,-1.16,-3.87,8.83,0.0,0.0,0.0,23.06,6.0,-29.62,0.02,0.0,-0.01,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1526863,-1.16,-3.87,8.83,0.0,-0.0,-0.0,22.19,5.31,-29.25,0.02,-0.01,-0.01,-1.17,-3.87,8.84,0.43,-0.15,-0.15,0.88,12
1526902,-1.16,-3.87,8.83,0.01,0.0,-0.0,20.75,4.88,-29.44,0.01,0.0,-0.01,-1.17,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1526943,-1.16,-3.87,8.83,0.01,0.01,0.0,20.06,5.19,-30.94,0.01,-0.01,-0.01,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1526983,-1.16,-3.87,8.86,0.01,0.02,0.01,22.44,6.75,-28.62,0.02,-0.01,0.0,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1527023,-1.2,-3.83,8.83,-0.0,0.0,0.0,24.5,5.44,-28.62,0.02,-0.01,0.03,-1.18,-3.86,8.84,0.43,-0.15,-0.15,0.88,12
1527063,-1.2,-3.87,8.83,0.0,-0.0,0.0,22.5,5.38,-30.0,-0.02,0.03,-0.01,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527103,-1.16,-3.83,8.83,0.0,0.01,0.0,22.31,6.5,-29.31,-0.02,-0.01,0.0,-1.19,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527143,-1.2,-3.83,8.83,0.0,0.0,0.0,23.19,4.75,-27.69,0.02,0.03,0.0,-1.19,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527183,-1.2,-3.87,8.83,0.0,-0.0,0.0,23.0,4.75,-28.81,-0.02,0.03,0.0,-1.19,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527223,-1.2,-3.87,8.83,-0.0,-0.01,-0.0,22.69,5.31,-28.88,-0.02,-0.01,0.0,-1.19,-3.85,8.83,0.43,-0.15,-0.15,0.88,12
1527263,-1.16,-3.87,8.83,0.0,-0.01,-0.01,22.69,5.31,-28.88,-0.02,-0.02,0.0,-1.19,-3.85,8.83,0.43,-0.15,-0.15,0.88,12
1527303,-1.16,-3.83,8.83,-0.0,-0.01,-0.0,23.56,5.38,-28.75,0.02,-0.02,0.0,-1.19,-3.85,8.83,0.43,-0.15,-0.15,0.88,12
1527343,-1.2,-3.87,8.83,0.0,-0.01,0.0,24.06,5.44,-28.69,0.02,0.02,0.0,-1.18,-3.85,8.83,0.43,-0.15,-0.15,0.88,12
1527383,-1.16,-3.87,8.83,0.0,0.0,0.0,23.62,6.31,-29.12,-0.02,-0.02,0.0,-1.18,-3.85,8.83,0.43,-0.15,-0.15,0.88,12
1527423,-1.2,-3.87,8.83,-0.0,0.01,0.0,23.44,5.44,-29.44,0.02,-0.02,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527463,-1.2,-3.87,8.79,0.0,-0.0,0.0,23.25,6.5,-28.88,-0.02,-0.01,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527503,-1.16,-3.87,8.83,0.0,0.0,-0.0,21.38,5.5,-28.62,-0.02,-0.01,-0.04,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527543,-1.16,-3.87,8.86,-0.0,0.0,-0.0,21.06,5.56,-30.5,0.02,-0.01,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527583,-1.16,-3.83,8.83,0.0,-0.0,0.0,21.06,5.56,-30.5,0.02,-0.01,0.04,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527624,-1.2,-3.83,8.86,-0.0,0.0,-0.0,23.0,5.38,-29.5,0.02,0.03,0.0,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527664,-1.2,-3.87,8.86,-0.01,-0.02,-0.01,24.62,5.44,-27.88,-0.02,0.03,0.04,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527704,-1.16,-3.87,8.83,-0.0,0.01,0.0,23.19,5.94,-28.81,-0.02,-0.01,0.04,-1.18,-3.86,8.83,0.43,-0.15,-0.15,0.88,12
1527744,-1.2,-3.87,8.83,-0.01,-0.02,-0.0,23.19,5.94,-28.81,0.02,-0.01,0.0,-1.17,-3.87,8.84,0.43,-0.15,-0.15,0.88,12
