timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z,label
1025303,-0.71,-2.52,9.7,-0.24,-0.21,2.05,14.81,15.19,-17.06,-0.16,-0.65,0.2,-0.55,-1.87,9.5,0.84,-0.07,0.07,-0.53,12
1025347,0.4,-1.95,9.35,-0.09,-0.64,1.1,17.81,16.06,-18.12,0.98,-0.03,-0.14,-0.58,-1.91,9.49,0.86,-0.07,0.07,-0.5,12
1025383,1.7,-1.45,10.12,0.01,-0.53,0.65,16.31,15.62,-18.69,2.16,0.45,0.62,-0.45,-1.9,9.49,0.87,-0.07,0.07,-0.48,12
1025423,2.93,-0.95,10.39,-0.0,0.34,0.09,20.19,15.88,-17.12,3.31,0.94,0.89,-0.38,-1.89,9.5,0.87,-0.08,0.06,-0.48,12
1025463,-0.48,-1.95,9.66,0.07,0.26,0.08,18.38,15.5,-16.62,0.07,-0.06,0.16,-0.55,-1.88,9.5,0.87,-0.07,0.07,-0.48,12
1025503,-1.94,-2.6,10.27,0.75,0.66,0.15,18.31,15.19,-16.94,-1.29,-0.84,0.76,-0.65,-1.76,9.52,0.87,-0.06,0.07,-0.48,12
1025543,-1.79,-3.09,11.65,0.7,0.63,0.74,17.69,14.38,-19.88,-0.82,-1.56,2.12,-0.96,-1.53,9.53,0.88,-0.05,0.08,-0.47,12
1025583,-0.52,-1.14,9.39,-0.07,0.44,-0.09,19.56,13.12,-21.44,0.61,0.19,-0.16,-1.13,-1.33,9.55,0.88,-0.03,0.08,-0.46,12
1025624,-1.29,-1.18,8.81,-0.79,-0.09,0.02,20.19,13.0,-17.69,-0.05,0.41,-0.68,-1.23,-1.59,9.49,0.88,-0.04,0.09,-0.46,12
1025664,-1.02,-1.41,9.2,-0.81,-0.27,0.27,21.5,15.25,-19.12,0.14,0.45,-0.25,-1.16,-1.86,9.45,0.88,-0.06,0.1,-0.46,12
1025704,-0.98,-1.45,9.12,-0.62,-0.15,0.26,24.31,15.75,-18.81,0.14,0.69,-0.28,-1.12,-2.14,9.4,0.88,-0.07,0.1,-0.45,12
1025750,-0.87,-2.1,9.36,-0.26,-0.12,0.29,23.44,16.56,-19.25,0.21,0.2,-0.02,-1.08,-2.3,9.37,0.89,-0.08,0.1,-0.44,12
