timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
1580841,4.7,8.44,-0.82,-0.04,-0.04,-0.04,16.75,-30.75,4.88,0.24,-0.18,-0.02,4.46,8.62,-0.8,0.47,0.7,0.23,0.49
1580881,4.62,8.18,-0.86,-0.05,-0.03,-0.15,18.5,-29.38,3.62,0.21,-0.46,-0.09,4.41,8.63,-0.77,0.48,0.7,0.23,0.49
1580922,4.59,6.98,-1.66,-0.19,0.01,-0.29,16.88,-30.0,2.38,0.26,-1.7,-0.99,4.33,8.68,-0.67,0.48,0.69,0.23,0.48
1580961,5.08,6.29,-1.97,-0.61,-0.22,-0.22,16.81,-29.12,1.56,0.85,-2.44,-1.48,4.23,8.73,-0.49,0.49,0.69,0.23,0.48
1581001,5.5,6.06,-2.73,-0.95,-0.27,-0.59,20.06,-28.88,1.94,1.56,-2.81,-2.59,3.95,8.88,-0.15,0.5,0.68,0.22,0.48
1581041,5.2,5.68,-3.65,-1.43,0.25,-1.39,22.31,-27.12,-1.88,1.82,-3.4,-4.14,3.38,9.08,0.49,0.53,0.67,0.23,0.47
1581083,3.66,5.42,-2.04,-2.3,0.33,-2.02,26.44,-25.19,-5.06,1.03,-3.8,-3.48,2.63,9.22,1.44,0.57,0.64,0.24,0.47
1581125,3.63,5.41,1.44,-3.27,-0.46,-2.12,29.38,-21.25,-8.88,1.75,-3.72,-1.14,1.88,9.13,2.58,0.62,0.59,0.24,0.46
1581162,3.32,4.96,3.17,-3.29,-0.19,-2.9,33.56,-16.12,-11.19,2.62,-3.94,-0.51,0.7,8.89,3.68,0.68,0.54,0.23,0.43
1581203,0.33,4.53,1.29,-2.8,0.64,-3.64,38.5,-12.38,-14.0,0.82,-3.84,-3.44,-0.48,8.37,4.73,0.74,0.48,0.24,0.4
1581243,-0.47,4.23,5.88,-4.12,-1.01,-2.87,39.12,-3.06,-19.5,0.54,-3.12,-0.2,-1.02,7.34,6.09,0.8,0.41,0.24,0.37
1581285,-0.12,4.0,9.61,-4.69,-1.44,-2.37,37.0,4.44,-21.94,1.11,-1.98,2.24,-1.23,5.98,7.36,0.85,0.34,0.21,0.34
1581322,-1.24,3.34,12.09,-3.81,-1.78,-2.92,34.31,9.81,-23.69,0.07,-1.38,3.92,-1.31,4.73,8.17,0.9,0.27,0.16,0.29
1581363,-2.43,3.0,12.16,-3.08,-0.63,-2.29,32.12,15.44,-24.94,-0.79,-0.52,3.5,-1.64,3.52,8.67,0.94,0.2,0.13,0.25
1581404,-7.41,1.16,11.02,-3.2,1.41,-1.76,34.25,21.31,-21.69,-5.05,-1.18,2.14,-2.36,2.34,8.88,0.96,0.14,0.13,0.22
1581445,-8.67,0.2,9.87,-2.56,1.74,-0.6,37.81,24.12,-18.5,-5.76,-1.23,0.96,-2.91,1.44,8.91,0.96,0.07,0.16,0.21
1581482,-7.52,-0.6,7.42,-2.18,0.68,0.65,39.88,25.62,-15.44,-4.52,-1.3,-1.54,-3.0,0.7,8.95,0.96,0.02,0.17,0.22
1581526,-5.95,-0.64,9.91,-3.0,-0.97,1.05,40.94,26.81,-15.0,-3.39,-0.41,0.8,-2.55,-0.23,9.11,0.96,-0.02,0.16,0.24
1581564,-1.73,-1.98,12.63,-1.67,-1.09,0.63,40.5,29.38,-14.44,0.69,-1.42,3.5,-2.42,-0.56,9.13,0.95,-0.06,0.12,0.27
1581602,-2.2,-0.87,9.37,-0.15,1.03,0.57,41.06,27.0,-12.06,0.56,-0.22,0.33,-2.76,-0.65,9.04,0.95,-0.07,0.12,0.28
1581642,-3.8,-1.56,9.79,-0.84,0.07,-0.04,42.88,27.31,-9.0,-1.1,-0.56,0.76,-2.7,-1.0,9.03,0.95,-0.09,0.13,0.29
1581682,-1.28,-2.36,12.79,-1.1,-0.41,0.63,42.06,26.94,-8.31,1.51,-1.82,3.72,-2.79,-0.54,9.06,0.94,-0.11,0.12,0.3
1581724,1.29,-1.71,15.8,2.08,1.01,1.08,45.75,24.31,-8.5,4.71,-1.87,6.93,-3.42,0.16,8.88,0.94,-0.07,0.14,0.31
1581762,-4.68,-0.22,12.93,0.09,2.41,0.5,48.19,24.94,-4.88,-0.68,-0.4,4.29,-4.0,0.18,8.65,0.93,-0.06,0.19,0.31
1581802,-5.41,-0.22,6.12,-0.56,0.53,0.09,49.31,26.12,-4.44,-1.29,-0.24,-2.49,-4.12,0.02,8.61,0.92,-0.07,0.21,0.32
1581842,-6.26,-1.45,7.61,-0.19,-0.15,-0.17,49.56,25.94,-5.5,-2.33,-1.43,-1.12,-3.93,-0.02,8.73,0.92,-0.08,0.21,0.31
1581882,-2.92,-0.52,9.07,0.02,-0.6,0.15,49.56,25.62,-5.12,0.98,-0.52,0.31,-3.9,-0.01,8.76,0.93,-0.07,0.19,0.32
