timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
7302318,-7.97,5.21,0.67,0.13,0.0,0.05,17.0,-22.62,27.5,0.16,0.07,-0.67,-8.13,5.14,1.34,0.02,-0.54,0.37,0.75
7302358,-7.93,5.41,0.36,0.01,-0.14,0.01,16.06,-22.44,26.19,0.2,0.26,-1.01,-8.12,5.15,1.37,0.03,-0.54,0.37,0.75
7302398,-7.74,5.45,0.82,-0.16,0.02,-0.07,16.38,-23.0,25.81,0.39,0.31,-0.58,-8.13,5.13,1.4,0.03,-0.54,0.37,0.76
7302438,-7.89,5.33,1.28,-0.23,0.21,-0.07,16.75,-22.38,27.94,0.27,0.23,-0.1,-8.16,5.09,1.38,0.02,-0.54,0.36,0.76
7302478,-8.16,5.29,1.55,-0.21,-0.06,-0.14,16.94,-22.75,25.81,0.02,0.25,0.12,-8.18,5.05,1.42,0.02,-0.55,0.36,0.76
7302518,-8.27,5.06,1.7,-0.19,-0.02,-0.09,16.94,-23.25,25.38,-0.07,0.05,0.23,-8.2,5.01,1.47,0.02,-0.55,0.36,0.76
7302558,-8.2,5.14,1.39,-0.22,-0.01,-0.05,15.75,-23.12,24.69,0.02,0.16,-0.12,-8.21,4.98,1.52,0.02,-0.55,0.35,0.76
7302598,-8.0,5.25,0.93,-0.36,-0.09,-0.09,16.31,-22.31,24.62,0.21,0.32,-0.65,-8.22,4.93,1.59,0.02,-0.55,0.35,0.76
7302638,-7.86,4.75,1.47,-0.42,-0.17,-0.09,16.06,-23.19,24.75,0.38,-0.13,-0.25,-8.23,4.88,1.72,0.02,-0.55,0.34,0.77
7302678,-7.89,4.83,2.08,-0.43,0.12,-0.17,16.25,-24.88,22.25,0.36,0.03,0.28,-8.25,4.8,1.8,0.01,-0.55,0.33,0.77
7302718,-8.5,4.41,2.31,-0.2,0.2,-0.1,16.5,-22.44,22.94,-0.21,-0.35,0.53,-8.29,4.76,1.78,0.01,-0.55,0.33,0.77
7302758,-8.81,4.26,2.2,-0.05,0.01,-0.06,15.75,-23.62,23.62,-0.5,-0.48,0.43,-8.3,4.74,1.77,0.01,-0.55,0.32,0.77
7302798,-8.7,4.56,2.39,-0.02,0.11,-0.04,16.62,-24.75,23.94,-0.37,-0.16,0.64,-8.33,4.72,1.75,0.01,-0.55,0.32,0.77
7302838,-8.77,4.52,2.12,-0.0,0.08,-0.02,15.19,-23.5,23.06,-0.44,-0.18,0.41,-8.34,4.7,1.71,0.01,-0.55,0.32,0.77
