timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,linacc_x,linacc_y,linacc_z,grav_x,grav_y,grav_z,gamerot_w,gamerot_x,gamerot_y,gamerot_z
6112038,-7.07,-6.36,-3.11,-0.05,-0.05,0.39,11.25,5.06,4.88,-0.94,-0.86,0.29,-6.62,-6.08,-3.02,0.34,-0.8,-0.11,0.48
6112078,-7.14,-6.47,-2.96,-0.23,-0.06,0.25,11.5,5.62,4.81,-0.34,-0.35,-0.07,-6.73,-6.01,-3.05,0.33,-0.8,-0.11,0.48
6112118,-7.03,-6.43,-2.5,-0.19,-0.02,0.33,11.44,3.75,6.81,-0.22,-0.53,0.6,-6.81,-5.91,-3.1,0.33,-0.81,-0.11,0.48
6112160,-6.76,-6.05,-2.96,-0.1,0.0,0.39,11.62,4.88,6.62,0.08,-0.48,0.52,-6.92,-5.8,-3.13,0.32,-0.81,-0.1,0.48
6112198,-6.45,-5.59,-2.92,-0.1,-0.01,0.39,11.19,3.62,7.88,0.26,-0.36,0.2,-7.02,-5.7,-3.16,0.32,-0.81,-0.1,0.49
6112238,-6.46,-5.48,-2.54,-0.14,-0.02,0.23,10.88,2.88,6.94,0.64,0.02,0.26,-7.1,-5.61,-3.18,0.31,-0.81,-0.09,0.49
6112278,-6.69,-5.55,-2.57,-0.03,0.06,0.2,10.12,2.38,6.94,0.47,0.01,0.64,-7.16,-5.56,-3.21,0.31,-0.81,-0.09,0.49
6112321,-6.57,-5.29,-3.19,0.0,0.03,0.17,10.56,3.0,6.31,0.43,0.04,0.18,-7.2,-5.52,-3.22,0.3,-0.81,-0.09,0.49
6112358,-6.69,-5.48,-3.0,-0.04,-0.01,0.03,9.94,1.56,9.25,0.65,0.22,0.05,-7.22,-5.51,-3.23,0.3,-0.81,-0.08,0.49
6112398,-6.92,-5.75,-3.0,-0.02,0.02,-0.03,10.31,2.69,6.38,0.53,0.04,0.25,-7.22,-5.52,-3.24,0.3,-0.81,-0.08,0.49
6112439,-6.99,-5.63,-3.27,-0.01,0.02,-0.03,9.56,1.81,6.44,0.23,-0.11,-0.02,-7.22,-5.52,-3.25,0.3,-0.81,-0.08,0.49
6112481,-7.3,-5.86,-3.19,-0.04,-0.02,-0.08,9.88,2.25,8.0,0.18,-0.09,-0.02,-7.21,-5.55,-3.25,0.3,-0.81,-0.09,0.49
6112519,-7.38,-5.94,-3.15,-0.09,0.01,-0.04,9.56,2.62,7.38,-0.1,-0.29,0.09,-7.2,-5.57,-3.27,0.3,-0.81,-0.09,0.49
6112559,-7.22,-5.75,-3.23,-0.06,-0.03,0.02,10.06,2.69,6.31,-0.16,-0.38,0.13,-7.21,-5.56,-3.28,0.3,-0.81,-0.09,0.49
6112599,-7.22,-5.75,-3.07,-0.07,-0.04,-0.02,9.44,2.56,5.19,-0.01,-0.18,0.21,-7.21,-5.56,-3.28,0.3,-0.81,-0.09,0.49
6112639,-7.34,-5.79,-2.96,-0.06,-0.03,0.0,10.12,1.81,6.5,-0.12,-0.22,0.33,-7.22,-5.56,-3.29,0.3,-0.81,-0.09,0.49
6112679,-7.22,-5.71,-3.0,-0.06,0.02,0.06,9.88,2.88,7.88,-0.11,-0.31,0.39,-7.23,-5.55,-3.31,0.3,-0.81,-0.09,0.49
6112719,-7.14,-5.52,-3.0,-0.03,0.0,0.05,9.75,2.25,5.25,0.02,-0.17,0.32,-7.24,-5.54,-3.32,0.3,-0.81,-0.09,0.49
6112759,-7.26,-5.55,-3.07,-0.03,-0.0,0.01,9.25,1.62,6.44,-0.01,-0.02,0.25,-7.25,-5.53,-3.33,0.3,-0.81,-0.09,0.49
6112799,-7.3,-5.63,-2.96,0.0,0.03,0.04,9.38,1.88,3.56,-0.05,-0.1,0.37,-7.25,-5.53,-3.33,0.3,-0.82,-0.09,0.49
6112839,-7.22,-5.59,-3.46,0.02,0.05,0.05,11.0,2.19,8.19,0.04,-0.07,0.2,-7.27,-5.52,-3.34,0.3,-0.82,-0.09,0.49
6112879,-7.18,-5.59,-3.53,-0.02,0.03,0.08,10.38,0.69,6.12,0.04,0.12,-0.39,-7.27,-5.71,-3.06,0.29,-0.82,-0.09,0.49
6112919,-7.14,-5.48,-3.38,-0.05,0.01,0.02,10.0,2.25,5.25,0.12,0.21,-0.28,-7.27,-5.69,-3.1,0.3,-0.81,-0.09,0.49
6112959,-7.18,-5.52,-3.23,-0.04,0.04,0.03,9.25,1.94,5.75,0.07,0.14,-0.07,-7.26,-5.66,-3.16,0.3,-0.81,-0.09,0.49
6113000,-7.14,-5.44,-3.5,-0.01,0.01,0.03,10.0,0.25,8.38,0.11,0.12,-0.11,-7.26,-5.63,-3.2,0.3,-0.81,-0.09,0.49
6113040,-7.22,-5.52,-3.42,-0.07,-0.01,-0.02,10.38,1.25,6.62,0.1,0.16,-0.27,-7.24,-5.6,-3.23,0.3,-0.81,-0.09,0.49
6113080,-7.22,-5.55,-3.15,-0.05,0.0,0.03,9.25,1.06,5.94,0.01,0.02,0.12,-7.23,-5.57,-3.27,0.3,-0.81,-0.09,0.49
6113120,-7.11,-5.44,-3.34,-0.03,-0.03,0.01,10.0,2.75,5.69,0.13,0.12,-0.06,-7.23,-5.55,-3.28,0.29,-0.81,-0.09,0.49
6113160,-7.3,-5.71,-3.07,-0.04,-0.03,-0.02,9.5,-0.69,9.62,0.04,0.02,0.05,-7.23,-5.54,-3.28,0.29,-0.81,-0.09,0.49
6113200,-7.3,-5.67,-3.19,-0.02,0.0,0.03,10.06,1.69,5.38,-0.08,-0.18,0.21,-7.22,-5.53,-3.29,0.29,-0.81,-0.09,0.49
6113240,-7.18,-5.52,-3.19,0.01,-0.02,0.03,9.0,1.81,6.94,0.04,0.02,0.08,-7.23,-5.53,-3.27,0.29,-0.81,-0.09,0.49
6113280,-7.26,-5.48,-3.27,-0.01,0.0,-0.01,9.0,1.81,6.94,-0.03,0.06,-0.01,-7.23,-5.54,-3.26,0.29,-0.81,-0.09,0.49
6113320,-7.41,-5.71,-3.27,0.01,-0.0,-0.01,9.56,1.81,7.0,-0.1,-0.05,0.06,-7.23,-5.54,-3.25,0.29,-0.81,-0.09,0.49
6113360,-7.3,-5.48,-3.38,0.0,-0.01,0.04,10.0,1.75,4.81,-0.16,-0.17,-0.03,-7.25,-5.54,-3.23,0.29,-0.81,-0.09,0.49
6113400,-7.18,-5.36,-3.34,-0.04,-0.03,0.01,10.31,2.06,6.5,0.08,0.17,-0.11,-7.27,-5.53,-3.23,0.29,-0.81,-0.09,0.49
6113442,-7.26,-5.52,-2.96,-0.02,-0.05,-0.03,9.56,0.75,6.12,0.01,0.02,0.09,-7.27,-5.53,-3.24,0.29,-0.81,-0.09,0.49
6113480,-7.14,-5.32,-3.15,0.02,0.03,0.03,9.94,1.06,8.81,0.02,0.0,0.28,-7.28,-5.52,-3.23,0.29,-0.81,-0.09,0.49
6113520,-7.07,-5.32,-3.38,0.02,0.02,0.0,10.06,1.62,6.0,0.12,0.18,0.08,-7.27,-5.5,-3.23,0.29,-0.81,-0.09,0.49
6113560,-7.22,-5.44,-3.61,-0.01,0.01,-0.03,10.31,2.44,5.88,0.02,0.05,-0.38,-7.24,-5.49,-3.23,0.29,-0.81,-0.09,0.49
6113600,-7.38,-5.59,-3.46,-0.04,-0.01,-0.02,9.88,1.19,7.69,-0.14,-0.1,-0.2,-7.23,-5.49,-3.26,0.29,-0.81,-0.09,0.49
6113640,-7.26,-5.44,-3.42,-0.02,0.01,0.02,9.44,0.5,8.88,-0.13,-0.08,-0.05,-7.24,-5.48,-3.29,0.29,-0.81,-0.09,0.49
6113680,-7.22,-5.52,-3.53,-0.02,-0.02,0.01,10.31,1.38,5.44,-0.02,0.03,-0.11,-7.24,-5.47,-3.31,0.29,-0.81,-0.09,0.49
6113720,-7.34,-5.63,-3.34,-0.08,-0.02,0.0,10.62,1.31,6.12,0.03,-0.05,-0.19,-7.25,-5.46,-3.34,0.29,-0.81,-0.09,0.49
6113760,-7.26,-5.55,-2.96,-0.04,0.01,0.03,10.19,0.69,6.69,-0.0,-0.09,0.41,-7.26,-5.46,-3.37,0.29,-0.81,-0.09,0.49
6113800,-7.1,-5.52,-3.11,0.04,0.01,0.02,9.62,1.44,8.19,0.12,0.03,0.47,-7.27,-5.47,-3.35,0.29,-0.81,-0.09,0.49
6113840,-7.22,-5.75,-3.34,0.05,0.03,-0.01,9.25,1.81,6.94,0.14,-0.03,0.2,-7.25,-5.48,-3.31,0.29,-0.81,-0.09,0.49
6113880,-7.26,-5.63,-3.27,0.03,0.0,-0.01,10.38,1.0,6.06,0.02,-0.24,-0.05,-7.24,-5.51,-3.29,0.29,-0.81,-0.09,0.49
6113920,-7.3,-5.59,-3.04,0.04,0.02,-0.0,9.5,1.12,5.44,-0.06,-0.06,0.24,-7.23,-5.53,-3.27,0.29,-0.81,-0.09,0.49
6113960,-7.34,-5.48,-3.3,0.08,0.04,0.02,9.88,1.5,7.06,-0.1,0.04,0.13,-7.23,-5.55,-3.24,0.29,-0.81,-0.09,0.49
6114000,-7.38,-5.52,-3.42,0.07,0.02,0.02,9.88,2.31,7.44,-0.09,0.09,-0.09,-7.25,-5.56,-3.22,0.3,-0.81,-0.09,0.49
6114041,-7.34,-5.59,-3.19,0.04,0.03,0.03,9.88,1.25,7.12,-0.12,0.04,-0.2,-7.26,-5.55,-3.22,0.3,-0.81,-0.09,0.49
6114081,-7.3,-5.48,-3.19,0.1,0.05,0.06,10.0,1.81,4.31,-0.02,0.07,0.03,-7.28,-5.55,-3.22,0.3,-0.81,-0.09,0.49
6114122,-7.18,-5.48,-3.42,0.05,0.03,0.04,10.5,-0.38,8.62,0.07,0.14,-0.16,-7.29,-5.54,-3.22,0.3,-0.81,-0.08,0.49
6114161,-7.14,-5.44,-3.3,0.03,0.02,0.03,10.25,0.5,8.44,0.11,0.05,-0.18,-7.29,-5.53,-3.23,0.3,-0.81,-0.08,0.49
6114201,-7.18,-5.29,-3.27,0.04,0.04,0.01,9.31,0.0,5.62,0.14,0.08,-0.05,-7.28,-5.52,-3.25,0.3,-0.81,-0.08,0.49
6114241,-7.22,-5.36,-3.23,0.04,0.02,-0.01,9.88,0.19,6.25,0.04,0.15,0.03,-7.27,-5.52,-3.26,0.3,-0.81,-0.08,0.49
6114282,-7.22,-5.44,-3.46,0.04,0.05,-0.0,9.0,1.31,6.5,0.06,0.05,-0.04,-7.24,-5.49,-3.27,0.3,-0.81,-0.08,0.49
6114321,-7.3,-5.48,-3.34,0.0,0.03,-0.03,9.69,1.38,8.75,0.0,0.05,-0.18,-7.23,-5.49,-3.28,0.3,-0.81,-0.08,0.49
6114361,-7.3,-5.55,-3.19,0.02,0.02,-0.02,8.69,1.44,5.31,-0.09,0.02,-0.04,-7.21,-5.49,-3.3,0.3,-0.81,-0.08,0.49
6114401,-7.26,-5.55,-3.34,0.02,0.02,-0.02,9.25,1.38,6.0,-0.05,-0.05,-0.04,-7.21,-5.5,-3.3,0.3,-0.81,-0.08,0.49
6114443,-7.18,-5.59,-3.19,-0.01,0.02,-0.02,9.06,1.5,7.5,-0.01,-0.09,-0.07,-7.21,-5.5,-3.31,0.3,-0.81,-0.08,0.49
6114481,-7.07,-5.52,-2.84,-0.02,0.07,-0.03,9.12,0.0,8.44,0.02,-0.08,0.14,-7.2,-5.52,-3.33,0.3,-0.81,-0.08,0.49
